INFO,SDATE,DISCHARGE
HARP INFLOW #5,4/25/1998 0:00:00,15.4
HARP INFLOW #5,4/26/1998 0:00:00,12.8
HARP INFLOW #5,4/27/1998 0:00:00,9.1
HARP INFLOW #5,4/28/1998 0:00:00,5.35
HARP INFLOW #5,4/29/1998 0:00:00,2.22
HARP INFLOW #5,4/30/1998 0:00:00,1.06
HARP INFLOW #5,5/1/1998 0:00:00,26.2
HARP INFLOW #5,5/2/1998 0:00:00,1.05
HARP INFLOW #5,5/3/1998 0:00:00,1.97
HARP INFLOW #5,5/4/1998 0:00:00,0.57
HARP INFLOW #5,5/5/1998 0:00:00,38.3
HARP INFLOW #5,5/6/1998 0:00:00,6.36
HARP INFLOW #5,5/7/1998 0:00:00,25.6
HARP INFLOW #5,5/8/1998 0:00:00,35.1
HARP INFLOW #5,5/9/1998 0:00:00,10.1
HARP INFLOW #5,5/10/1998 0:00:00,7.63
HARP INFLOW #5,5/11/1998 0:00:00,2.85
HARP INFLOW #5,5/12/1998 0:00:00,1.73
HARP INFLOW #5,5/13/1998 0:00:00,3.31
HARP INFLOW #5,5/14/1998 0:00:00,2.83
HARP INFLOW #5,5/15/1998 0:00:00,1.63
HARP INFLOW #5,5/16/1998 0:00:00,1.24
HARP INFLOW #5,5/17/1998 0:00:00,0.93
HARP INFLOW #5,5/18/1998 0:00:00,0.73
HARP INFLOW #5,5/19/1998 0:00:00,0.54
HARP INFLOW #5,5/20/1998 0:00:00,0.44
HARP INFLOW #5,5/21/1998 0:00:00,0.38
HARP INFLOW #5,5/22/1998 0:00:00,0.26
HARP INFLOW #5,5/23/1998 0:00:00,0.18
HARP INFLOW #5,5/24/1998 0:00:00,0.1
HARP INFLOW #5,5/25/1998 0:00:00,0.07
HARP INFLOW #5,5/26/1998 0:00:00,0.06
HARP INFLOW #5,5/27/1998 0:00:00,0
HARP INFLOW #5,5/28/1998 0:00:00,0
HARP INFLOW #5,5/29/1998 0:00:00,0
HARP INFLOW #5,5/30/1998 0:00:00,0
HARP INFLOW #5,5/31/1998 0:00:00,0
HARP INFLOW #5,6/1/1998 0:00:00,0
HARP INFLOW #5,6/2/1998 0:00:00,0
HARP INFLOW #5,6/3/1998 0:00:00,0
HARP INFLOW #5,6/4/1998 0:00:00,0
HARP INFLOW #5,6/5/1998 0:00:00,0.01
HARP INFLOW #5,6/6/1998 0:00:00,0.01
HARP INFLOW #5,6/7/1998 0:00:00,0.01
HARP INFLOW #5,6/8/1998 0:00:00,0.01
HARP INFLOW #5,6/9/1998 0:00:00,0.01
HARP INFLOW #5,6/10/1998 0:00:00,0.01
HARP INFLOW #5,6/11/1998 0:00:00,0.01
HARP INFLOW #5,6/12/1998 0:00:00,0.01
HARP INFLOW #5,6/13/1998 0:00:00,0.01
HARP INFLOW #5,6/14/1998 0:00:00,0
HARP INFLOW #5,6/15/1998 0:00:00,0
HARP INFLOW #5,6/16/1998 0:00:00,0.01
HARP INFLOW #5,6/17/1998 0:00:00,0.02
HARP INFLOW #5,6/18/1998 0:00:00,0.02
HARP INFLOW #5,6/19/1998 0:00:00,0.01
HARP INFLOW #5,6/20/1998 0:00:00,0.02
HARP INFLOW #5,6/21/1998 0:00:00,0.03
HARP INFLOW #5,6/22/1998 0:00:00,37.3
HARP INFLOW #5,6/23/1998 0:00:00,6
HARP INFLOW #5,6/24/1998 0:00:00,0.03
HARP INFLOW #5,6/25/1998 0:00:00,0.02
HARP INFLOW #5,6/26/1998 0:00:00,0.02
HARP INFLOW #5,6/27/1998 0:00:00,0.02
HARP INFLOW #5,6/28/1998 0:00:00,0.02
HARP INFLOW #5,6/29/1998 0:00:00,0.02
HARP INFLOW #5,6/30/1998 0:00:00,0.02
HARP INFLOW #5,7/1/1998 0:00:00,9.88
HARP INFLOW #5,7/2/1998 0:00:00,18.9
HARP INFLOW #5,7/3/1998 0:00:00,1.06
HARP INFLOW #5,7/4/1998 0:00:00,0.05
HARP INFLOW #5,7/5/1998 0:00:00,0.05
HARP INFLOW #5,7/6/1998 0:00:00,0.07
HARP INFLOW #5,7/7/1998 0:00:00,0.09
HARP INFLOW #5,7/8/1998 0:00:00,0.12
HARP INFLOW #5,7/9/1998 0:00:00,0
HARP INFLOW #5,7/10/1998 0:00:00,0.66
HARP INFLOW #5,7/11/1998 0:00:00,0
HARP INFLOW #5,7/12/1998 0:00:00,0
HARP INFLOW #5,7/13/1998 0:00:00,0
HARP INFLOW #5,7/14/1998 0:00:00,0
HARP INFLOW #5,7/15/1998 0:00:00,0
HARP INFLOW #5,7/16/1998 0:00:00,0
HARP INFLOW #5,7/17/1998 0:00:00,0
HARP INFLOW #5,7/18/1998 0:00:00,0
HARP INFLOW #5,7/19/1998 0:00:00,0
HARP INFLOW #5,7/20/1998 0:00:00,0
HARP INFLOW #5,7/21/1998 0:00:00,0
HARP INFLOW #5,7/22/1998 0:00:00,0
HARP INFLOW #5,7/23/1998 0:00:00,0
HARP INFLOW #5,7/24/1998 0:00:00,0
HARP INFLOW #5,7/25/1998 0:00:00,0
HARP INFLOW #5,7/26/1998 0:00:00,0
HARP INFLOW #5,7/27/1998 0:00:00,0
HARP INFLOW #5,7/28/1998 0:00:00,0
HARP INFLOW #5,7/29/1998 0:00:00,0.49
HARP INFLOW #5,7/30/1998 0:00:00,0.18
HARP INFLOW #5,7/31/1998 0:00:00,0.09
HARP INFLOW #5,8/1/1998 0:00:00,0
HARP INFLOW #5,8/2/1998 0:00:00,0
HARP INFLOW #5,8/3/1998 0:00:00,0
HARP INFLOW #5,8/4/1998 0:00:00,0
HARP INFLOW #5,8/5/1998 0:00:00,0
HARP INFLOW #5,8/6/1998 0:00:00,0
HARP INFLOW #5,8/7/1998 0:00:00,0
HARP INFLOW #5,8/8/1998 0:00:00,0
HARP INFLOW #5,8/9/1998 0:00:00,0
HARP INFLOW #5,8/10/1998 0:00:00,0
HARP INFLOW #5,8/11/1998 0:00:00,0
HARP INFLOW #5,8/12/1998 0:00:00,0
HARP INFLOW #5,8/13/1998 0:00:00,0
HARP INFLOW #5,8/14/1998 0:00:00,0
HARP INFLOW #5,8/15/1998 0:00:00,0
HARP INFLOW #5,8/16/1998 0:00:00,0
HARP INFLOW #5,8/17/1998 0:00:00,0
HARP INFLOW #5,8/18/1998 0:00:00,0
HARP INFLOW #5,8/19/1998 0:00:00,0
HARP INFLOW #5,8/20/1998 0:00:00,0
HARP INFLOW #5,8/21/1998 0:00:00,0
HARP INFLOW #5,8/22/1998 0:00:00,0
HARP INFLOW #5,8/23/1998 0:00:00,0
HARP INFLOW #5,8/24/1998 0:00:00,0
HARP INFLOW #5,8/25/1998 0:00:00,0
HARP INFLOW #5,8/26/1998 0:00:00,0
HARP INFLOW #5,8/27/1998 0:00:00,0
HARP INFLOW #5,8/28/1998 0:00:00,5.28
HARP INFLOW #5,8/29/1998 0:00:00,0
HARP INFLOW #5,8/30/1998 0:00:00,0
HARP INFLOW #5,8/31/1998 0:00:00,0
HARP INFLOW #5,9/1/1998 0:00:00,0
HARP INFLOW #5,9/2/1998 0:00:00,0
HARP INFLOW #5,9/3/1998 0:00:00,0
HARP INFLOW #5,9/4/1998 0:00:00,0
HARP INFLOW #5,9/5/1998 0:00:00,0
HARP INFLOW #5,9/6/1998 0:00:00,0
HARP INFLOW #5,9/7/1998 0:00:00,0
HARP INFLOW #5,9/8/1998 0:00:00,0
HARP INFLOW #5,9/9/1998 0:00:00,0
HARP INFLOW #5,9/10/1998 0:00:00,0
HARP INFLOW #5,9/11/1998 0:00:00,0
HARP INFLOW #5,9/12/1998 0:00:00,0
HARP INFLOW #5,9/13/1998 0:00:00,0
HARP INFLOW #5,9/14/1998 0:00:00,0
HARP INFLOW #5,9/15/1998 0:00:00,0
HARP INFLOW #5,9/16/1998 0:00:00,0
HARP INFLOW #5,9/17/1998 0:00:00,0
HARP INFLOW #5,9/18/1998 0:00:00,0
HARP INFLOW #5,9/19/1998 0:00:00,0
HARP INFLOW #5,9/20/1998 0:00:00,0
HARP INFLOW #5,9/21/1998 0:00:00,0
HARP INFLOW #5,9/22/1998 0:00:00,0
HARP INFLOW #5,9/23/1998 0:00:00,0
HARP INFLOW #5,9/24/1998 0:00:00,0
HARP INFLOW #5,9/25/1998 0:00:00,0
HARP INFLOW #5,9/26/1998 0:00:00,0.02
HARP INFLOW #5,9/27/1998 0:00:00,6.04
HARP INFLOW #5,9/28/1998 0:00:00,15.1
HARP INFLOW #5,9/29/1998 0:00:00,17.7
HARP INFLOW #5,9/30/1998 0:00:00,24.2
HARP INFLOW #5,10/1/1998 0:00:00,28.6
HARP INFLOW #5,10/2/1998 0:00:00,51.7
HARP INFLOW #5,10/3/1998 0:00:00,102
HARP INFLOW #5,10/4/1998 0:00:00,174
HARP INFLOW #5,10/5/1998 0:00:00,664
HARP INFLOW #5,10/6/1998 0:00:00,1190
HARP INFLOW #5,10/7/1998 0:00:00,1050
HARP INFLOW #5,10/8/1998 0:00:00,894
HARP INFLOW #5,10/9/1998 0:00:00,677
HARP INFLOW #5,10/10/1998 0:00:00,567
HARP INFLOW #5,10/11/1998 0:00:00,476
HARP INFLOW #5,10/12/1998 0:00:00,421
HARP INFLOW #5,10/13/1998 0:00:00,298
HARP INFLOW #5,10/14/1998 0:00:00,182
HARP INFLOW #5,10/15/1998 0:00:00,129
HARP INFLOW #5,10/16/1998 0:00:00,73.8
HARP INFLOW #5,10/17/1998 0:00:00,45
HARP INFLOW #5,10/18/1998 0:00:00,37
HARP INFLOW #5,10/19/1998 0:00:00,11.2
HARP INFLOW #5,10/20/1998 0:00:00,2.31
HARP INFLOW #5,10/21/1998 0:00:00,2.68
HARP INFLOW #5,10/22/1998 0:00:00,3.21
HARP INFLOW #5,10/23/1998 0:00:00,3.08
HARP INFLOW #5,10/24/1998 0:00:00,5.01
HARP INFLOW #5,10/25/1998 0:00:00,8.18
HARP INFLOW #5,10/26/1998 0:00:00,5.16
HARP INFLOW #5,10/27/1998 0:00:00,4.59
HARP INFLOW #5,10/28/1998 0:00:00,4.01
HARP INFLOW #5,10/29/1998 0:00:00,3.44
HARP INFLOW #5,10/30/1998 0:00:00,2.87
HARP INFLOW #5,10/31/1998 0:00:00,2.3
HARP INFLOW #5,11/1/1998 0:00:00,1.72
HARP INFLOW #5,11/2/1998 0:00:00,1.15
HARP INFLOW #5,11/3/1998 0:00:00,0.58
HARP INFLOW #5,11/4/1998 0:00:00,0
HARP INFLOW #5,11/5/1998 0:00:00,0.01
HARP INFLOW #5,11/6/1998 0:00:00,0.02
HARP INFLOW #5,11/7/1998 0:00:00,0.03
HARP INFLOW #5,11/8/1998 0:00:00,0.04
HARP INFLOW #5,11/9/1998 0:00:00,0.05
HARP INFLOW #5,11/10/1998 0:00:00,0.94
HARP INFLOW #5,11/11/1998 0:00:00,18.81
HARP INFLOW #5,11/12/1998 0:00:00,28.19
HARP INFLOW #5,11/13/1998 0:00:00,32.95
HARP INFLOW #5,11/14/1998 0:00:00,37.71
HARP INFLOW #5,11/15/1998 0:00:00,42.47
HARP INFLOW #5,11/16/1998 0:00:00,47.23
HARP INFLOW #5,11/17/1998 0:00:00,23.98
HARP INFLOW #5,11/18/1998 0:00:00,0.73
HARP INFLOW #5,11/19/1998 0:00:00,1.33
HARP INFLOW #5,11/20/1998 0:00:00,1.93
HARP INFLOW #5,11/21/1998 0:00:00,2.53
HARP INFLOW #5,11/22/1998 0:00:00,2.92
HARP INFLOW #5,11/23/1998 0:00:00,3.31
HARP INFLOW #5,11/24/1998 0:00:00,3.82
HARP INFLOW #5,11/25/1998 0:00:00,4.33
HARP INFLOW #5,11/26/1998 0:00:00,4.85
HARP INFLOW #5,11/27/1998 0:00:00,5.36
HARP INFLOW #5,11/28/1998 0:00:00,5.87
HARP INFLOW #5,11/29/1998 0:00:00,6.38
HARP INFLOW #5,11/30/1998 0:00:00,9.73
HARP INFLOW #5,12/1/1998 0:00:00,43.1
HARP INFLOW #5,12/2/1998 0:00:00,40.4
HARP INFLOW #5,12/3/1998 0:00:00,31.8
HARP INFLOW #5,12/4/1998 0:00:00,26.3
HARP INFLOW #5,12/5/1998 0:00:00,21.6
HARP INFLOW #5,12/6/1998 0:00:00,19.5
HARP INFLOW #5,12/7/1998 0:00:00,32.1
HARP INFLOW #5,12/8/1998 0:00:00,31.2
HARP INFLOW #5,12/9/1998 0:00:00,25.2
HARP INFLOW #5,12/10/1998 0:00:00,19.5
HARP INFLOW #5,12/11/1998 0:00:00,15.8
HARP INFLOW #5,12/12/1998 0:00:00,13.6
HARP INFLOW #5,12/13/1998 0:00:00,11.7
HARP INFLOW #5,12/14/1998 0:00:00,8.92
HARP INFLOW #5,12/15/1998 0:00:00,7.58
HARP INFLOW #5,12/16/1998 0:00:00,6.83
HARP INFLOW #5,12/17/1998 0:00:00,5.84
HARP INFLOW #5,12/18/1998 0:00:00,4.55
HARP INFLOW #5,12/19/1998 0:00:00,3.81
HARP INFLOW #5,12/20/1998 0:00:00,4.2
HARP INFLOW #5,12/21/1998 0:00:00,4.14
HARP INFLOW #5,12/22/1998 0:00:00,4.11
HARP INFLOW #5,12/23/1998 0:00:00,4.36
HARP INFLOW #5,12/24/1998 0:00:00,4.55
HARP INFLOW #5,12/25/1998 0:00:00,4.9
HARP INFLOW #5,12/26/1998 0:00:00,5.11
HARP INFLOW #5,12/27/1998 0:00:00,4.66
HARP INFLOW #5,12/28/1998 0:00:00,4.8
HARP INFLOW #5,12/29/1998 0:00:00,4.97
HARP INFLOW #5,12/30/1998 0:00:00,4.95
HARP INFLOW #5,12/31/1998 0:00:00,4.68
HARP INFLOW #5,1/1/1999 0:00:00,4.36
HARP INFLOW #5,1/2/1999 0:00:00,4.01
HARP INFLOW #5,1/3/1999 0:00:00,4.28
HARP INFLOW #5,1/4/1999 0:00:00,4.19
HARP INFLOW #5,1/5/1999 0:00:00,4.1
HARP INFLOW #5,1/6/1999 0:00:00,3.07
HARP INFLOW #5,1/7/1999 0:00:00,2.99
HARP INFLOW #5,1/8/1999 0:00:00,2.94
HARP INFLOW #5,1/9/1999 0:00:00,5.9
HARP INFLOW #5,1/10/1999 0:00:00,5.08
HARP INFLOW #5,1/11/1999 0:00:00,2.01
HARP INFLOW #5,1/12/1999 0:00:00,1.31
HARP INFLOW #5,1/13/1999 0:00:00,1.36
HARP INFLOW #5,1/14/1999 0:00:00,1.24
HARP INFLOW #5,1/15/1999 0:00:00,1.43
HARP INFLOW #5,1/16/1999 0:00:00,1.45
HARP INFLOW #5,1/17/1999 0:00:00,1.49
HARP INFLOW #5,1/18/1999 0:00:00,2.43
HARP INFLOW #5,1/19/1999 0:00:00,3.54
HARP INFLOW #5,1/20/1999 0:00:00,4.22
HARP INFLOW #5,1/21/1999 0:00:00,5.27
HARP INFLOW #5,1/22/1999 0:00:00,7.58
HARP INFLOW #5,1/23/1999 0:00:00,60.9
HARP INFLOW #5,1/24/1999 0:00:00,96.7
HARP INFLOW #5,1/25/1999 0:00:00,64.9
HARP INFLOW #5,1/26/1999 0:00:00,52.6
HARP INFLOW #5,1/27/1999 0:00:00,53.9
HARP INFLOW #5,1/28/1999 0:00:00,75.3
HARP INFLOW #5,1/29/1999 0:00:00,68.7
HARP INFLOW #5,1/30/1999 0:00:00,60.66
HARP INFLOW #5,1/31/1999 0:00:00,52.62
HARP INFLOW #5,2/1/1999 0:00:00,44.58
HARP INFLOW #5,2/2/1999 0:00:00,36.54
HARP INFLOW #5,2/3/1999 0:00:00,28.5
HARP INFLOW #5,2/4/1999 0:00:00,26.1
HARP INFLOW #5,2/5/1999 0:00:00,22.5
HARP INFLOW #5,2/6/1999 0:00:00,20
HARP INFLOW #5,2/7/1999 0:00:00,17.8
HARP INFLOW #5,2/8/1999 0:00:00,15.8
HARP INFLOW #5,2/9/1999 0:00:00,14.5
HARP INFLOW #5,2/10/1999 0:00:00,13.5
HARP INFLOW #5,2/11/1999 0:00:00,13
HARP INFLOW #5,2/12/1999 0:00:00,36.6
HARP INFLOW #5,2/13/1999 0:00:00,47.1
HARP INFLOW #5,2/14/1999 0:00:00,44.6
HARP INFLOW #5,2/15/1999 0:00:00,34.8
HARP INFLOW #5,2/16/1999 0:00:00,26.9
HARP INFLOW #5,2/17/1999 0:00:00,23.1
HARP INFLOW #5,2/18/1999 0:00:00,20
HARP INFLOW #5,2/19/1999 0:00:00,17.4
HARP INFLOW #5,2/20/1999 0:00:00,15.3
HARP INFLOW #5,2/21/1999 0:00:00,13.4
HARP INFLOW #5,2/22/1999 0:00:00,11.7
HARP INFLOW #5,2/23/1999 0:00:00,10.2
HARP INFLOW #5,2/24/1999 0:00:00,9.11
HARP INFLOW #5,2/25/1999 0:00:00,8.61
HARP INFLOW #5,2/26/1999 0:00:00,8.21
HARP INFLOW #5,2/27/1999 0:00:00,7.89
HARP INFLOW #5,2/28/1999 0:00:00,9.66
HARP INFLOW #5,3/1/1999 0:00:00,13.6
HARP INFLOW #5,3/2/1999 0:00:00,12.4
HARP INFLOW #5,3/3/1999 0:00:00,11.7
HARP INFLOW #5,3/4/1999 0:00:00,10.9
HARP INFLOW #5,3/5/1999 0:00:00,9.59
HARP INFLOW #5,3/6/1999 0:00:00,8.65
HARP INFLOW #5,3/7/1999 0:00:00,7.87
HARP INFLOW #5,3/8/1999 0:00:00,7.09
HARP INFLOW #5,3/9/1999 0:00:00,6.55
HARP INFLOW #5,3/10/1999 0:00:00,6.12
HARP INFLOW #5,3/11/1999 0:00:00,5.74
HARP INFLOW #5,3/12/1999 0:00:00,5.52
HARP INFLOW #5,3/13/1999 0:00:00,5.54
HARP INFLOW #5,3/14/1999 0:00:00,5.71
HARP INFLOW #5,3/15/1999 0:00:00,5.77
HARP INFLOW #5,3/16/1999 0:00:00,6.43
HARP INFLOW #5,3/17/1999 0:00:00,8.54
HARP INFLOW #5,3/18/1999 0:00:00,14.6
HARP INFLOW #5,3/19/1999 0:00:00,15.7
HARP INFLOW #5,3/20/1999 0:00:00,15.7
HARP INFLOW #5,3/21/1999 0:00:00,20.1
HARP INFLOW #5,3/22/1999 0:00:00,31.5
HARP INFLOW #5,3/23/1999 0:00:00,29.4
HARP INFLOW #5,3/24/1999 0:00:00,25.2
HARP INFLOW #5,3/25/1999 0:00:00,21.5
HARP INFLOW #5,3/26/1999 0:00:00,22.1
HARP INFLOW #5,3/27/1999 0:00:00,31.4
HARP INFLOW #5,3/28/1999 0:00:00,49.8
HARP INFLOW #5,3/29/1999 0:00:00,86.1
HARP INFLOW #5,3/30/1999 0:00:00,145
HARP INFLOW #5,3/31/1999 0:00:00,206
HARP INFLOW #5,4/1/1999 0:00:00,257
HARP INFLOW #5,4/2/1999 0:00:00,288
HARP INFLOW #5,4/3/1999 0:00:00,241
HARP INFLOW #5,4/4/1999 0:00:00,234
HARP INFLOW #5,4/5/1999 0:00:00,138
HARP INFLOW #5,4/6/1999 0:00:00,121
HARP INFLOW #5,4/7/1999 0:00:00,186
HARP INFLOW #5,4/8/1999 0:00:00,175
HARP INFLOW #5,4/9/1999 0:00:00,120
HARP INFLOW #5,4/10/1999 0:00:00,82.2
HARP INFLOW #5,4/11/1999 0:00:00,82
HARP INFLOW #5,4/12/1999 0:00:00,47.1
HARP INFLOW #5,4/13/1999 0:00:00,38.6
HARP INFLOW #5,4/14/1999 0:00:00,32.6
HARP INFLOW #5,4/15/1999 0:00:00,24
HARP INFLOW #5,4/16/1999 0:00:00,29.2
HARP INFLOW #5,4/17/1999 0:00:00,27.6
HARP INFLOW #5,4/18/1999 0:00:00,21.3
HARP INFLOW #5,4/19/1999 0:00:00,26.9
HARP INFLOW #5,4/20/1999 0:00:00,25.1
HARP INFLOW #5,4/21/1999 0:00:00,22.2
HARP INFLOW #5,4/22/1999 0:00:00,18.8
HARP INFLOW #5,4/23/1999 0:00:00,15
HARP INFLOW #5,4/24/1999 0:00:00,11.8
HARP INFLOW #5,4/25/1999 0:00:00,10.5
HARP INFLOW #5,4/26/1999 0:00:00,8.6
HARP INFLOW #5,4/27/1999 0:00:00,7.71
HARP INFLOW #5,4/28/1999 0:00:00,6.77
HARP INFLOW #5,4/29/1999 0:00:00,6.05
HARP INFLOW #5,4/30/1999 0:00:00,5.43
HARP INFLOW #5,5/1/1999 0:00:00,4.77
HARP INFLOW #5,5/2/1999 0:00:00,4.13
HARP INFLOW #5,5/3/1999 0:00:00,3.66
HARP INFLOW #5,5/4/1999 0:00:00,3.08
HARP INFLOW #5,5/5/1999 0:00:00,2.71
HARP INFLOW #5,5/6/1999 0:00:00,2.53
HARP INFLOW #5,5/7/1999 0:00:00,2.83
HARP INFLOW #5,5/8/1999 0:00:00,4.8
HARP INFLOW #5,5/9/1999 0:00:00,9.13
HARP INFLOW #5,5/10/1999 0:00:00,8.44
HARP INFLOW #5,5/11/1999 0:00:00,6.55
HARP INFLOW #5,5/12/1999 0:00:00,4.7
HARP INFLOW #5,5/13/1999 0:00:00,1.6
HARP INFLOW #5,5/14/1999 0:00:00,113
HARP INFLOW #5,5/15/1999 0:00:00,274
HARP INFLOW #5,5/16/1999 0:00:00,283
HARP INFLOW #5,5/17/1999 0:00:00,95.9
HARP INFLOW #5,5/18/1999 0:00:00,2.18
HARP INFLOW #5,5/19/1999 0:00:00,19.8
HARP INFLOW #5,5/20/1999 0:00:00,17.7
HARP INFLOW #5,5/21/1999 0:00:00,11.6
HARP INFLOW #5,5/22/1999 0:00:00,7.37
HARP INFLOW #5,5/23/1999 0:00:00,5.11
HARP INFLOW #5,5/24/1999 0:00:00,9.32
HARP INFLOW #5,5/25/1999 0:00:00,34.5
HARP INFLOW #5,5/26/1999 0:00:00,49.5
HARP INFLOW #5,5/27/1999 0:00:00,36.3
HARP INFLOW #5,5/28/1999 0:00:00,30.4
HARP INFLOW #5,5/29/1999 0:00:00,19.9
HARP INFLOW #5,5/30/1999 0:00:00,13.4
HARP INFLOW #5,5/31/1999 0:00:00,9.26
HARP INFLOW #5,6/1/1999 0:00:00,12.7
HARP INFLOW #5,6/2/1999 0:00:00,25.1
HARP INFLOW #5,6/3/1999 0:00:00,53.4
HARP INFLOW #5,6/4/1999 0:00:00,81.3
HARP INFLOW #5,6/5/1999 0:00:00,120
HARP INFLOW #5,6/6/1999 0:00:00,150
HARP INFLOW #5,6/7/1999 0:00:00,4.78
HARP INFLOW #5,6/8/1999 0:00:00,7.38
HARP INFLOW #5,6/9/1999 0:00:00,8.69
HARP INFLOW #5,6/10/1999 0:00:00,9.21
HARP INFLOW #5,6/11/1999 0:00:00,9.63
HARP INFLOW #5,6/12/1999 0:00:00,9.75
HARP INFLOW #5,6/13/1999 0:00:00,9.48
HARP INFLOW #5,6/14/1999 0:00:00,9.13
HARP INFLOW #5,6/15/1999 0:00:00,7.8
HARP INFLOW #5,6/16/1999 0:00:00,7.77
HARP INFLOW #5,6/17/1999 0:00:00,2.85
HARP INFLOW #5,6/18/1999 0:00:00,0.52
HARP INFLOW #5,6/19/1999 0:00:00,1.09
HARP INFLOW #5,6/20/1999 0:00:00,1.56
HARP INFLOW #5,6/21/1999 0:00:00,1.79
HARP INFLOW #5,6/22/1999 0:00:00,1.91
HARP INFLOW #5,6/23/1999 0:00:00,1.86
HARP INFLOW #5,6/24/1999 0:00:00,1.81
HARP INFLOW #5,6/25/1999 0:00:00,1.71
HARP INFLOW #5,6/26/1999 0:00:00,1.49
HARP INFLOW #5,6/27/1999 0:00:00,2.44
HARP INFLOW #5,6/28/1999 0:00:00,15
HARP INFLOW #5,6/29/1999 0:00:00,16.2
HARP INFLOW #5,6/30/1999 0:00:00,18.8
HARP INFLOW #5,7/1/1999 0:00:00,16.3
HARP INFLOW #5,7/2/1999 0:00:00,0.33
HARP INFLOW #5,7/3/1999 0:00:00,0.04
HARP INFLOW #5,7/4/1999 0:00:00,0.63
HARP INFLOW #5,7/5/1999 0:00:00,0.84
HARP INFLOW #5,7/6/1999 0:00:00,2.18
HARP INFLOW #5,7/7/1999 0:00:00,9.47
HARP INFLOW #5,7/8/1999 0:00:00,19.4
HARP INFLOW #5,7/9/1999 0:00:00,24
HARP INFLOW #5,7/10/1999 0:00:00,11.4
HARP INFLOW #5,7/11/1999 0:00:00,11.5
HARP INFLOW #5,7/12/1999 0:00:00,9.9
HARP INFLOW #5,7/13/1999 0:00:00,9.82
HARP INFLOW #5,7/14/1999 0:00:00,5.18
HARP INFLOW #5,7/15/1999 0:00:00,3.74
HARP INFLOW #5,7/16/1999 0:00:00,2.49
HARP INFLOW #5,7/17/1999 0:00:00,1.49
HARP INFLOW #5,7/18/1999 0:00:00,1.06
HARP INFLOW #5,7/19/1999 0:00:00,0.89
HARP INFLOW #5,7/20/1999 0:00:00,0.58
HARP INFLOW #5,7/21/1999 0:00:00,0.29
HARP INFLOW #5,7/22/1999 0:00:00,0.15
HARP INFLOW #5,7/23/1999 0:00:00,0.07
HARP INFLOW #5,7/24/1999 0:00:00,1.49
HARP INFLOW #5,7/25/1999 0:00:00,1.69
HARP INFLOW #5,7/26/1999 0:00:00,0.86
HARP INFLOW #5,7/27/1999 0:00:00,0.35
HARP INFLOW #5,7/28/1999 0:00:00,0.27
HARP INFLOW #5,7/29/1999 0:00:00,0.14
HARP INFLOW #5,7/30/1999 0:00:00,0.05
HARP INFLOW #5,7/31/1999 0:00:00,0.37
HARP INFLOW #5,8/1/1999 0:00:00,0.64
HARP INFLOW #5,8/2/1999 0:00:00,0.19
HARP INFLOW #5,8/3/1999 0:00:00,0.11
HARP INFLOW #5,8/4/1999 0:00:00,0.12
HARP INFLOW #5,8/5/1999 0:00:00,0.04
HARP INFLOW #5,8/6/1999 0:00:00,0.84
HARP INFLOW #5,8/7/1999 0:00:00,1.28
HARP INFLOW #5,8/8/1999 0:00:00,5.81
HARP INFLOW #5,8/9/1999 0:00:00,3.02
HARP INFLOW #5,8/10/1999 0:00:00,1.76
HARP INFLOW #5,8/11/1999 0:00:00,1.55
HARP INFLOW #5,8/12/1999 0:00:00,0.91
HARP INFLOW #5,8/13/1999 0:00:00,5.66
HARP INFLOW #5,8/14/1999 0:00:00,17.9
HARP INFLOW #5,8/15/1999 0:00:00,8.93
HARP INFLOW #5,8/16/1999 0:00:00,4.23
HARP INFLOW #5,8/17/1999 0:00:00,2.69
HARP INFLOW #5,8/18/1999 0:00:00,1.47
HARP INFLOW #5,8/19/1999 0:00:00,0.68
HARP INFLOW #5,8/20/1999 0:00:00,0.27
HARP INFLOW #5,8/21/1999 0:00:00,0.32
HARP INFLOW #5,8/22/1999 0:00:00,0.19
HARP INFLOW #5,8/23/1999 0:00:00,0.07
HARP INFLOW #5,8/24/1999 0:00:00,0.03
HARP INFLOW #5,8/25/1999 0:00:00,0.02
HARP INFLOW #5,8/26/1999 0:00:00,0.02
HARP INFLOW #5,8/27/1999 0:00:00,0.01
HARP INFLOW #5,8/28/1999 0:00:00,0
HARP INFLOW #5,8/29/1999 0:00:00,0
HARP INFLOW #5,8/30/1999 0:00:00,0
HARP INFLOW #5,8/31/1999 0:00:00,0
HARP INFLOW #5,9/1/1999 0:00:00,0
HARP INFLOW #5,9/2/1999 0:00:00,0
HARP INFLOW #5,9/3/1999 0:00:00,0
HARP INFLOW #5,9/4/1999 0:00:00,0
HARP INFLOW #5,9/5/1999 0:00:00,0
HARP INFLOW #5,9/6/1999 0:00:00,0.13
HARP INFLOW #5,9/7/1999 0:00:00,0.51
HARP INFLOW #5,9/8/1999 0:00:00,0.91
HARP INFLOW #5,9/9/1999 0:00:00,0.6
HARP INFLOW #5,9/10/1999 0:00:00,0.43
HARP INFLOW #5,9/11/1999 0:00:00,0.82
HARP INFLOW #5,9/12/1999 0:00:00,0.71
HARP INFLOW #5,9/13/1999 0:00:00,1.32
HARP INFLOW #5,9/14/1999 0:00:00,3.08
