DATE,MONTH,DAYS,ID,YEAR,JULIAN,HOUR,RAIN,PYRANOMETER,LAKE QUANTUM,QUANTUM,AIR TEMP 1M,AIR TEMP 5M,RH 1M,RH 5M,BAROMETER,WIND SP 1M,AIR TC 1M,AIR TC 5M,WIND SP 5M,WIND MAG 5M,WIND DIR 5M,WIND STD 5M,VAPOR PRESS 5M,PYR J CM2 HR,WIND SECTOR,DATE Stowaway,Stowaway 1M,Date Hobo logger,Hobo logger 3 m air,Hobo logger 3 m RH,Hobo logger 3 m PAR,COMMENTS
10-Dec-2003,12,344.50,124,2003,344,1200,0,-0.001,#N/A,-2,-6.8,-6.5,65,65,685,5.41,-6.9,-6.6,6.3,6.1,183,14.2,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.54,124,2003,344,1300,0,0,#N/A,1,-6.5,-6.2,64,64,685,3.86,-6.6,-6.2,4.6,4.5,184,11.9,2,1,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.58,124,2003,344,1400,0,0,#N/A,0,-5.8,-5.5,65,64,685,5.41,-5.9,-5.6,6.4,6.3,186,8.5,3,1,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.63,124,2003,344,1500,0,-0.002,#N/A,-4,-5.2,-5.0,64,63,684,5.52,-5.3,-5.1,6.5,6.4,180,7.6,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.67,124,2003,344,1600,0,-0.002,#N/A,-4,-5.5,-5.3,66,65,684,4.17,-5.6,-5.3,4.9,4.8,179,9.0,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.71,124,2003,344,1700,0,-0.002,#N/A,-5,-4.9,-4.7,65,65,684,4.32,-5.0,-4.8,5.1,5.0,186,6.6,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.75,124,2003,344,1800,0,-0.002,#N/A,-5,-4.6,-4.4,64,63,683,4.11,-4.7,-4.5,4.8,4.6,168,15.1,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.79,124,2003,344,1900,0,-0.002,#N/A,-4,-5.0,-4.4,62,61,683,2.55,-5.1,-4.5,3.1,2.6,153,33.1,3,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.83,124,2003,344,2000,0,-0.002,#N/A,-4,-6.2,-5.7,65,65,683,2.36,-6.3,-5.8,2.9,2.7,174,21.9,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.88,124,2003,344,2100,0,-0.002,#N/A,-4,-8.3,-7.2,70,68,683,1.03,-8.3,-7.3,1.3,0.7,61,56.3,2,0,NE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.92,124,2003,344,2200,0,-0.002,#N/A,-4,-7.5,-6.6,68,66,682,1.20,-7.4,-6.6,1.4,0.9,23,50.6,2,0,NE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
10-Dec-2003,12,344.96,124,2003,344,2300,0,-0.002,#N/A,-4,-7.5,-5.6,68,62,682,1.88,-7.4,-5.6,2.1,1.6,115,40.2,2,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.00,124,2003,344,2400,0,-0.002,#N/A,-4,-8.1,-6.5,71,65,682,1.72,-8.0,-6.4,2.0,1.8,152,26.4,2,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.04,124,2003,345,0100,0,-0.002,#N/A,-5,-6.4,-5.2,67,62,682,1.55,-6.4,-5.2,1.9,1.7,123,23.0,3,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.08,124,2003,345,0200,0,-0.002,#N/A,-4,-7.3,-6.4,72,69,681,1.17,-7.3,-6.5,1.4,0.7,189,58.4,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.13,124,2003,345,0300,0,-0.002,#N/A,-4,-8.4,-7.1,77,73,681,1.08,-8.4,-7.1,1.1,0.9,143,34.4,3,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.17,124,2003,345,0400,0,-0.002,#N/A,-4,-9.7,-8.6,80,78,681,1.31,-9.7,-8.6,1.4,1.3,167,28.4,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.21,124,2003,345,0500,0,-0.002,#N/A,-4,-10.8,-9.6,81,79,680,2.02,-10.7,-9.5,2.3,2.3,164,13.1,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.25,124,2003,345,0600,0,-0.002,#N/A,-4,-11.4,-10.3,82,80,680,1.11,-11.3,-10.3,1.3,0.9,185,42.7,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.29,124,2003,345,0700,0,-0.002,#N/A,-4,-12.4,-11.6,82,82,680,1.67,-12.3,-11.5,2.0,1.9,172,20.0,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.33,124,2003,345,0800,0,-0.002,#N/A,-4,-14.8,-13.5,82,82,680,1.62,-14.7,-13.4,1.8,1.8,169,11.4,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.38,124,2003,345,0900,0,-0.002,#N/A,-4,-15.8,-14.5,83,83,680,1.99,-15.6,-14.4,2.3,2.2,168,9.2,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.42,124,2003,345,1000,0,-0.002,#N/A,-4,-16.4,-15.3,83,84,680,2.24,-16.1,-15.1,2.5,2.5,164,11.6,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.46,124,2003,345,1100,0,-0.002,#N/A,-4,-16.7,-15.8,84,85,680,2.81,-16.4,-15.6,3.2,3.1,168,12.7,1,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.50,124,2003,345,1200,0,-0.001,#N/A,-2,-16.6,-15.9,82,83,680,2.95,-16.3,-15.7,3.3,3.3,168,9.4,1,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.54,124,2003,345,1300,0,0,#N/A,2,-17.3,-16.4,83,84,679,2.15,-17.1,-16.2,2.5,2.5,173,10.0,1,1,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.58,124,2003,345,1400,0,0,#N/A,0,-17.8,-16.9,83,84,679,2.59,-17.6,-16.8,3.0,2.9,169,12.0,1,1,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.63,124,2003,345,1500,0,-0.002,#N/A,-3,-17.6,-16.7,83,84,679,1.89,-17.4,-16.5,2.3,1.9,167,31.1,1,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.67,124,2003,345,1600,0,-0.002,#N/A,-4,-16.6,-16.1,84,85,679,1.02,-16.5,-16.0,1.3,0.8,200,50.0,1,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.71,124,2003,345,1700,0,-0.002,#N/A,-4,-15.4,-14.9,85,85,679,0.99,-15.3,-14.9,1.2,0.8,171,47.5,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.75,124,2003,345,1800,0,-0.002,#N/A,-4,-13.8,-13.4,85,85,678,0.95,-13.8,-13.4,1.2,1.0,188,35.3,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.79,124,2003,345,1900,0,-0.002,#N/A,-4,-13.1,-12.9,86,87,678,1.11,-13.1,-12.9,1.4,0.8,174,52.4,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.83,124,2003,345,2000,0,-0.002,#N/A,-4,-12.9,-12.6,86,87,678,0.81,-13.0,-12.7,1.1,0.8,176,38.5,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.88,124,2003,345,2100,0,-0.002,#N/A,-4,-12.6,-12.1,85,85,678,1.51,-12.6,-12.1,1.8,1.8,152,15.2,2,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.92,124,2003,345,2200,0,-0.002,#N/A,-4,-12.3,-11.8,84,83,677,1.24,-12.4,-11.8,1.6,1.5,166,22.0,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
11-Dec-2003,12,345.96,124,2003,345,2300,0,-0.002,#N/A,-4,-12.0,-11.5,83,82,677,1.29,-12.1,-11.6,1.6,1.0,145,46.9,2,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.00,124,2003,345,2400,0,-0.002,#N/A,-4,-10.8,-10.3,81,80,677,1.27,-10.8,-10.4,1.6,0.7,163,60.1,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.04,124,2003,346,0100,0,-0.002,#N/A,-5,-6.7,-6.3,67,66,677,3.83,-6.6,-6.2,4.6,4.0,183,27.8,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.08,124,2003,346,0200,0,-0.002,#N/A,-5,-5.1,-4.9,62,61,677,4.96,-5.2,-5.0,5.8,5.6,189,13.5,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.13,124,2003,346,0300,0,-0.002,#N/A,-5,-5.3,-5.0,65,64,677,2.49,-5.5,-5.1,3.0,2.4,159,36.7,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.17,124,2003,346,0400,0,-0.002,#N/A,-5,-5.8,-5.1,65,62,677,1.75,-6.0,-5.3,2.1,1.5,140,44.8,3,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.21,124,2003,346,0500,0,-0.002,#N/A,-5,-6.6,-6.0,67,65,676,2.63,-6.7,-6.1,3.2,2.4,183,40.3,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.25,124,2003,346,0600,0,-0.002,#N/A,-4,-6.6,-6.0,65,64,676,1.79,-6.7,-6.2,2.1,1.3,160,49.8,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.29,124,2003,346,0700,0,-0.002,#N/A,-4,-9.1,-8.1,69,68,676,1.23,-9.2,-8.3,1.5,0.9,78,49.7,2,0,E,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.33,124,2003,346,0800,0,-0.002,#N/A,-4,-11.8,-10.2,75,72,676,2.07,-11.8,-10.2,2.3,2.0,164,26.0,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.38,124,2003,346,0900,0,-0.002,#N/A,-4,-12.8,-10.8,78,74,676,1.46,-12.7,-10.7,1.5,0.8,147,54.9,2,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.42,124,2003,346,1000,0,-0.002,#N/A,-4,-9.3,-8.2,68,66,676,1.91,-9.1,-8.1,2.2,1.7,144,40.9,2,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.46,124,2003,346,1100,0,-0.002,#N/A,-4,-10.5,-9.3,71,69,676,1.44,-10.4,-9.3,1.8,1.2,78,47.3,2,0,E,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.50,124,2003,346,1200,0,-0.001,#N/A,-2,-9.8,-8.9,69,68,676,3.08,-9.8,-8.9,3.5,2.6,203,42.5,2,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.54,124,2003,346,1300,0,0,#N/A,1,-8.2,-7.8,65,64,676,4.98,-8.1,-7.7,5.8,5.7,186,12.9,2,1,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.58,124,2003,346,1400,0,0,#N/A,0,-7.7,-7.3,64,63,676,4.08,-7.7,-7.3,4.9,4.8,181,8.7,2,1,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.63,124,2003,346,1500,0,-0.002,#N/A,-4,-7.2,-7.0,65,64,676,5.82,-7.2,-6.9,6.8,6.7,184,7.2,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.67,124,2003,346,1600,0,-0.002,#N/A,-5,-6.6,-6.4,65,64,676,5.30,-6.6,-6.4,6.2,6.2,189,7.2,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.71,124,2003,346,1700,0,-0.002,#N/A,-5,-6.6,-6.5,64,63,676,5.97,-6.7,-6.5,7.0,6.9,194,9.4,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.75,124,2003,346,1800,0,-0.002,#N/A,-5,-6.9,-6.6,62,61,676,5.35,-6.9,-6.6,6.3,6.3,190,6.6,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.79,124,2003,346,1900,0,-0.002,#N/A,-4,-7.8,-7.5,67,67,676,4.20,-7.8,-7.5,5.0,5.0,186,7.9,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.83,124,2003,346,2000,0,-0.002,#N/A,-4,-10.1,-9.7,72,72,676,3.21,-10.0,-9.7,3.8,3.7,164,10.1,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.88,124,2003,346,2100,0,-0.002,#N/A,-4,-10.9,-10.5,71,71,676,3.48,-10.7,-10.4,4.1,4.1,166,7.4,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.92,124,2003,346,2200,0,-0.002,#N/A,-4,-10.5,-10.2,69,69,677,3.72,-10.3,-10.0,4.5,4.4,161,10.3,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
12-Dec-2003,12,346.96,124,2003,346,2300,0,-0.002,#N/A,-4,-10.5,-10.2,68,68,677,4.54,-10.2,-10.0,5.4,5.1,175,17.4,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.00,124,2003,346,2400,0,-0.002,#N/A,-4,-11.4,-11.1,71,71,677,4.29,-11.2,-10.9,5.0,4.9,176,9.3,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.04,124,2003,347,0100,0,-0.002,#N/A,-4,-11.9,-11.7,71,72,677,4.16,-11.7,-11.6,4.8,4.7,164,12.9,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.08,124,2003,347,0200,0,-0.002,#N/A,-4,-12.4,-12.2,72,72,677,3.85,-12.2,-11.9,4.6,4.6,156,7.1,2,0,SE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.13,124,2003,347,0300,0,-0.002,#N/A,-4,-11.1,-11.0,70,70,677,4.31,-10.9,-10.8,5.0,5.0,161,7.7,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.17,124,2003,347,0400,0,-0.002,#N/A,-5,-10.3,-10.2,71,70,677,4.59,-10.2,-10.0,5.4,5.3,183,9.7,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.21,124,2003,347,0500,0,-0.002,#N/A,-4,-10.5,-10.4,74,75,677,3.48,-10.4,-10.4,4.0,4.0,161,9.3,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.25,124,2003,347,0600,0,-0.002,#N/A,-5,-9.6,-9.5,73,73,677,3.45,-9.5,-9.4,4.0,3.9,175,10.0,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.29,124,2003,347,0700,0,-0.002,#N/A,-5,-9.3,-9.2,76,76,677,2.77,-9.3,-9.2,3.2,3.2,176,12.9,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.33,124,2003,347,0800,0,-0.002,#N/A,-5,-8.8,-8.7,75,75,677,2.66,-8.8,-8.7,3.0,2.8,190,19.4,2,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.38,124,2003,347,0900,0,-0.002,#N/A,-5,-8.8,-8.8,76,76,677,2.43,-8.8,-8.8,2.9,2.6,212,24.9,2,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.42,124,2003,347,1000,0,-0.002,#N/A,-5,-8.5,-8.5,73,74,677,2.96,-8.5,-8.4,3.3,3.2,215,11.9,2,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.46,124,2003,347,1100,0,-0.002,#N/A,-4,-8.7,-8.7,77,77,677,2.71,-8.7,-8.7,3.0,3.0,211,10.1,2,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.50,124,2003,347,1200,0,-0.002,#N/A,-3,-8.9,-8.9,79,79,677,3.22,-8.9,-8.9,3.6,3.5,208,11.0,2,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.54,124,2003,347,1300,0,0,#N/A,0,-9.3,-9.3,82,83,677,2.72,-9.3,-9.3,3.0,3.0,208,14.5,2,1,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.58,124,2003,347,1400,0,0,#N/A,-1,-9.6,-9.7,86,86,677,3.35,-9.6,-9.6,3.9,3.8,190,8.1,2,1,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.63,124,2003,347,1500,0,-0.002,#N/A,-4,-9.3,-9.4,87,88,677,2.98,-9.3,-9.3,3.5,3.3,190,16.6,3,0,S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.67,124,2003,347,1600,0,-0.002,#N/A,-5,-9.0,-9.0,85,86,677,4.08,-8.9,-8.9,4.8,4.7,226,13.3,3,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.71,124,2003,347,1700,0,-0.002,#N/A,-5,-9.4,-9.4,85,86,677,3.74,-9.3,-9.3,4.3,4.3,219,12.1,3,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.75,124,2003,347,1800,0,-0.002,#N/A,-5,-9.3,-9.3,85,86,677,3.30,-9.2,-9.2,3.8,3.7,218,13.0,3,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.79,124,2003,347,1900,0,-0.002,#N/A,-5,-9.2,-9.2,86,87,677,2.99,-9.2,-9.2,3.4,3.2,204,17.2,3,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.83,124,2003,347,2000,0,-0.002,#N/A,-5,-9.4,-9.5,82,84,677,4.94,-9.4,-9.4,5.8,5.7,221,10.9,2,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
13-Dec-2003,12,347.88,124,2003,347,2100,0,-0.002,#N/A,-4,-9.9,-9.9,81,82,677,5.14,-9.8,-9.8,6.0,5.9,217,9.7,2,0,SW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Data logger time was adjusted by adding two hours.  Used Wedsedge data logger air temperature to verify that the logger time was off by hours
