YEAR,DATE,MONTH,DAYS,ID,JULIAN,HOUR,RAIN,PYRANOMETER,LAKE QUANTUM,QUANTUM,AIR TEMP 1M,AIR TEMP 5M,RH 1M,RH 5M,BAROMETER,WIND SP 1M,AIR TC 1M,AIR TC 5M,WIND SP 5M,WIND MAG 5M,WIND DIR 5M,WIND STD 5M,VAPOR PRESS 5M,PYR J CM2 HR,WIND SECTOR,DATE Stowaway,Stowaway 1M,Comments
2002,02-Oct-2002,10,275.21,124,275,0500,0,-0.002,#N/A,-3,-1.2,-1.2,100,100,694,2.0,-1.1,-1.2,2.5,2.5,303,10.1,6,0,NW, 210/02/02 5r:00.,-1.5,
2002,02-Oct-2002,10,275.25,124,275,0600,0,-0.002,#N/A,-3,-1.1,-1.1,100,100,694,2.1,-1.0,-1.1,2.5,2.5,308,7.5,6,0,NW, 210/02/02 6r:00.,-1.5,
2002,02-Oct-2002,10,275.29,124,275,0700,0,-0.002,#N/A,-2,-1.1,-1.1,100,100,694,1.6,-1.0,-1.1,1.9,1.9,297,11.8,6,0,NW, 210/02/02 7r:00.,-1.5,
2002,02-Oct-2002,10,275.33,124,275,0800,0,0.003,#N/A,7,-1.1,-1.0,100,100,695,1.8,-1.0,-1.1,2.2,2.2,306,8.8,6,2,NW, 210/02/02 8r:00.,-1.5,
2002,02-Oct-2002,10,275.38,124,275,0900,0,0.013,#N/A,36,-1.2,-1.2,100,100,695,2.2,-1.1,-1.2,2.7,2.6,313,8.1,6,5,NW, 210/02/02 9r:00.,-1.5,
2002,02-Oct-2002,10,275.42,124,275,1000,0,0.035,#N/A,82,-1.1,-1.2,100,100,695,1.5,-1.0,-1.2,1.9,1.7,299,25.8,6,13,NW, 210/02/02 10r:00.,-1.5,
2002,02-Oct-2002,10,275.46,124,275,1100,0,0.071,#N/A,146,-0.8,-0.9,100,100,696,1.2,-0.7,-0.9,1.5,1.4,288,20.3,6,26,W, 210/02/02 11r:00.,-1.1,
2002,02-Oct-2002,10,275.50,124,275,1200,0,0.069,#N/A,151,-0.5,-0.5,100,100,696,1.4,-0.4,-0.6,1.6,1.6,306,12.4,6,26,NW, 210/02/02 12r:00.,-1.1,
2002,02-Oct-2002,10,275.54,124,275,1300,0.254,0.056,#N/A,144,-0.6,-0.6,100,100,696,1.6,-0.5,-0.7,1.9,1.9,319,10.4,6,21,NW, 210/02/02 13r:00.,-1.1,
2002,02-Oct-2002,10,275.58,124,275,1400,0.254,0.054,#N/A,142,-0.6,-0.5,100,100,696,1.5,-0.5,-0.6,1.9,1.9,310,11.6,6,20,NW, 210/02/02 14r:00.,-1.1,
2002,02-Oct-2002,10,275.63,124,275,1500,0,0.05,#N/A,133,-0.6,-0.5,100,100,697,1.3,-0.5,-0.6,1.6,1.6,314,10.7,6,19,NW, 210/02/02 15r:00.,-1.1,
2002,02-Oct-2002,10,275.67,124,275,1600,0.254,0.04,#N/A,106,-0.6,-0.6,100,100,697,1.7,-0.5,-0.7,2.2,2.1,315,10.3,6,15,NW, 210/02/02 16r:00.,-1.1,
2002,02-Oct-2002,10,275.71,124,275,1700,0,0.034,#N/A,84,-0.7,-0.7,99,100,697,1.8,-0.6,-0.7,2.3,2.2,304,9.8,6,13,NW, 210/02/02 17r:00.,-1.1,
2002,02-Oct-2002,10,275.75,124,275,1800,0,0.014,#N/A,35,-0.9,-0.9,100,100,697,2.2,-0.7,-0.9,2.9,2.8,306,8.2,6,6,NW, 210/02/02 18r:00.,-1.5,
2002,02-Oct-2002,10,275.79,124,275,1900,0,0,#N/A,2,-1.1,-1.1,100,100,697,1.7,-0.9,-1.1,2.2,2.1,302,13.5,6,1,NW, 210/02/02 19r:00.,-1.5,
2002,02-Oct-2002,10,275.83,124,275,2000,0,-0.002,#N/A,-3,-1.3,-1.2,99,100,697,0.9,-1.2,-1.2,1.3,1.2,276,19.7,6,0,W, 210/02/02 20r:00.,-1.5,
2002,02-Oct-2002,10,275.88,124,275,2100,0,-0.002,#N/A,-3,-1.5,-1.4,100,100,698,1.1,-1.3,-1.4,1.3,0.7,240,56.9,5,0,SW, 210/02/02 21r:00.,-1.9,
2002,02-Oct-2002,10,275.92,124,275,2200,0,-0.002,#N/A,-3,-1.8,-1.7,99,100,698,1.0,-1.6,-1.7,1.2,1.2,173,11.7,5,0,S, 210/02/02 22r:00.,-2.3,
2002,02-Oct-2002,10,275.96,124,275,2300,0,-0.002,#N/A,-3,-1.8,-1.8,99,100,698,1.0,-1.7,-1.7,1.3,1.3,182,7.9,5,0,S, 210/02/02 23r:00.,-2.3,
2002,02-Oct-2002,10,276.00,124,275,2400,0.254,-0.002,#N/A,-3,-1.9,-1.8,99,100,698,0.9,-1.8,-1.8,1.1,1.0,183,14.4,5,0,S, 310/03/02 0r:00.,-2.3,
2002,03-Oct-2002,10,276.04,124,276,0100,0.254,-0.002,#N/A,-3,-1.9,-1.8,100,100,698,0.8,-1.7,-1.8,1.0,1.0,202,15.0,5,0,S, 310/03/02 1r:00.,-2.3,
2002,03-Oct-2002,10,276.08,124,276,0200,0.254,-0.002,#N/A,-3,-1.9,-1.8,100,100,698,1.0,-1.8,-1.8,1.2,1.1,181,13.0,5,0,S, 310/03/02 2r:00.,-2.3,
2002,03-Oct-2002,10,276.13,124,276,0300,0.254,-0.002,#N/A,-3,-2.0,-1.9,100,100,699,1.1,-1.8,-1.9,1.2,1.1,203,15.5,5,0,SW, 310/03/02 3r:00.,-2.3,
2002,03-Oct-2002,10,276.17,124,276,0400,0,-0.002,#N/A,-3,-1.8,-1.8,99,100,698,1.4,-1.7,-1.8,1.7,1.6,227,20.2,5,0,SW, 310/03/02 4r:00.,-2.3,
2002,03-Oct-2002,10,276.21,124,276,0500,0.254,-0.002,#N/A,-3,-1.8,-1.8,99,100,698,1.9,-1.7,-1.7,2.0,2.0,217,12.9,5,0,SW, 310/03/02 5r:00.,-2.3,
2002,03-Oct-2002,10,276.25,124,276,0600,0.254,-0.002,#N/A,-3,-1.8,-1.7,99,100,698,1.8,-1.6,-1.7,2.1,2.0,220,10.3,5,0,SW, 310/03/02 6r:00.,-2.3,
2002,03-Oct-2002,10,276.29,124,276,0700,0,-0.002,#N/A,-3,-1.8,-1.7,100,100,698,2.0,-1.6,-1.7,2.3,2.2,228,15.4,5,0,SW, 310/03/02 7r:00.,-2.3,
2002,03-Oct-2002,10,276.33,124,276,0800,0.762,-0.001,#N/A,0,-1.8,-1.8,100,100,698,2.0,-1.7,-1.8,2.7,2.6,236,13.0,5,0,SW, 310/03/02 8r:00.,-2.3,
2002,03-Oct-2002,10,276.38,124,276,0900,1.016,0.003,#N/A,12,-1.7,-1.8,99,100,698,1.7,-1.6,-1.8,2.7,2.5,241,17.5,5,2,SW, 310/03/02 9r:00.,-1.9,
2002,03-Oct-2002,10,276.42,124,276,1000,0.254,0.019,#N/A,43,-1.8,-2.0,99,100,699,2.1,-1.7,-2.0,2.8,2.7,228,16.1,5,8,SW, 310/03/02 10r:00.,-2.3,
2002,03-Oct-2002,10,276.46,124,276,1100,0.762,0.027,#N/A,62,-1.6,-1.9,98,100,699,1.9,-1.5,-1.8,2.6,2.5,234,14.2,5,10,SW, 310/03/02 11r:00.,-1.9,
2002,03-Oct-2002,10,276.50,124,276,1200,0.254,0.046,#N/A,100,-1.7,-1.9,97,100,699,2.1,-1.6,-1.8,2.8,2.7,219,14.2,5,17,SW, 310/03/02 12r:00.,-1.9,
2002,03-Oct-2002,10,276.54,124,276,1300,0.508,0.042,#N/A,96,-1.5,-1.8,98,100,699,1.9,-1.3,-1.8,2.8,2.7,242,13.4,5,16,SW, 310/03/02 13r:00.,-1.9,
2002,03-Oct-2002,10,276.58,124,276,1400,0.254,0.048,#N/A,110,-1.2,-1.7,96,100,699,1.4,-1.0,-1.6,1.6,1.5,213,24.4,5,18,SW, 310/03/02 14r:00.,-1.5,
2002,03-Oct-2002,10,276.63,124,276,1500,0.508,0.063,#N/A,122,-1.4,-1.7,96,100,699,1.4,-1.2,-1.6,1.5,1.4,192,22.6,5,23,S, 310/03/02 15r:00.,-1.9,
2002,03-Oct-2002,10,276.67,124,276,1600,0,0.036,#N/A,65,-1.4,-1.7,96,100,699,1.1,-1.2,-1.6,1.3,1.0,241,33.6,5,14,SW, 310/03/02 16r:00.,-1.9,
2002,03-Oct-2002,10,276.71,124,276,1700,0,0.024,#N/A,40,-1.5,-1.7,96,100,698,1.2,-1.3,-1.7,1.5,1.4,275,14.6,5,9,W, 310/03/02 17r:00.,-1.9,
2002,03-Oct-2002,10,276.75,124,276,1800,0,0.007,#N/A,12,-2.0,-2.0,97,100,698,1.2,-1.8,-2.0,1.5,1.4,275,14.6,5,3,W, 310/03/02 18r:00.,-2.3,
2002,03-Oct-2002,10,276.79,124,276,1900,0,-0.001,#N/A,-1,-2.4,-2.3,98,100,698,1.5,-2.2,-2.3,1.9,1.7,287,23.1,5,0,W, 310/03/02 19r:00.,-2.8,
2002,03-Oct-2002,10,276.83,124,276,2000,0,-0.002,#N/A,-3,-2.6,-2.5,98,100,698,2.5,-2.4,-2.5,2.8,2.8,305,10.2,5,0,NW, 310/03/02 20r:00.,-2.8,
2002,03-Oct-2002,10,276.88,124,276,2100,0,-0.002,#N/A,-3,-2.7,-2.7,98,100,698,2.9,-2.5,-2.6,3.2,3.2,307,8.3,5,0,NW, 310/03/02 21r:00.,-3.2,
2002,03-Oct-2002,10,276.92,124,276,2200,0,-0.002,#N/A,-3,-3.1,-3.0,98,100,698,2.3,-2.9,-3.0,2.6,2.6,304,10.6,5,0,NW, 310/03/02 22r:00.,-3.6,
2002,03-Oct-2002,10,276.96,124,276,2300,0,-0.002,#N/A,-3,-3.4,-3.3,97,100,698,1.0,-3.2,-3.2,1.2,1.0,248,37.9,5,0,W, 310/03/02 23r:00.,-3.6,
2002,03-Oct-2002,10,277.00,124,276,2400,0,-0.002,#N/A,-3,-3.7,-3.6,97,100,698,1.3,-3.6,-3.6,1.5,1.5,219,13.7,5,0,SW, 410/04/02 0r:00.,-4.1,
2002,04-Oct-2002,10,277.04,124,277,0100,0,-0.002,#N/A,-3,-3.6,-3.6,98,100,697,1.9,-3.5,-3.6,2.2,2.1,220,13.1,5,0,SW, 410/04/02 1r:00.,-4.1,
2002,04-Oct-2002,10,277.08,124,277,0200,0.254,-0.002,#N/A,-3,-3.6,-3.6,97,100,697,1.8,-3.5,-3.6,2.0,1.9,217,12.4,5,0,SW, 410/04/02 2r:00.,-4.1,
2002,04-Oct-2002,10,277.13,124,277,0300,0,-0.002,#N/A,-3,-3.9,-3.8,97,100,697,1.5,-3.8,-3.8,1.7,1.6,205,13.1,5,0,SW, 410/04/02 3r:00.,-4.1,
2002,04-Oct-2002,10,277.17,124,277,0400,0,-0.002,#N/A,-3,-3.6,-3.6,97,100,697,1.8,-3.5,-3.6,2.4,2.1,256,28.2,5,0,W, 410/04/02 4r:00.,-3.6,
2002,04-Oct-2002,10,277.21,124,277,0500,0,-0.002,#N/A,-3,-3.4,-3.4,96,100,697,2.3,-3.3,-3.5,3.1,2.9,258,19.4,5,0,W, 410/04/02 5r:00.,-3.6,
2002,04-Oct-2002,10,277.25,124,277,0600,0.254,-0.002,#N/A,-3,-3.3,-3.3,98,100,697,4.1,-3.3,-3.4,5.1,4.8,272,18.3,5,0,W, 410/04/02 6r:00.,-3.6,
2002,04-Oct-2002,10,277.29,124,277,0700,0.254,-0.002,#N/A,-3,-3.6,-3.6,99,100,697,4.9,-3.5,-3.6,5.8,5.7,279,12.4,5,0,W, 410/04/02 7r:00.,-4.1,
2002,04-Oct-2002,10,277.33,124,277,0800,0,0,#N/A,1,-3.9,-3.9,98,100,697,3.6,-3.8,-3.9,5.2,4.8,260,20.2,5,1,W, 410/04/02 8r:00.,-4.1,
2002,04-Oct-2002,10,277.38,124,277,0900,0.254,0.015,#N/A,17,-4.0,-4.0,97,100,697,4.0,-3.9,-4.0,5.1,5.0,243,15.6,4,6,SW, 410/04/02 9r:00.,-4.5,
2002,04-Oct-2002,10,277.42,124,277,1000,0.254,0.04,#N/A,43,-4.0,-4.0,95,100,697,4.4,-3.9,-4.0,5.1,5.0,236,13.2,4,15,SW, 410/04/02 10r:00.,-4.5,
2002,04-Oct-2002,10,277.46,124,277,1100,0.254,0.058,#N/A,63,-4.1,-4.1,93,100,698,4.5,-4.0,-4.1,5.3,5.1,232,15.2,4,22,SW, 410/04/02 11r:00.,-4.5,
2002,04-Oct-2002,10,277.50,124,277,1200,0.508,0.078,#N/A,111,-4.2,-4.1,92,98,698,4.6,-4.1,-4.1,5.3,5.2,225,12.5,4,29,SW, 410/04/02 12r:00.,-4.5,
2002,04-Oct-2002,10,277.54,124,277,1300,0.508,0.103,#N/A,185,-4.2,-4.2,94,100,698,4.7,-4.1,-4.1,5.6,5.5,233,11.7,4,38,SW, 410/04/02 13r:00.,-4.5,
2002,04-Oct-2002,10,277.58,124,277,1400,0.254,0.074,#N/A,152,-4.0,-4.0,93,98,698,4.2,-3.9,-4.0,4.9,4.8,233,13.0,4,27,SW, 410/04/02 14r:00.,-4.5,
2002,04-Oct-2002,10,277.63,124,277,1500,0,0.093,#N/A,179,-3.9,-3.8,90,96,698,4.0,-3.7,-3.8,5.1,4.9,237,13.3,4,34,SW, 410/04/02 15r:00.,-4.1,
2002,04-Oct-2002,10,277.67,124,277,1600,0,0.081,#N/A,152,-3.7,-3.7,90,96,698,3.9,-3.6,-3.7,5.6,5.5,248,13.7,4,30,W, 410/04/02 16r:00.,-4.1,
2002,04-Oct-2002,10,277.71,124,277,1700,0,0.044,#N/A,85,-3.9,-3.9,89,94,698,4.1,-3.8,-3.8,5.3,5.0,241,19.2,4,17,SW, 410/04/02 17r:00.,-4.1,
2002,04-Oct-2002,10,277.75,124,277,1800,0,0.016,#N/A,30,-3.9,-3.8,87,93,698,3.9,-3.8,-3.8,5.0,4.8,239,15.9,4,6,SW, 410/04/02 18r:00.,-4.1,
2002,04-Oct-2002,10,277.79,124,277,1900,0,0,#N/A,1,-4.0,-4.0,87,93,697,4.1,-3.9,-3.9,4.7,4.6,236,13.4,4,1,SW, 410/04/02 19r:00.,-4.5,
2002,04-Oct-2002,10,277.83,124,277,2000,0.254,-0.002,#N/A,-3,-4.0,-4.0,86,92,697,3.8,-4.0,-4.0,4.5,4.4,238,14.5,4,0,SW, 410/04/02 20r:00.,-4.5,
2002,04-Oct-2002,10,277.88,124,277,2100,0,-0.002,#N/A,-3,-4.1,-4.0,91,96,697,4.0,-4.0,-4.0,5.8,5.6,251,16.5,4,0,W, 410/04/02 21r:00.,-4.5,
2002,04-Oct-2002,10,277.92,124,277,2200,0,-0.002,#N/A,-3,-4.3,-4.3,95,100,697,3.9,-4.2,-4.3,5.6,5.4,259,15.9,4,0,W, 410/04/02 22r:00.,-4.5,
2002,04-Oct-2002,10,277.96,124,277,2300,0,-0.002,#N/A,-3,-4.4,-4.3,96,100,697,3.9,-4.3,-4.3,5.8,5.6,249,16.1,4,0,W, 410/04/02 23r:00.,-5.0,
2002,04-Oct-2002,10,278.00,124,277,2400,0,-0.002,#N/A,-3,-4.4,-4.4,95,99,697,3.7,-4.3,-4.4,5.0,4.9,261,14.2,4,0,W, 510/05/02 0r:00.,-5.0,
2002,05-Oct-2002,10,278.04,124,278,0100,0.762,-0.002,#N/A,-3,-4.6,-4.5,92,97,696,4.0,-4.5,-4.5,5.8,5.6,251,13.5,4,0,W, 510/05/02 1r:00.,-5.0,
2002,05-Oct-2002,10,278.08,124,278,0200,0.254,-0.002,#N/A,-3,-4.8,-4.7,93,99,696,3.6,-4.7,-4.7,5.3,5.1,247,15.7,4,0,SW, 510/05/02 2r:00.,-5.0,
2002,05-Oct-2002,10,278.13,124,278,0300,0,-0.002,#N/A,-3,-4.6,-4.6,90,96,696,3.6,-4.6,-4.6,5.3,5.2,249,14.9,4,0,W, 510/05/02 3r:00.,-5.0,
2002,05-Oct-2002,10,278.17,124,278,0400,0.254,-0.002,#N/A,-3,-4.9,-4.8,92,97,695,3.5,-4.8,-4.8,4.8,4.6,244,14.5,4,0,SW, 510/05/02 4r:00.,-5.4,
2002,05-Oct-2002,10,278.21,124,278,0500,0,-0.002,#N/A,-3,-4.9,-4.9,89,94,695,3.5,-4.9,-4.9,4.4,4.3,237,14.1,4,0,SW, 510/05/02 5r:00.,-5.4,
2002,05-Oct-2002,10,278.25,124,278,0600,0,-0.002,#N/A,-3,-5.3,-5.3,92,97,694,3.0,-5.3,-5.3,3.4,3.3,214,13.6,4,0,SW, 510/05/02 6r:00.,-5.9,
2002,05-Oct-2002,10,278.29,124,278,0700,0,-0.002,#N/A,-3,-5.4,-5.3,91,96,693,3.3,-5.4,-5.4,3.8,3.7,207,12.9,4,0,SW, 510/05/02 7r:00.,-5.9,
2002,05-Oct-2002,10,278.33,124,278,0800,0.254,0.001,#N/A,5,-5.1,-5.0,92,97,693,3.4,-5.1,-5.1,4.1,4.0,222,14.6,4,1,SW, 510/05/02 8r:00.,-5.4,
2002,05-Oct-2002,10,278.38,124,278,0900,0.254,0.021,#N/A,43,-4.1,-4.1,92,98,693,3.0,-4.1,-4.2,4.1,4.0,246,14.6,4,8,SW, 510/05/02 9r:00.,-4.5,
2002,05-Oct-2002,10,278.42,124,278,1000,0.254,0.053,#N/A,103,-4.5,-4.5,93,98,692,3.5,-4.5,-4.5,4.2,4.1,223,12.5,4,20,SW, 510/05/02 10r:00.,-5.0,
2002,05-Oct-2002,10,278.46,124,278,1100,0.762,0.081,#N/A,157,-4.2,-4.2,94,99,692,3.0,-4.2,-4.2,3.6,3.2,260,27.1,4,30,W, 510/05/02 11r:00.,-4.5,
2002,05-Oct-2002,10,278.50,124,278,1200,1.016,0.121,#N/A,226,-4.3,-4.3,95,100,692,2.7,-4.2,-4.3,3.3,3.2,259,18.9,4,44,W, 510/05/02 12r:00.,-4.5,
2002,05-Oct-2002,10,278.54,124,278,1300,0.508,0.142,#N/A,267,-4.4,-4.4,96,100,692,4.3,-4.3,-4.4,4.7,4.7,291,9.1,4,52,W, 510/05/02 13r:00.,-5.0,
2002,05-Oct-2002,10,278.58,124,278,1400,0,0.125,#N/A,244,-4.6,-4.6,96,100,691,4.9,-4.5,-4.6,5.5,5.5,298,8.8,4,46,NW, 510/05/02 14r:00.,-5.0,
2002,05-Oct-2002,10,278.63,124,278,1500,0.254,0.118,#N/A,225,-4.7,-4.8,94,100,691,4.5,-4.6,-4.6,5.1,5.0,289,9.8,4,43,W, 510/05/02 15r:00.,-5.0,
2002,05-Oct-2002,10,278.67,124,278,1600,0,0.07,#N/A,142,-4.8,-4.7,92,98,691,2.4,-4.6,-4.6,2.8,2.7,222,14.7,4,26,SW, 510/05/02 16r:00.,-5.0,
2002,05-Oct-2002,10,278.71,124,278,1700,0,0.066,#N/A,117,-4.8,-4.8,92,98,690,2.5,-4.7,-4.8,3.3,3.1,246,20.3,4,24,SW, 510/05/02 17r:00.,-5.0,
2002,05-Oct-2002,10,278.75,124,278,1800,0,0.015,#N/A,31,-5.0,-5.0,92,97,690,2.3,-4.9,-4.9,2.6,2.6,216,14.2,4,6,SW, 510/05/02 18r:00.,-5.4,
2002,05-Oct-2002,10,278.79,124,278,1900,0,0,#N/A,0,-5.0,-4.9,90,96,689,2.7,-4.9,-4.9,3.0,2.9,209,11.0,4,1,SW, 510/05/02 19r:00.,-5.4,
2002,05-Oct-2002,10,278.83,124,278,2000,0,-0.002,#N/A,-3,-5.2,-5.1,90,95,689,2.9,-5.2,-5.1,3.2,3.2,212,12.3,4,0,SW, 510/05/02 20r:00.,-5.9,
2002,05-Oct-2002,10,278.88,124,278,2100,0,-0.002,#N/A,-3,-5.5,-5.4,90,96,689,3.0,-5.5,-5.4,3.4,3.3,217,12.9,4,0,SW, 510/05/02 21r:00.,-5.9,
2002,05-Oct-2002,10,278.92,124,278,2200,0.254,-0.002,#N/A,-3,-5.5,-5.4,89,94,688,3.3,-5.5,-5.5,3.8,3.7,217,13.3,4,0,SW, 510/05/02 22r:00.,-5.9,
2002,05-Oct-2002,10,278.96,124,278,2300,0,-0.002,#N/A,-3,-5.2,-5.1,89,94,688,2.7,-5.1,-5.1,3.5,3.4,244,15.9,4,0,SW, 510/05/02 23r:00.,-5.4,
2002,05-Oct-2002,10,279.00,124,278,2400,0,-0.002,#N/A,-3,-5.2,-5.2,90,95,688,2.7,-5.2,-5.2,3.7,3.6,247,15.5,4,0,SW, 610/06/02 0r:00.,-5.4,
2002,06-Oct-2002,10,279.04,124,279,0100,0,-0.002,#N/A,-3,-5.2,-5.1,90,95,688,3.2,-5.1,-5.2,4.3,4.2,264,15.0,4,0,W, 610/06/02 1r:00.,-5.4,
2002,06-Oct-2002,10,279.08,124,279,0200,0,-0.002,#N/A,-3,-5.7,-5.6,89,94,688,2.6,-5.6,-5.6,3.3,2.9,249,28.8,4,0,W, 610/06/02 2r:00.,-6.3,
2002,06-Oct-2002,10,279.13,124,279,0300,0,-0.002,#N/A,-3,-6.2,-6.1,84,89,688,2.0,-6.1,-6.1,2.2,2.1,216,16.7,3,0,SW, 610/06/02 3r:00.,-6.8,
2002,06-Oct-2002,10,279.17,124,279,0400,0,-0.002,#N/A,-3,-6.2,-6.2,83,88,688,2.1,-6.2,-6.2,2.5,2.4,233,14.2,3,0,SW, 610/06/02 4r:00.,-6.8,
2002,06-Oct-2002,10,279.21,124,279,0500,0,-0.002,#N/A,-3,-6.9,-6.8,85,90,688,2.3,-6.8,-6.8,2.5,2.4,215,11.3,3,0,SW, 610/06/02 5r:00.,-7.3,
2002,06-Oct-2002,10,279.25,124,279,0600,0,-0.002,#N/A,-3,-8.6,-8.4,87,92,688,2.2,-8.5,-8.5,2.5,2.1,182,33.9,3,0,S, 610/06/02 6r:00.,-9.2,
2002,06-Oct-2002,10,279.29,124,279,0700,0,-0.002,#N/A,-3,-12.7,-12.6,88,93,688,3.0,-12.6,-12.5,3.4,3.4,172,10.5,2,0,S, 610/06/02 7r:00.,-13.4,
2002,06-Oct-2002,10,279.33,124,279,0800,0,0.003,#N/A,8,-13.7,-13.4,87,91,687,3.6,-13.2,-13.1,4.2,4.1,172,13.3,2,2,S, 610/06/02 8r:00.,-14.6,
2002,06-Oct-2002,10,279.38,124,279,0900,0,0.039,#N/A,88,-13.7,-13.4,84,88,687,3.1,-13.2,-13.0,3.5,3.5,169,8.9,2,15,S, 610/06/02 9r:00.,-14.0,
2002,06-Oct-2002,10,279.42,124,279,1000,0,0.12,#N/A,237,-11.6,-11.3,76,81,687,3.0,-11.1,-11.0,3.5,3.4,166,12.3,2,44,S, 610/06/02 10r:00.,-11.8,
2002,06-Oct-2002,10,279.46,124,279,1100,0,0.179,#N/A,347,-10.1,-9.9,73,77,687,3.6,-9.9,-9.7,4.1,4.0,169,11.7,2,65,S, 610/06/02 11r:00.,-10.7,
2002,06-Oct-2002,10,279.50,124,279,1200,0,0.245,#N/A,461,-8.7,-8.6,69,74,687,2.3,-8.5,-8.4,2.8,2.7,173,17.7,2,89,S, 610/06/02 12r:00.,-8.7,
2002,06-Oct-2002,10,279.54,124,279,1300,0,0.278,#N/A,514,-7.0,-6.8,69,73,686,2.4,-6.9,-6.8,2.8,2.7,164,11.4,3,101,S, 610/06/02 13r:00.,-7.3,
2002,06-Oct-2002,10,279.58,124,279,1400,0,0.211,#N/A,415,-7.9,-7.3,74,76,686,2.2,-7.7,-7.2,2.4,2.3,165,15.5,3,77,S, 610/06/02 14r:00.,-8.2,
2002,06-Oct-2002,10,279.63,124,279,1500,0.254,0.237,#N/A,444,-7.3,-7.0,76,79,686,2.6,-7.1,-6.9,2.9,2.8,163,12.6,3,86,S, 610/06/02 15r:00.,-7.7,
2002,06-Oct-2002,10,279.67,124,279,1600,0,0.108,#N/A,221,-7.7,-7.2,78,81,686,2.2,-7.4,-7.1,2.4,2.4,158,11.2,3,40,S, 610/06/02 16r:00.,-8.2,
2002,06-Oct-2002,10,279.71,124,279,1700,0,0.063,#N/A,126,-7.5,-6.9,79,83,685,1.9,-7.3,-6.8,2.2,2.1,156,12.4,3,23,SE, 610/06/02 17r:00.,-7.7,
2002,06-Oct-2002,10,279.75,124,279,1800,0,0.018,#N/A,38,-9.4,-8.4,85,87,685,2.1,-9.2,-8.3,2.3,2.2,167,11.2,3,7,S, 610/06/02 18r:00.,-9.7,
2002,06-Oct-2002,10,279.79,124,279,1900,0,0,#N/A,0,-10.9,-10.3,85,89,685,2.9,-10.6,-10.1,3.3,3.2,166,11.6,2,1,S, 610/06/02 19r:00.,-11.3,
2002,06-Oct-2002,10,279.83,124,279,2000,0,-0.002,#N/A,-3,-10.1,-9.7,83,87,684,2.5,-9.7,-9.4,2.9,2.8,177,13.9,2,0,S, 610/06/02 20r:00.,-10.7,
2002,06-Oct-2002,10,279.88,124,279,2100,0,-0.002,#N/A,-3,-10.1,-9.1,81,83,684,2.6,-9.8,-8.9,2.9,2.9,161,10.0,2,0,S, 610/06/02 21r:00.,-10.2,
2002,06-Oct-2002,10,279.92,124,279,2200,0,-0.002,#N/A,-3,-9.2,-8.1,82,84,684,1.6,-8.9,-7.9,1.8,1.7,160,17.2,3,0,S, 610/06/02 22r:00.,-9.7,
2002,06-Oct-2002,10,279.96,124,279,2300,0,-0.002,#N/A,-3,-8.5,-7.7,85,86,683,1.8,-8.3,-7.7,1.9,1.9,170,13.2,3,0,S, 610/06/02 23r:00.,-8.7,
2002,06-Oct-2002,10,280.00,124,279,2400,0,-0.002,#N/A,-3,-7.4,-6.8,85,86,683,2.2,-7.2,-6.8,2.6,2.5,168,12.5,3,0,S, 710/07/02 0r:00.,-7.7,
2002,07-Oct-2002,10,280.04,124,280,0100,0,-0.002,#N/A,-3,-7.2,-6.9,81,84,683,2.5,-7.1,-6.9,2.8,2.8,157,11.4,3,0,SE, 710/07/02 1r:00.,-7.7,
2002,07-Oct-2002,10,280.08,124,280,0200,0,-0.002,#N/A,-3,-8.3,-7.6,78,80,683,2.6,-8.3,-7.6,2.9,2.9,166,7.6,3,0,S, 710/07/02 2r:00.,-8.7,
2002,07-Oct-2002,10,280.13,124,280,0300,0,-0.002,#N/A,-3,-12.0,-11.3,85,87,683,2.8,-11.8,-11.2,3.1,3.1,169,8.8,2,0,S, 710/07/02 3r:00.,-12.3,
2002,07-Oct-2002,10,280.17,124,280,0400,0,-0.002,#N/A,-3,-9.5,-9.2,85,88,683,2.4,-9.2,-9.0,2.7,2.6,166,13.7,3,0,S, 710/07/02 4r:00.,-9.7,
2002,07-Oct-2002,10,280.21,124,280,0500,0,-0.002,#N/A,-3,-8.2,-7.7,85,87,683,1.8,-8.1,-7.7,2.1,2.0,156,16.7,3,0,SE, 710/07/02 5r:00.,-8.7,
2002,07-Oct-2002,10,280.25,124,280,0600,0,-0.002,#N/A,-3,-7.8,-7.4,84,86,683,1.9,-7.7,-7.4,2.1,2.0,170,16.6,3,0,S, 710/07/02 6r:00.,-8.2,
2002,07-Oct-2002,10,280.29,124,280,0700,0,-0.002,#N/A,-3,-9.0,-8.4,86,89,682,1.9,-8.9,-8.4,2.0,2.0,163,12.4,3,0,S, 710/07/02 7r:00.,-9.7,
2002,07-Oct-2002,10,280.33,124,280,0800,0,0,#N/A,4,-9.8,-9.2,89,92,682,1.9,-9.6,-9.2,2.1,2.0,160,8.4,3,1,S, 710/07/02 8r:00.,-10.2,
2002,07-Oct-2002,10,280.38,124,280,0900,0,0.02,#N/A,51,-9.5,-9.1,91,94,682,1.9,-9.3,-9.0,2.2,2.1,165,10.5,3,8,S, 710/07/02 9r:00.,-9.7,
2002,07-Oct-2002,10,280.42,124,280,1000,0,0.088,#N/A,182,-8.0,-7.8,91,95,682,1.7,-7.8,-7.7,1.9,1.9,172,9.3,3,32,S, 710/07/02 10r:00.,-8.2,
