datetime,Volume,FlowIn,FlowOut,HypoTemp,EpiTemp,TP,Chla,SW_DOC,Secchi
1999-04-21,8320000,0.09,0.09,NA,NA,NA,NA,8.8,NA
1999-04-22,8320000,0.08,0.08,NA,NA,NA,NA,8.8,NA
1999-04-23,8320000,0.07,0.07,NA,NA,NA,NA,8.9,NA
1999-04-24,8320000,0.07,0.07,NA,NA,NA,NA,8.5,NA
1999-04-25,8320000,0.06,0.06,NA,NA,NA,NA,8.4,NA
1999-04-26,8320000,0.05,0.05,NA,NA,NA,NA,8.1,NA
1999-04-27,8320000,0.04,0.04,NA,NA,NA,NA,8.3,NA
1999-04-28,8320000,0.04,0.04,NA,NA,NA,NA,8.5,NA
1999-04-29,8320000,0.04,0.04,NA,NA,NA,NA,8.8,NA
1999-04-30,8320000,0.04,0.04,NA,NA,NA,NA,9.1,NA
1999-05-01,8320000,0.03,0.03,NA,NA,NA,NA,9.3,NA
1999-05-02,8320000,0.03,0.03,NA,NA,NA,NA,9.4,NA
1999-05-03,8320000,0.03,0.03,NA,NA,NA,NA,9.5,NA
1999-05-04,8320000,0.03,0.03,5.1,14.8,5.4,2.4,9.4,4.7
1999-05-05,8320000,0.02,0.02,NA,NA,NA,NA,9.4,NA
1999-05-06,8320000,0.02,0.02,NA,NA,NA,NA,9.5,NA
1999-05-07,8320000,0.02,0.02,NA,NA,NA,NA,9.7,NA
1999-05-08,8320000,0.03,0.03,NA,NA,NA,NA,10.1,NA
1999-05-09,8320000,0.03,0.03,NA,NA,NA,NA,11.8,NA
1999-05-10,8320000,0.03,0.03,NA,NA,NA,NA,12.7,NA
1999-05-11,8320000,0.03,0.03,4.954545455,14.45,5.7,3.2,12.6,4.2
1999-05-12,8320000,0.02,0.02,NA,NA,NA,NA,12.3,NA
1999-05-13,8320000,0.02,0.02,NA,NA,NA,NA,10,NA
1999-05-14,8320000,0.02,0.02,NA,NA,NA,NA,19.2,NA
1999-05-15,8320000,0.01,0.01,NA,NA,NA,NA,20.7,NA
1999-05-16,8320000,0.01,0.01,NA,NA,NA,NA,21.9,NA
1999-05-17,8320000,0.01,0.01,NA,NA,NA,NA,22.7,NA
1999-05-18,8320000,0.01,0.01,NA,NA,NA,NA,14.2,NA
1999-05-19,8320000,0.03,0.03,NA,NA,NA,NA,17.7,NA
1999-05-20,8320000,0.03,0.03,NA,NA,NA,NA,20.9,NA
1999-05-21,8320000,0.03,0.03,NA,NA,NA,NA,20.6,NA
1999-05-22,8320000,0.03,0.03,NA,NA,NA,NA,19.8,NA
1999-05-23,8320000,0.03,0.03,NA,NA,NA,NA,19,NA
1999-05-24,8320000,0.03,0.03,NA,NA,NA,NA,16,NA
1999-05-25,8320000,0.05,0.05,NA,NA,NA,NA,18.4,NA
1999-05-26,8320000,0.07,0.07,NA,NA,NA,NA,18.8,NA
1999-05-27,8320000,0.08,0.08,4.819230769,15.125,4.1,4.4,20.5,4.7
1999-05-28,8320000,0.08,0.08,NA,NA,NA,NA,21.8,NA
1999-05-29,8320000,0.07,0.07,NA,NA,NA,NA,21.6,NA
1999-05-30,8320000,0.06,0.06,NA,NA,NA,NA,21.5,NA
1999-05-31,8320000,0.05,0.05,NA,NA,NA,NA,20.8,NA
1999-06-01,8320000,0.05,0.05,NA,NA,NA,NA,20,NA
1999-06-02,8320000,0.06,0.06,NA,NA,NA,NA,18.8,NA
1999-06-03,8320000,0.08,0.08,NA,NA,NA,NA,21.2,NA
1999-06-04,8320000,0.07,0.07,NA,NA,NA,NA,26,NA
1999-06-05,8320000,0.06,0.06,NA,NA,NA,NA,28.1,NA
1999-06-06,8320000,0.05,0.05,NA,NA,NA,NA,29.3,NA
1999-06-07,8320000,0.05,0.05,NA,NA,NA,NA,19.1,NA
1999-06-08,8320000,0.05,0.05,NA,NA,NA,NA,23.3,NA
1999-06-09,8320000,0.04,0.04,NA,NA,NA,NA,25.4,NA
1999-06-10,8320000,0.03,0.03,4.912,22.575,4.8,3.4,26.7,5
1999-06-11,8320000,0.03,0.03,NA,NA,NA,NA,27.8,NA
1999-06-12,8320000,0.02,0.02,NA,NA,NA,NA,28.6,NA
1999-06-13,8320000,0.02,0.02,NA,NA,NA,NA,28.5,NA
1999-06-14,8320000,0.02,0.02,NA,NA,NA,NA,21.4,NA
1999-06-15,8320000,0.02,0.02,NA,NA,NA,NA,23.5,NA
1999-06-16,8320000,0.01,0.01,NA,NA,NA,NA,26.1,NA
1999-06-17,8320000,0.01,0.01,4.796,19.9,5.5,1.8,22.3,4
1999-06-18,8320000,0.01,0.01,NA,NA,NA,NA,14.1,NA
1999-06-19,8320000,0.01,0.01,NA,NA,NA,NA,17.9,NA
1999-06-20,8320000,0.01,0.01,NA,NA,NA,NA,20.8,NA
1999-06-21,8320000,0.01,0.01,NA,NA,NA,NA,23.1,NA
1999-06-22,8320000,0,0,NA,NA,NA,NA,25.5,NA
1999-06-23,8320000,0,0,NA,NA,NA,NA,25.9,NA
1999-06-24,8320000,0,0,NA,NA,NA,NA,25.3,NA
1999-06-25,8320000,0,0,NA,NA,NA,NA,18.6,NA
1999-06-26,8320000,0,0,NA,NA,NA,NA,22.8,NA
1999-06-27,8320000,0,0,NA,NA,NA,NA,25.6,NA
1999-06-28,8320000,0,0,NA,NA,NA,NA,27.3,NA
1999-06-29,8320000,0.01,0.01,NA,NA,NA,NA,24.6,NA
1999-06-30,8320000,0.01,0.01,4.8875,22.525,6.6,2,29.4,4.1
1999-07-01,8320000,0.01,0.01,NA,NA,NA,NA,20.3,NA
1999-07-02,8320000,0.09,0.09,NA,NA,NA,NA,15.7,NA
1999-07-03,8320000,0.06,0.06,NA,NA,NA,NA,14.6,NA
1999-07-04,8320000,0.32,0.32,NA,NA,NA,NA,14.7,NA
1999-07-05,8320000,0.18,0.18,NA,NA,NA,NA,15.1,NA
1999-07-06,8320000,0.13,0.13,NA,NA,NA,NA,15.3,NA
1999-07-07,8320000,0.1,0.1,NA,NA,NA,NA,21.7,NA
1999-07-08,8320000,0.07,0.07,NA,NA,NA,NA,28.4,NA
1999-07-09,8320000,0.11,0.11,NA,NA,NA,NA,22.6,NA
1999-07-10,8320000,0.12,0.12,NA,NA,NA,NA,17.5,NA
1999-07-11,8320000,0.11,0.11,NA,NA,NA,NA,20.9,NA
1999-07-12,8320000,0.1,0.1,NA,NA,NA,NA,22.9,NA
1999-07-13,8320000,0.08,0.08,NA,NA,NA,NA,24.1,3.4
1999-07-14,8320000,0.07,0.07,NA,NA,NA,NA,23,NA
1999-07-15,8320000,0.06,0.06,NA,NA,NA,NA,23.5,NA
1999-07-16,8320000,0.05,0.05,NA,NA,NA,NA,22.8,NA
1999-07-17,8320000,0.04,0.04,NA,NA,NA,NA,21.5,NA
1999-07-18,8320000,0.03,0.03,NA,NA,NA,NA,19.8,NA
1999-07-19,8320000,0.03,0.03,NA,NA,NA,NA,18.6,NA
1999-07-20,8320000,0.02,0.02,NA,NA,NA,NA,17.5,NA
1999-07-21,8320000,0.02,0.02,NA,NA,NA,NA,15.4,NA
1999-07-22,8320000,0.01,0.01,NA,NA,NA,NA,13,NA
1999-07-23,8320000,0.01,0.01,NA,NA,NA,NA,11.6,NA
1999-07-24,8320000,0.02,0.02,NA,NA,NA,NA,18.6,NA
1999-07-25,8320000,0.02,0.02,NA,NA,NA,NA,22.1,NA
1999-07-26,8320000,0.01,0.01,NA,NA,NA,NA,20.5,NA
1999-07-27,8320000,0.01,0.01,4.888,25.05,9,3.2,16.6,4.5
1999-07-28,8320000,0,0,NA,NA,NA,NA,15.4,NA
1999-07-29,8320000,0,0,NA,NA,NA,NA,12.1,NA
1999-07-30,8320000,0,0,NA,NA,NA,NA,9.2,NA
1999-07-31,8320000,0,0,NA,NA,NA,NA,13.1,NA
1999-08-01,8320000,0,0,NA,NA,NA,NA,15.5,NA
1999-08-02,8320000,0,0,NA,NA,NA,NA,12.4,NA
1999-08-03,8320000,0,0,NA,NA,NA,NA,11.1,NA
1999-08-04,8320000,0,0,NA,NA,NA,NA,11.7,NA
1999-08-05,8320000,0,0,NA,NA,NA,NA,9.7,NA
1999-08-06,8320000,0,0,NA,NA,NA,NA,14.5,NA
1999-08-07,8320000,0,0,NA,NA,NA,NA,17.9,NA
1999-08-08,8320000,0,0,NA,NA,NA,NA,22.4,NA
1999-08-09,8320000,0,0,4.916666667,21.1,5.3,2.6,23.9,4.9
1999-08-10,8320000,0,0,NA,NA,NA,NA,22.3,NA
1999-08-11,8320000,0,0,NA,NA,NA,NA,21.5,NA
1999-08-12,8320000,0,0,NA,NA,NA,NA,19.7,NA
1999-08-13,8320000,0,0,NA,NA,NA,NA,19,NA
1999-08-14,8320000,0.01,0.01,NA,NA,NA,NA,28.4,NA
1999-08-15,8320000,0.01,0.01,NA,NA,NA,NA,29.4,NA
1999-08-16,8320000,0.01,0.01,NA,NA,NA,NA,26.8,NA
1999-08-17,8320000,0.01,0.01,NA,NA,NA,NA,24.6,NA
1999-08-18,8320000,0.01,0.01,NA,NA,NA,NA,21.9,NA
1999-08-19,8320000,0.01,0.01,NA,NA,NA,NA,18.5,NA
1999-08-20,8320000,0,0,NA,NA,NA,NA,14.4,NA
1999-08-21,8320000,0.01,0.01,NA,NA,NA,NA,14.7,NA
1999-08-22,8320000,0,0,NA,NA,NA,NA,12.8,NA
1999-08-23,8320000,0,0,NA,NA,NA,NA,9.1,NA
1999-08-24,8320000,0,0,4.852173913,22.2,3.2,2.4,7.5,5.5
1999-08-25,8320000,0,0,NA,NA,NA,NA,6.9,NA
1999-08-26,8320000,0,0,NA,NA,NA,NA,6.7,NA
1999-08-27,8320000,0,0,NA,NA,NA,NA,6.2,NA
1999-08-28,8320000,0,0,NA,NA,NA,NA,6.1,NA
1999-08-29,8320000,0,0,NA,NA,NA,NA,6.4,NA
1999-08-30,8320000,0,0,NA,NA,NA,NA,6.6,NA
1999-08-31,8320000,0,0,NA,NA,NA,NA,6.9,NA
1999-09-01,8320000,0,0,NA,NA,NA,NA,7.1,NA
1999-09-02,8320000,0,0,NA,NA,NA,NA,7.4,NA
1999-09-03,8320000,0,0,NA,NA,NA,NA,7.6,NA
1999-09-04,8320000,0,0,NA,NA,NA,NA,7.9,NA
1999-09-05,8320000,0,0,NA,NA,NA,NA,8.1,NA
1999-09-06,8320000,0,0,NA,NA,NA,NA,10.2,NA
1999-09-07,8320000,0,0,NA,NA,NA,NA,12.7,NA
1999-09-08,8320000,0,0,NA,NA,NA,NA,16,NA
1999-09-09,8320000,0,0,NA,NA,NA,NA,15.8,NA
1999-09-10,8320000,0,0,NA,NA,NA,NA,15.1,NA
1999-09-11,8320000,0,0,NA,NA,NA,NA,15.8,NA
1999-09-12,8320000,0,0,NA,NA,NA,NA,17,NA
1999-09-13,8320000,0,0,4.46,20.01666667,5.9,NA,15.3,6.5
1999-09-14,8320000,0,0,NA,NA,NA,NA,20.7,NA
1999-09-15,8320000,0,0,NA,NA,NA,NA,20.6,NA
1999-09-16,8320000,0,0,NA,NA,NA,NA,20,NA
1999-09-17,8320000,0,0,NA,NA,NA,NA,18.7,NA
1999-09-18,8320000,0,0,NA,NA,NA,NA,17,NA
1999-09-19,8320000,0,0,NA,NA,NA,NA,15,NA
1999-09-20,8320000,0,0,NA,NA,NA,NA,15,NA
1999-09-21,8320000,0,0,NA,NA,NA,NA,15.4,NA
1999-09-22,8320000,0,0,NA,NA,NA,NA,12.8,NA
1999-09-23,8320000,0,0,NA,NA,NA,NA,11.9,NA
1999-09-24,8320000,0.01,0.01,NA,NA,NA,NA,19.3,NA
1999-09-25,8320000,0.01,0.01,NA,NA,NA,NA,26.1,NA
1999-09-26,8320000,0.01,0.01,NA,NA,NA,NA,25.8,NA
1999-09-27,8320000,0.01,0.01,4.982608696,16.05714286,6.1,1.8,23.1,4.2
1999-09-28,8320000,0.02,0.02,NA,NA,NA,NA,18,NA
1999-09-29,8320000,0.03,0.03,NA,NA,NA,NA,18.2,NA
1999-09-30,8320000,0.07,0.07,NA,NA,NA,NA,24.1,NA
1999-10-01,8320000,0.09,0.09,NA,NA,NA,NA,26,NA
1999-10-02,8320000,0.09,0.09,NA,NA,NA,NA,28,NA
1999-10-03,8320000,0.09,0.09,NA,NA,NA,NA,29.1,NA
1999-10-04,8320000,0.09,0.09,NA,NA,NA,NA,30.2,NA
1999-10-05,8320000,0.08,0.08,NA,NA,NA,NA,30.4,NA
1999-10-06,8320000,0.08,0.08,NA,NA,NA,NA,27.4,NA
1999-10-07,8320000,0.07,0.07,NA,NA,NA,NA,28.5,NA
1999-10-08,8320000,0.07,0.07,NA,NA,NA,NA,27.8,NA
1999-10-09,8320000,0.07,0.07,NA,NA,NA,NA,24,NA
1999-10-10,8320000,0.07,0.07,NA,NA,NA,NA,24.7,NA
1999-10-11,8320000,0.07,0.07,NA,NA,NA,NA,24.9,NA
1999-10-12,8320000,0.06,0.06,NA,NA,NA,NA,24.2,NA
1999-10-13,8320000,0.12,0.12,NA,NA,NA,NA,12,NA
1999-10-14,8320000,0.18,0.18,4.747826087,11.17777778,6,1.6,11.1,4.2
1999-10-15,8320000,0.18,0.18,NA,NA,NA,NA,11.7,NA
1999-10-16,8320000,0.17,0.17,NA,NA,NA,NA,12.7,NA
1999-10-17,8320000,0.16,0.16,NA,NA,NA,NA,12.3,NA
1999-10-18,8320000,0.14,0.14,NA,NA,NA,NA,13.1,NA
1999-10-19,8320000,0.13,0.13,NA,NA,NA,NA,14.9,NA
1999-10-20,8320000,0.11,0.11,NA,NA,NA,NA,14.5,NA
1999-10-21,8320000,0.11,0.11,NA,NA,NA,NA,14.4,NA
1999-10-22,8320000,0.14,0.14,NA,NA,NA,NA,12.4,NA
1999-10-23,8320000,0.21,0.21,NA,NA,NA,NA,14.2,NA
1999-10-24,8320000,0.22,0.22,NA,NA,NA,NA,14.4,NA
1999-10-25,8320000,0.2,0.2,NA,NA,NA,NA,13.8,NA
1999-10-26,8320000,0.18,0.18,NA,NA,NA,NA,13.6,NA
1999-10-27,8320000,0.16,0.16,NA,NA,NA,NA,13.2,NA
1999-10-28,8320000,0.14,0.14,NA,NA,NA,NA,12.7,NA
1999-10-29,8320000,0.13,0.13,NA,NA,NA,NA,12.2,NA
1999-10-30,8320000,0.12,0.12,NA,NA,NA,NA,11.8,NA
1999-10-31,8320000,0.11,0.11,NA,NA,NA,NA,11.3,NA
1999-11-01,8320000,0.11,0.11,NA,NA,NA,NA,11,NA
1999-11-02,8320000,0.12,0.12,NA,NA,NA,NA,9.9,NA
1999-11-03,8320000,0.25,0.25,NA,NA,NA,NA,10.7,NA
1999-11-04,8320000,0.3,0.3,4.755555556,7.453846154,4.5,2.6,11,4.3
1999-11-05,8320000,0.3,0.3,NA,NA,NA,NA,10.4,NA
1999-11-06,8320000,0.32,0.32,NA,NA,NA,NA,10.1,NA
1999-11-07,8320000,0.28,0.28,NA,NA,NA,NA,9.9,NA
1999-11-08,8320000,0.24,0.24,NA,NA,NA,NA,9.8,NA
1999-11-09,8320000,0.21,0.21,NA,NA,NA,NA,9.6,NA
1999-11-10,8320000,0.19,0.19,NA,NA,NA,NA,9.5,NA
1999-11-11,8320000,0.16,0.16,NA,NA,NA,NA,9.4,NA
1999-11-12,8320000,0.14,0.14,NA,NA,NA,NA,9.3,NA
1999-11-13,8320000,0.13,0.13,NA,NA,NA,NA,9.3,NA
1999-11-14,8320000,0.12,0.12,NA,NA,NA,NA,9.3,NA
1999-11-15,8320000,0.11,0.11,NA,NA,NA,NA,9.2,NA
1999-11-16,8320000,0.09,0.09,NA,NA,NA,NA,9.1,NA
1999-11-17,8320000,0.08,0.08,NA,NA,NA,NA,9.2,NA
1999-11-18,8320000,0.08,0.08,NA,NA,NA,NA,8.9,NA
1999-11-19,8320000,0.07,0.07,NA,NA,NA,NA,8.9,NA
1999-11-20,8320000,0.08,0.08,NA,NA,NA,NA,9.2,NA
1999-11-21,8320000,0.08,0.08,NA,NA,NA,NA,9.5,NA
1999-11-22,8320000,0.08,0.08,NA,NA,NA,NA,9.6,NA
1999-11-23,8320000,0.08,0.08,NA,NA,NA,NA,9.7,NA
1999-11-24,8320000,0.1,0.1,NA,NA,NA,NA,9.7,NA
1999-11-25,8320000,0.11,0.11,NA,NA,NA,NA,10,NA
1999-11-26,8320000,0.12,0.12,NA,NA,NA,NA,10,NA
1999-11-27,8320000,0.15,0.15,NA,NA,NA,NA,10,NA
1999-11-28,8320000,0.17,0.17,NA,NA,NA,NA,10.2,NA
1999-11-29,8320000,0.17,0.17,NA,NA,NA,NA,10,NA
1999-11-30,8320000,0.15,0.15,NA,NA,NA,NA,9.9,NA
1999-12-01,8320000,0.13,0.13,NA,NA,NA,NA,9.7,NA
1999-12-02,8320000,0.12,0.12,NA,NA,NA,NA,9.7,NA
1999-12-03,8320000,0.11,0.11,NA,NA,NA,NA,9.6,NA
1999-12-04,8320000,0.13,0.13,NA,NA,NA,NA,9.4,NA
1999-12-05,8320000,0.17,0.17,NA,NA,NA,NA,9.2,NA
1999-12-06,8320000,0.25,0.25,NA,NA,NA,NA,9.7,NA
1999-12-07,8320000,0.27,0.27,NA,NA,NA,NA,9.8,NA
1999-12-08,8320000,0.25,0.25,NA,NA,NA,NA,9.5,NA
1999-12-09,8320000,0.23,0.23,NA,NA,NA,NA,9.2,NA
1999-12-10,8320000,0.21,0.21,NA,NA,NA,NA,9.1,NA
1999-12-11,8320000,0.18,0.18,NA,NA,NA,NA,9.1,NA
1999-12-12,8320000,0.16,0.16,NA,NA,NA,NA,8.9,NA
1999-12-13,8320000,0.14,0.14,NA,NA,NA,NA,8.8,NA
1999-12-14,8320000,0.13,0.13,NA,NA,NA,NA,8.7,NA
1999-12-15,8320000,0.12,0.12,NA,NA,NA,NA,8.6,NA
1999-12-16,8320000,0.13,0.13,NA,NA,NA,NA,8.6,NA
1999-12-17,8320000,0.13,0.13,NA,NA,NA,NA,8.6,NA
1999-12-18,8320000,0.12,0.12,NA,NA,NA,NA,8.4,NA
1999-12-19,8320000,0.11,0.11,NA,NA,NA,NA,8.2,NA
1999-12-20,8320000,0.11,0.11,NA,NA,NA,NA,8.1,NA
1999-12-21,8320000,0.11,0.11,NA,NA,NA,NA,8.2,NA
1999-12-22,8320000,0.11,0.11,NA,NA,NA,NA,8.1,NA
1999-12-23,8320000,0.11,0.11,NA,NA,NA,NA,8,NA
1999-12-24,8320000,0.1,0.1,NA,NA,NA,NA,7.9,NA
1999-12-25,8320000,0.09,0.09,NA,NA,NA,NA,7.7,NA
1999-12-26,8320000,0.09,0.09,NA,NA,NA,NA,7.6,NA
1999-12-27,8320000,0.09,0.09,NA,NA,NA,NA,7.6,NA
1999-12-28,8320000,0.08,0.08,NA,NA,NA,NA,7.5,NA
1999-12-29,8320000,0.08,0.08,NA,NA,NA,NA,7.4,NA
1999-12-30,8320000,0.09,0.09,NA,NA,NA,NA,7.3,NA
1999-12-31,8320000,0.09,0.09,NA,NA,NA,NA,7.2,NA
2000-01-01,8320000,0.08,0.08,NA,NA,NA,NA,7.1,NA
2000-01-02,8320000,0.08,0.08,NA,NA,NA,NA,7.1,NA
2000-01-03,8320000,0.08,0.08,NA,NA,NA,NA,7.2,NA
2000-01-04,8320000,0.09,0.09,NA,NA,NA,NA,7.1,NA
2000-01-05,8320000,0.09,0.09,NA,NA,NA,NA,7,NA
2000-01-06,8320000,0.08,0.08,NA,NA,NA,NA,6.9,NA
2000-01-07,8320000,0.08,0.08,NA,NA,NA,NA,6.9,NA
2000-01-08,8320000,0.08,0.08,NA,NA,NA,NA,6.9,NA
2000-01-09,8320000,0.08,0.08,NA,NA,NA,NA,6.8,NA
2000-01-10,8320000,0.08,0.08,NA,NA,NA,NA,6.8,NA
2000-01-11,8320000,0.11,0.11,NA,NA,NA,NA,6.7,NA
2000-01-12,8320000,0.12,0.12,NA,NA,NA,NA,6.8,NA
2000-01-13,8320000,0.11,0.11,NA,NA,NA,NA,6.9,NA
2000-01-14,8320000,0.11,0.11,NA,NA,NA,NA,7.1,NA
2000-01-15,8320000,0.09,0.09,NA,NA,NA,NA,7.2,NA
2000-01-16,8320000,0.09,0.09,NA,NA,NA,NA,7.1,NA
2000-01-17,8320000,0.09,0.09,NA,NA,NA,NA,7.2,NA
2000-01-18,8320000,0.08,0.08,NA,NA,NA,NA,7.3,NA
2000-01-19,8320000,0.07,0.07,NA,NA,NA,NA,6.7,NA
2000-01-20,8320000,0.07,0.07,NA,NA,NA,NA,6.4,NA
2000-01-21,8320000,0.06,0.06,NA,NA,NA,NA,6.2,NA
2000-01-22,8320000,0.06,0.06,NA,NA,NA,NA,6.1,NA
2000-01-23,8320000,0.05,0.05,NA,NA,NA,NA,6,NA
2000-01-24,8320000,0.05,0.05,NA,NA,NA,NA,6.1,NA
2000-01-25,8320000,0.05,0.05,NA,NA,NA,NA,6.1,NA
2000-01-26,8320000,0.05,0.05,NA,NA,NA,NA,6.1,NA
2000-01-27,8320000,0.04,0.04,NA,NA,NA,NA,6,NA
2000-01-28,8320000,0.04,0.04,NA,NA,NA,NA,6,NA
2000-01-29,8320000,0.04,0.04,NA,NA,NA,NA,5.9,NA
2000-01-30,8320000,0.04,0.04,NA,NA,NA,NA,5.8,NA
2000-01-31,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-01,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-02,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-03,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-04,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-05,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-06,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-07,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-08,8320000,0.03,0.03,NA,NA,NA,NA,5.7,NA
2000-02-09,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-10,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-11,8320000,0.04,0.04,NA,NA,NA,NA,5.7,NA
2000-02-12,8320000,0.04,0.04,NA,NA,NA,NA,5.6,NA
2000-02-13,8320000,0.04,0.04,NA,NA,NA,NA,5.6,NA
2000-02-14,8320000,0.04,0.04,NA,NA,NA,NA,5.6,NA
2000-02-15,8320000,0.04,0.04,NA,NA,NA,NA,5.6,NA
2000-02-16,8320000,0.05,0.05,NA,NA,NA,NA,5.6,NA
2000-02-17,8320000,0.05,0.05,NA,NA,NA,NA,5.6,NA
2000-02-18,8320000,0.04,0.04,NA,NA,NA,NA,5.5,NA
2000-02-19,8320000,0.04,0.04,NA,NA,NA,NA,5.5,NA
2000-02-20,8320000,0.04,0.04,NA,NA,NA,NA,5.5,NA
2000-02-21,8320000,0.03,0.03,NA,NA,NA,NA,5.5,NA
2000-02-22,8320000,0.03,0.03,NA,NA,NA,NA,5.5,NA
2000-02-23,8320000,0.03,0.03,NA,NA,NA,NA,5.6,NA
2000-02-24,8320000,0.03,0.03,NA,NA,NA,NA,5.7,NA
2000-02-25,8320000,0.03,0.03,NA,NA,NA,NA,5.7,NA
2000-02-26,8320000,0.03,0.03,NA,NA,NA,NA,6.2,NA
2000-02-27,8320000,0.03,0.03,NA,NA,NA,NA,6.6,NA
2000-02-28,8320000,0.19,0.19,NA,NA,NA,NA,6.6,NA
2000-02-29,8320000,0.23,0.23,NA,NA,NA,NA,6.5,NA
2000-03-01,8320000,0.22,0.22,NA,NA,NA,NA,6.2,NA
2000-03-02,8320000,0.23,0.23,NA,NA,NA,NA,6.1,NA
2000-03-03,8320000,0.21,0.21,NA,NA,NA,NA,5.9,NA
2000-03-04,8320000,0.19,0.19,NA,NA,NA,NA,5.9,NA
2000-03-05,8320000,0.17,0.17,NA,NA,NA,NA,5.8,NA
2000-03-06,8320000,0.15,0.15,NA,NA,NA,NA,5.8,NA
2000-03-07,8320000,0.13,0.13,NA,NA,NA,NA,5.8,NA
2000-03-08,8320000,0.13,0.13,NA,NA,NA,NA,5.8,NA
2000-03-09,8320000,0.18,0.18,NA,NA,NA,NA,5.6,NA
2000-03-10,8320000,0.21,0.21,NA,NA,NA,NA,5.8,NA
2000-03-11,8320000,0.2,0.2,NA,NA,NA,NA,6,NA
2000-03-12,8320000,0.18,0.18,NA,NA,NA,NA,6,NA
2000-03-13,8320000,0.16,0.16,NA,NA,NA,NA,6,NA
2000-03-14,8320000,0.15,0.15,NA,NA,NA,NA,5.8,NA
2000-03-15,8320000,0.14,0.14,NA,NA,NA,NA,5.8,NA
2000-03-16,8320000,0.13,0.13,NA,NA,NA,NA,5.8,NA
2000-03-17,8320000,0.11,0.11,NA,NA,NA,NA,5.7,NA
2000-03-18,8320000,0.1,0.1,NA,NA,NA,NA,5.5,NA
2000-03-19,8320000,0.09,0.09,NA,NA,NA,NA,5.4,NA
2000-03-20,8320000,0.09,0.09,NA,NA,NA,NA,5.5,NA
2000-03-21,8320000,0.09,0.09,NA,NA,NA,NA,5.5,NA
2000-03-22,8320000,0.09,0.09,NA,NA,NA,NA,5.4,NA
2000-03-23,8320000,0.11,0.11,NA,NA,NA,NA,5.4,NA
2000-03-24,8320000,0.13,0.13,NA,NA,NA,NA,5.3,NA
2000-03-25,8320000,0.15,0.15,NA,NA,NA,NA,5.4,NA
2000-03-26,8320000,0.16,0.16,NA,NA,NA,NA,5.5,NA
2000-03-27,8320000,0.17,0.17,NA,NA,NA,NA,5.5,NA
2000-03-28,8320000,0.18,0.18,NA,NA,NA,NA,5.5,NA
2000-03-29,8320000,0.2,0.2,NA,NA,NA,NA,5.5,NA
2000-03-30,8320000,0.19,0.19,NA,NA,NA,NA,5.6,NA
2000-03-31,8320000,0.18,0.18,NA,NA,NA,NA,5.5,NA
2000-04-01,8320000,0.18,0.18,NA,NA,NA,NA,5.4,NA
2000-04-02,8320000,0.18,0.18,NA,NA,NA,NA,5.3,NA
2000-04-03,8320000,0.19,0.19,NA,NA,NA,NA,5.4,NA
2000-04-04,8320000,0.2,0.2,NA,NA,NA,NA,5.4,NA
2000-04-05,8320000,0.21,0.21,NA,NA,NA,NA,5.5,NA
2000-04-06,8320000,0.2,0.2,NA,NA,NA,NA,5.5,NA
2000-04-07,8320000,0.19,0.19,NA,NA,NA,NA,5.5,NA
2000-04-08,8320000,0.2,0.2,NA,NA,NA,NA,5.4,NA
2000-04-09,8320000,0.19,0.19,NA,NA,NA,NA,5.5,NA
2000-04-10,8320000,0.18,0.18,NA,NA,NA,NA,5.4,NA
2000-04-11,8320000,0.16,0.16,NA,NA,NA,NA,5.4,NA
2000-04-12,8320000,0.15,0.15,NA,NA,NA,NA,5.4,NA
2000-04-13,8320000,0.13,0.13,NA,NA,NA,NA,5.4,NA
2000-04-14,8320000,0.12,0.12,NA,NA,NA,NA,5.5,NA
2000-04-15,8320000,0.12,0.12,NA,NA,NA,NA,5.6,NA
2000-04-16,8320000,0.1,0.1,NA,NA,NA,NA,5.7,NA
2000-04-17,8320000,0.09,0.09,NA,NA,NA,NA,5.9,NA
2000-04-18,8320000,0.09,0.09,NA,NA,NA,NA,6.1,NA
2000-04-19,8320000,0.08,0.08,4.02,4.34,NA,0.6,6.3,4.4
2000-04-20,8320000,0.08,0.08,NA,NA,NA,NA,6.3,NA
2000-04-21,8320000,0.12,0.12,NA,NA,NA,NA,5.7,NA
2000-04-22,8320000,0.15,0.15,NA,NA,NA,NA,5.8,NA
2000-04-23,8320000,0.16,0.16,NA,NA,NA,NA,6.1,NA
2000-04-24,8320000,0.14,0.14,NA,NA,NA,NA,6.3,NA
2000-04-25,8320000,0.13,0.13,NA,NA,NA,NA,6.4,NA
2000-04-26,8320000,0.12,0.12,NA,NA,NA,NA,6.7,NA
