RESV,STATION,COLLECT,ZSP,TEMP,PH,DO,FSPCON,SITE,TempFlag,pHFlag,DOFlag,FSpConFlag,Reviewed
NN,2,22OCT1996,4,12.2,6.26,8.5,29,2NN,,,,,
NN,2,22OCT1996,5,12.2,6.28,8.5,29,2NN,,,,,
NN,2,22OCT1996,6,12.2,6.28,8.6,29,2NN,,,,,
NN,2,22OCT1996,7,12.2,6.29,8.7,29,2NN,,,,,
NN,2,22OCT1996,8,12.2,6.34,8.6,29,2NN,,,,,
NN,2,22OCT1996,9,12.2,6.32,8.6,29,2NN,,,,,
NN,2,22OCT1996,10,12.2,6.3,8.6,29,2NN,,,,,
NN,2,22OCT1996,11,12.2,6.31,8.7,29,2NN,,,,,
NN,2,22OCT1996,12,12.1,6.33,8.6,29,2NN,,,,,
NN,2,22OCT1996,13,11.8,6.27,8.7,28,2NN,,,,,
NN,2,22OCT1996,14,11.8,6.23,8.7,27,2NN,,,,,
NN,2,22OCT1996,15,11.7,6.24,8.8,27,2NN,,,,,
NN,2,22OCT1996,16,11.4,6.17,8.9,27,2NN,,,,,
NN,2,22OCT1996,17,11.2,6.09,8.8,27,2NN,,,,,
NN,2,22OCT1996,18,11.1,6.08,8.7,27,2NN,,,,,
NN,2,22OCT1996,19,10.7,6,8.8,26,2NN,,,,,
NN,2,22OCT1996,20,10.5,6.02,8.9,25,2NN,,,,,
NN,2,22OCT1996,21,10.3,5.99,9.2,24,2NN,,,,,
NN,2,22OCT1996,22,10.2,5.97,9.3,24,2NN,,,,,
NN,2,22OCT1996,23,10.1,5.91,9.3,24,2NN,,,,,
NN,2,22OCT1996,24,9.8,5.87,9.2,24,2NN,,,,,
NN,2,22OCT1996,25,9.7,5.84,8.6,25,2NN,,,,,
NN,2,22OCT1996,26,9.1,5.79,7.5,28,2NN,,,,,
NN,2,22OCT1996,27,8.0,5.73,5.8,31,2NN,,,,,
NN,2,22OCT1996,28,6.7,5.75,5.5,32,2NN,,,,,
NN,2,22OCT1996,29,6.4,5.76,5.5,32,2NN,,,,,
NN,2,22OCT1996,30,6.2,5.76,5.5,32,2NN,,,,,
NN,2,22OCT1996,31,6.2,5.76,5.5,32,2NN,,,,,
NN,2,22OCT1996,32,6.0,5.77,5.5,31,2NN,,,,,
NN,2,22OCT1996,33,5.9,5.76,5.5,31,2NN,,,,,
NN,2,22OCT1996,34,5.9,5.77,5.6,31,2NN,,,,,
NN,2,22OCT1996,35,5.8,5.78,5.6,31,2NN,,,,,
NN,2,22OCT1996,36,5.7,5.77,5.5,32,2NN,,,,,
NN,2,22OCT1996,37,5.6,5.79,5.5,32,2NN,,,,,
NN,2,22OCT1996,38,5.6,5.79,5.4,32,2NN,,,,,
NN,2,22OCT1996,39,5.6,5.82,5.4,32,2NN,,,,,
NN,1,07OCT1996,0,14.7,6.48,8.4,28,1NN,,,,,
NN,1,07OCT1996,1,14.7,6.46,8.7,28,1NN,,,,,
NN,1,07OCT1996,2,14.7,6.46,8.6,28,1NN,,,,,
NN,1,07OCT1996,3,14.6,6.46,8.6,28,1NN,,,,,
NN,1,07OCT1996,4,14.6,6.45,8.6,28,1NN,,,,,
NN,1,07OCT1996,5,14.6,6.44,8.6,28,1NN,,,,,
NN,1,07OCT1996,6,14.6,6.44,8.6,28,1NN,,,,,
NN,1,07OCT1996,7,14.6,6.42,8.6,28,1NN,,,,,
NN,1,07OCT1996,8,14.6,6.41,8.6,28,1NN,,,,,
NN,1,07OCT1996,9,14.6,6.41,8.6,28,1NN,,,,,
NN,1,07OCT1996,10,14.6,6.41,8.7,28,1NN,,,,,
NN,1,07OCT1996,11,14.6,6.39,8.6,28,1NN,,,,,
NN,1,07OCT1996,12,14.6,6.39,8.6,28,1NN,,,,,
NN,1,07OCT1996,13,14.6,6.37,8.6,28,1NN,,,,,
NN,1,07OCT1996,14,14.5,6.31,8.4,28,1NN,,,,,
NN,1,07OCT1996,15,14.5,6.24,8.2,28,1NN,,,,,
NN,1,07OCT1996,16,14.0,6.1,7.5,28,1NN,,,,,
NN,1,07OCT1996,17,13.7,6,6.8,28,1NN,,,,,
NN,1,07OCT1996,18,13.3,5.92,6.1,28,1NN,,,,,
NN,1,07OCT1996,19,12.9,5.89,5.6,29,1NN,,,,,
NN,1,07OCT1996,20,12.4,5.89,5.4,29,1NN,,,,,
NN,1,07OCT1996,21,11.1,5.84,5.4,30,1NN,,,,,
NN,1,07OCT1996,22,9.5,5.83,5.7,30,1NN,,,,,
NN,1,07OCT1996,23,8.3,5.84,5.9,30,1NN,,,,,
NN,1,07OCT1996,24,7.2,5.87,6.1,30,1NN,,,,,
NN,1,07OCT1996,25,6.8,5.87,6.2,30,1NN,,,,,
NN,1,07OCT1996,26,6.3,5.89,6.2,30,1NN,,,,,
NN,1,07OCT1996,27,6.2,5.95,6.4,30,1NN,,,,,
NN,2,07OCT1996,0,15.3,6.49,8.9,28,2NN,,,,,
NN,2,07OCT1996,1,15.0,6.48,8.8,28,2NN,,,,,
NN,2,07OCT1996,2,14.9,6.45,8.9,28,2NN,,,,,
NN,2,07OCT1996,3,14.9,6.45,8.8,28,2NN,,,,,
NN,2,07OCT1996,4,14.8,6.46,8.9,28,2NN,,,,,
NN,2,07OCT1996,5,14.8,6.47,8.9,28,2NN,,,,,
NN,2,07OCT1996,6,14.7,6.44,8.8,28,2NN,,,,,
NN,2,07OCT1996,7,14.7,6.43,8.8,28,2NN,,,,,
NN,2,07OCT1996,8,14.7,6.44,8.8,28,2NN,,,,,
NN,2,07OCT1996,9,14.6,6.43,8.8,28,2NN,,,,,
NN,2,07OCT1996,10,14.6,6.42,8.8,28,2NN,,,,,
NN,2,07OCT1996,11,14.6,6.38,8.7,28,2NN,,,,,
NN,2,07OCT1996,12,14.6,6.4,8.7,28,2NN,,,,,
NN,2,07OCT1996,13,14.5,6.4,8.8,28,2NN,,,,,
NN,2,07OCT1996,14,14.5,6.36,8.8,28,2NN,,,,,
NN,2,07OCT1996,15,14.4,6.34,8.6,28,2NN,,,,,
NN,2,07OCT1996,16,13.9,6.17,8.0,27,2NN,,,,,
NN,2,07OCT1996,17,13.7,6.2,8.0,28,2NN,,,,,
NN,2,07OCT1996,18,13.3,6.16,8.2,28,2NN,,,,,
NN,2,07OCT1996,19,13.1,6.15,8.0,28,2NN,,,,,
NN,2,07OCT1996,20,12.2,5.89,5.8,29,2NN,,,,,
NN,2,07OCT1996,21,10.1,5.8,5.7,30,2NN,,,,,
NN,2,07OCT1996,22,8.7,5.81,5.9,30,2NN,,,,,
NN,2,07OCT1996,23,7.6,5.8,6.1,30,2NN,,,,,
NN,2,07OCT1996,24,7.2,5.8,6.2,30,2NN,,,,,
NN,2,07OCT1996,25,6.6,5.85,5.7,31,2NN,,,,,
NN,2,07OCT1996,26,6.4,5.89,6.0,31,2NN,,,,,
NN,2,07OCT1996,27,6.3,5.86,5.6,31,2NN,,,,,
NN,2,07OCT1996,28,6.0,5.86,6.0,31,2NN,,,,,
NN,2,07OCT1996,29,5.9,5.88,6.2,30,2NN,,,,,
NN,2,07OCT1996,30,5.9,5.86,6.1,30,2NN,,,,,
NN,2,07OCT1996,31,5.8,5.86,6.2,30,2NN,,,,,
NN,2,07OCT1996,32,5.7,5.89,6.4,30,2NN,,,,,
NN,2,07OCT1996,33,5.6,5.87,6.4,30,2NN,,,,,
NN,2,07OCT1996,34,5.5,5.88,6.8,30,2NN,,,,,
NN,2,07OCT1996,35,5.4,5.88,6.6,30,2NN,,,,,
NN,2,07OCT1996,36,5.4,5.91,6.3,30,2NN,,,,,
WDC,4,08OCT1996,0,16.2,7.27,8.2,81,4WDC,,,,,
WDC,4,08OCT1996,1,16.2,7.27,8.2,81,4WDC,,,,,
WDC,4,08OCT1996,2,16.1,7.26,8.5,81,4WDC,,,,,
WDC,4,08OCT1996,3,16.1,7.2,8.1,81,4WDC,,,,,
WDC,4,08OCT1996,4,16.1,7.2,8.1,81,4WDC,,,,,
WDC,4,08OCT1996,5,16.1,7.18,8.1,81,4WDC,,,,,
WDC,4,08OCT1996,6,16.1,7.16,8.0,81,4WDC,,,,,
WDC,4,08OCT1996,7,16.1,7.14,7.9,82,4WDC,,,,,
WDC,4,08OCT1996,8,16.1,7.16,8.0,82,4WDC,,,,,
WDC,4,08OCT1996,9,16.1,7.17,8.0,82,4WDC,,,,,
WDC,4,08OCT1996,10,16.1,7.15,8.0,82,4WDC,,,,,
WDC,4,08OCT1996,11,16.1,7.15,8.0,82,4WDC,,,,,
WDC,4,08OCT1996,12,16.1,7.15,8.0,83,4WDC,,,,,
WDC,4,08OCT1996,13,16.0,7.13,7.8,83,4WDC,,,,,
WDC,4,08OCT1996,14,16.0,7.12,7.7,83,4WDC,,,,,
WDC,4,08OCT1996,15,15.8,7.05,7.8,85,4WDC,,,,,
WDC,4,08OCT1996,16,14.9,6.83,6.3,93,4WDC,,,,,
WDC,4,08OCT1996,17,14.3,6.9,6.1,95,4WDC,,,,,
WDC,4,08OCT1996,18,13.7,6.68,3.6,94,4WDC,,,,,
WDC,4,08OCT1996,19,13.2,6.53,2.4,83,4WDC,,,,,
WDC,4,08OCT1996,20,11.7,6.41,2.2,74,4WDC,,,,,
WDC,4,08OCT1996,21,10.9,6.39,2.7,72,4WDC,,,,,
WDC,4,08OCT1996,22,10.1,6.36,3.1,73,4WDC,,,,,
WDC,4,08OCT1996,23,9.9,6.33,2.4,76,4WDC,,,,,
WDC,4,08OCT1996,24,9.6,6.34,1.1,76,4WDC,,,,,
WDC,4,08OCT1996,25,9.2,6.31,0.9,73,4WDC,,,,,
WDC,4,08OCT1996,26,8.9,6.3,0.9,75,4WDC,,,,,
WDC,4,08OCT1996,27,8.7,6.34,0.4,78,4WDC,,,,,
WDC,4,08OCT1996,28,8.4,6.44,0.1,86,4WDC,,,,,
WDC,4,08OCT1996,29,8.2,6.56,0.0,94,4WDC,,,,,
NN,1,27AUG1996,0,23.3,7.15,8.3,29,1NN,,,,,
NN,1,27AUG1996,1,23.3,7.16,8.4,29,1NN,,,,,
NN,1,27AUG1996,2,23.2,7.15,8.4,29,1NN,,,,,
NN,1,27AUG1996,3,23.2,7.19,8.4,29,1NN,,,,,
NN,1,27AUG1996,4,23.1,7.19,8.4,29,1NN,,,,,
NN,1,27AUG1996,5,23.1,7.21,8.5,29,1NN,,,,,
NN,1,27AUG1996,6,22.7,7.14,8.6,29,1NN,,,,,
NN,1,27AUG1996,7,20.8,6.54,8.1,29,1NN,,,,,
NN,1,27AUG1996,8,19.1,6.22,7.4,28,1NN,,,,,
NN,1,27AUG1996,9,18.7,6.16,7.3,28,1NN,,,,,
NN,1,27AUG1996,10,17.7,6.09,7.1,27,1NN,,,,,
NN,1,27AUG1996,11,17.4,6.05,7.1,27,1NN,,,,,
NN,1,27AUG1996,12,16.8,6.05,7.1,27,1NN,,,,,
NN,1,27AUG1996,13,16.3,6.03,7.1,27,1NN,,,,,
NN,1,27AUG1996,14,15.4,6.01,7.1,27,1NN,,,,,
NN,1,27AUG1996,15,14.6,6,7.2,27,1NN,,,,,
NN,1,27AUG1996,16,14.0,5.98,7.3,27,1NN,,,,,
NN,1,27AUG1996,17,13.1,5.99,7.5,28,1NN,,,,,
NN,1,27AUG1996,18,11.4,5.99,7.9,29,1NN,,,,,
NN,1,27AUG1996,19,10.3,6,8.1,29,1NN,,,,,
NN,1,27AUG1996,20,9.2,6.03,8.4,29,1NN,,,,,
NN,1,27AUG1996,21,8.5,6.02,8.7,29,1NN,,,,,
NN,1,27AUG1996,22,7.7,6,8.5,29,1NN,,,,,
NN,1,27AUG1996,23,6.7,6.03,8.8,29,1NN,,,,,
NN,1,27AUG1996,24,6.3,6,8.5,29,1NN,,,,,
NN,1,27AUG1996,25,6.1,6.02,8.6,29,1NN,,,,,
NN,1,27AUG1996,26,5.9,6,8.6,29,1NN,,,,,
NN,1,27AUG1996,27,5.8,5.99,8.5,29,1NN,,,,,
NN,1,27AUG1996,28,5.7,5.97,8.5,29,1NN,,,,,
NN,1,27AUG1996,29,5.7,5.98,8.4,29,1NN,,,,,
NN,2,27AUG1996,0,23.7,7.15,8.4,29,2NN,,,,,
NN,2,27AUG1996,1,23.4,7.17,8.5,29,2NN,,,,,
NN,2,27AUG1996,2,23.2,7.18,8.5,29,2NN,,,,,
NN,2,27AUG1996,3,23.1,7.21,8.5,29,2NN,,,,,
NN,2,27AUG1996,4,23.0,7.22,8.6,28,2NN,,,,,
NN,2,27AUG1996,5,22.7,7.29,8.7,28,2NN,,,,,
NN,2,27AUG1996,6,22.3,7.06,8.5,29,2NN,,,,,
NN,2,27AUG1996,7,21.4,6.69,8.4,29,2NN,,,,,
NN,2,27AUG1996,8,19.2,6.18,7.4,28,2NN,,,,,
NN,2,27AUG1996,9,18.4,6.09,7.2,27,2NN,,,,,
NN,2,27AUG1996,10,17.7,6.02,7.1,27,2NN,,,,,
NN,2,27AUG1996,11,17.2,6,7.1,27,2NN,,,,,
NN,2,27AUG1996,12,16.8,5.98,7.0,27,2NN,,,,,
NN,2,27AUG1996,13,15.9,6.01,7.1,26,2NN,,,,,
NN,2,27AUG1996,14,15.1,6.01,7.2,26,2NN,,,,,
NN,2,27AUG1996,15,14.3,5.98,7.3,27,2NN,,,,,
NN,2,27AUG1996,16,13.8,5.95,7.4,27,2NN,,,,,
NN,2,27AUG1996,17,13.3,5.97,7.4,27,2NN,,,,,
NN,2,27AUG1996,18,12.2,5.96,7.5,28,2NN,,,,,
NN,2,27AUG1996,19,10.7,5.99,8.0,29,2NN,,,,,
NN,2,27AUG1996,20,9.8,5.94,8.2,29,2NN,,,,,
NN,2,27AUG1996,21,9.2,5.94,8.3,29,2NN,,,,,
NN,2,27AUG1996,22,8.3,5.95,8.4,29,2NN,,,,,
NN,2,27AUG1996,23,7.8,5.94,8.5,29,2NN,,,,,
NN,2,27AUG1996,24,7.4,5.94,8.3,29,2NN,,,,,
NN,2,27AUG1996,25,7.1,5.94,8.2,29,2NN,,,,,
NN,2,27AUG1996,26,6.9,5.93,8.1,29,2NN,,,,,
NN,2,27AUG1996,27,6.6,5.92,8.4,29,2NN,,,,,
NN,2,27AUG1996,28,6.3,5.93,8.4,29,2NN,,,,,
NN,2,27AUG1996,29,5.9,5.93,8.5,29,2NN,,,,,
NN,2,27AUG1996,30,5.6,5.92,8.2,30,2NN,,,,,
NN,2,27AUG1996,31,5.6,5.9,8.1,29,2NN,,,,,
NN,2,27AUG1996,32,5.5,5.9,8.1,30,2NN,,,,,
NN,2,27AUG1996,33,5.4,5.9,8.1,30,2NN,,,,,
NN,2,27AUG1996,34,5.4,5.88,8.0,29,2NN,,,,,
NN,2,27AUG1996,35,5.3,5.88,8.0,30,2NN,,,,,
NN,2,27AUG1996,36,5.3,5.89,8.0,30,2NN,,,,,
NN,2,27AUG1996,37,5.3,5.9,8.1,29,2NN,,,,,
NN,2,27AUG1996,38,5.2,5.91,8.4,30,2NN,,,,,
NN,2,27AUG1996,39,5.2,5.92,8.0,30,2NN,,,,,
NN,2,27AUG1996,40,5.2,5.9,7.7,30,2NN,,,,,
NN,2,27AUG1996,41,5.2,5.9,7.6,30,2NN,,,,,
WDC,4,29JUL1996,0,22.9,9.96,11.9,85,4WDC,,,,,
WDC,4,29JUL1996,1,22.9,9.95,10.7,84,4WDC,,,,,
WDC,4,29JUL1996,2,22.8,9.83,10.5,83,4WDC,,,,,
WDC,4,29JUL1996,3,22.8,9.75,10.2,82,4WDC,,,,,
WDC,4,29JUL1996,4,22.6,9.7,10.2,80,4WDC,,,,,
WDC,4,29JUL1996,5,21.8,7.66,5.9,76,4WDC,,,,,
WDC,4,29JUL1996,6,20.4,7.96,7.2,76,4WDC,,,,,
WDC,4,29JUL1996,7,19.6,7.53,6.1,75,4WDC,,,,,
WDC,4,29JUL1996,8,18.8,7.31,5.5,74,4WDC,,,,,
WDC,4,29JUL1996,9,17.5,7.13,5.1,73,4WDC,,,,,
WDC,4,29JUL1996,10,16.5,7.02,4.6,74,4WDC,,,,,
WDC,4,29JUL1996,11,15.4,6.9,4.4,73,4WDC,,,,,
WDC,4,29JUL1996,12,14.4,6.87,4.8,71,4WDC,,,,,
WDC,4,29JUL1996,13,13.2,6.85,5.7,70,4WDC,,,,,
WDC,4,29JUL1996,14,12.1,6.83,6.3,70,4WDC,,,,,
WDC,4,29JUL1996,15,11.2,6.82,6.7,69,4WDC,,,,,
WDC,4,29JUL1996,16,10.4,6.79,7.1,69,4WDC,,,,,
WDC,4,29JUL1996,17,9.8,6.79,7.2,67,4WDC,,,,,
WDC,4,29JUL1996,18,9.3,6.79,7.3,67,4WDC,,,,,
WDC,4,29JUL1996,19,8.7,6.77,7.2,67,4WDC,,,,,
WDC,4,29JUL1996,20,8.2,6.74,7.1,68,4WDC,,,,,
WDC,4,29JUL1996,21,7.7,6.72,7.1,69,4WDC,,,,,
WDC,4,29JUL1996,22,7.4,6.7,7.2,70,4WDC,,,,,
WDC,4,29JUL1996,23,7.2,6.7,7.2,71,4WDC,,,,,
WDC,4,29JUL1996,24,7.0,6.67,6.9,71,4WDC,,,,,
WDC,4,29JUL1996,25,6.8,6.66,6.1,72,4WDC,,,,,
WDC,4,29JUL1996,26,6.7,6.62,5.8,73,4WDC,,,,,
WDC,4,29JUL1996,27,6.5,6.57,5.0,74,4WDC,,,,,
WDC,4,29JUL1996,28,6.4,6.55,4.3,75,4WDC,,,,,
WDC,4,29JUL1996,29,6.4,6.55,4.2,75,4WDC,,,,,
WDC,4,29JUL1996,30,6.3,6.55,4.4,75,4WDC,,,,,
WDC,4,29JUL1996,31,6.3,6.57,3.6,77,4WDC,,,,,
WDC,4,23SEP1996,0,19.5,7.21,6.9,82,4WDC,,,,,
WDC,4,23SEP1996,1,19.5,7.17,6.9,82,4WDC,,,,,
WDC,4,23SEP1996,2,19.5,7.13,6.8,82,4WDC,,,,,
WDC,4,23SEP1996,3,19.5,7.13,6.8,82,4WDC,,,,,
WDC,4,23SEP1996,4,19.5,7.11,6.8,82,4WDC,,,,,
WDC,4,23SEP1996,5,19.5,7.1,6.8,82,4WDC,,,,,
WDC,4,23SEP1996,6,19.5,7.11,6.9,82,4WDC,,,,,
WDC,4,23SEP1996,7,19.5,7.1,6.8,82,4WDC,,,,,
WDC,4,23SEP1996,8,19.5,7.1,6.7,82,4WDC,,,,,
WDC,4,23SEP1996,9,19.5,7.08,6.7,82,4WDC,,,,,
WDC,4,23SEP1996,10,19.5,7.08,6.7,82,4WDC,,,,,
WDC,4,23SEP1996,11,19.5,7.03,6.6,83,4WDC,,,,,
WDC,4,23SEP1996,12,18.1,6.5,1.0,86,4WDC,,,,,
WDC,4,23SEP1996,13,17.5,6.42,0.7,80,4WDC,,,,,
WDC,4,23SEP1996,14,16.6,6.42,0.8,79,4WDC,,,,,
WDC,4,23SEP1996,15,15.7,6.39,1.3,76,4WDC,,,,,
WDC,4,23SEP1996,16,15.1,6.36,1.7,75,4WDC,,,,,
WDC,4,23SEP1996,17,13.6,6.37,1.9,75,4WDC,,,,,
WDC,4,23SEP1996,18,12.8,6.36,2.1,74,4WDC,,,,,
WDC,4,23SEP1996,19,12.1,6.32,1.5,74,4WDC,,,,,
WDC,4,23SEP1996,20,11.3,6.36,3.1,72,4WDC,,,,,
WDC,4,23SEP1996,21,10.7,6.36,3.3,72,4WDC,,,,,
WDC,4,23SEP1996,22,10.4,6.36,3.5,72,4WDC,,,,,
WDC,4,23SEP1996,23,9.8,6.33,3.0,73,4WDC,,,,,
WDC,4,23SEP1996,24,9.4,6.33,2.0,75,4WDC,,,,,
WDC,4,23SEP1996,25,9.2,6.32,1.0,75,4WDC,,,,,
WDC,4,23SEP1996,26,8.9,6.32,1.3,75,4WDC,,,,,
WDC,4,23SEP1996,27,8.7,6.34,1.2,76,4WDC,,,,,
WDC,4,23SEP1996,28,8.4,6.38,0.4,80,4WDC,,,,,
WDC,4,23SEP1996,29,7.9,6.45,0.1,90,4WDC,,,,,
NN,1,24SEP1996,0,17.8,6.98,7.9,30,1NN,,,,,
NN,1,24SEP1996,1,17.8,6.94,7.9,29,1NN,,,,,
NN,1,24SEP1996,2,17.8,6.93,7.8,29,1NN,,,,,
NN,1,24SEP1996,3,17.8,6.9,7.6,29,1NN,,,,,
NN,1,24SEP1996,4,17.8,6.87,8.5,29,1NN,,,,,
NN,1,24SEP1996,5,17.8,6.86,8.3,29,1NN,,,,,
NN,1,24SEP1996,6,17.8,6.84,8.4,29,1NN,,,,,
NN,1,24SEP1996,7,17.8,6.81,8.4,29,1NN,,,,,
NN,1,24SEP1996,8,17.8,6.79,8.4,29,1NN,,,,,
NN,1,24SEP1996,9,17.8,6.8,8.4,29,1NN,,,,,
NN,1,24SEP1996,10,17.8,6.79,8.4,29,1NN,,,,,
NN,1,24SEP1996,11,17.7,6.67,8.1,29,1NN,,,,,
NN,1,24SEP1996,12,16.3,6.17,5.9,28,1NN,,,,,
NN,1,24SEP1996,13,15.7,6.09,5.7,28,1NN,,,,,
NN,1,24SEP1996,14,15.0,6.08,5.6,28,1NN,,,,,
NN,1,24SEP1996,15,14.8,6.06,5.6,28,1NN,,,,,
NN,1,24SEP1996,16,14.1,6.05,5.6,28,1NN,,,,,
NN,1,24SEP1996,17,13.5,6.05,5.7,28,1NN,,,,,
NN,1,24SEP1996,18,13.0,6.04,5.8,28,1NN,,,,,
NN,1,24SEP1996,19,11.6,6.05,5.8,29,1NN,,,,,
NN,1,24SEP1996,20,10.7,6.06,6.2,29,1NN,,,,,
NN,1,24SEP1996,21,10.5,6.04,6.3,29,1NN,,,,,
NN,1,24SEP1996,22,8.3,6.05,6.6,30,1NN,,,,,
NN,1,24SEP1996,23,6.9,6.02,7.0,30,1NN,,,,,
NN,1,24SEP1996,24,6.2,5.99,7.2,30,1NN,,,,,
NN,1,24SEP1996,25,5.9,5.98,7.3,30,1NN,,,,,
NN,2,24SEP1996,0,17.9,6.59,8.7,29,2NN,,,,,
NN,2,24SEP1996,1,17.9,6.6,8.4,29,2NN,,,,,
NN,2,24SEP1996,2,17.9,6.57,8.4,29,2NN,,,,,
NN,2,24SEP1996,3,17.8,6.59,8.5,29,2NN,,,,,
NN,2,24SEP1996,4,17.8,6.58,8.5,28,2NN,,,,,
NN,2,24SEP1996,5,17.8,6.53,8.5,29,2NN,,,,,
NN,2,24SEP1996,6,17.8,6.57,8.4,28,2NN,,,,,
NN,2,24SEP1996,7,17.7,6.56,8.5,29,2NN,,,,,
NN,2,24SEP1996,8,17.7,6.55,8.5,29,2NN,,,,,
NN,2,24SEP1996,9,17.7,6.56,8.5,29,2NN,,,,,
NN,2,24SEP1996,10,17.7,6.56,8.5,29,2NN,,,,,
NN,2,24SEP1996,11,17.5,6.45,8.3,29,2NN,,,,,
NN,2,24SEP1996,12,16.4,5.96,6.1,28,2NN,,,,,
NN,2,24SEP1996,13,15.9,5.92,5.7,28,2NN,,,,,
NN,2,24SEP1996,14,15.3,5.89,5.7,27,2NN,,,,,
NN,2,24SEP1996,15,14.9,5.9,5.8,27,2NN,,,,,
NN,2,24SEP1996,16,14.6,5.9,5.7,27,2NN,,,,,
NN,2,24SEP1996,17,13.7,5.88,5.7,28,2NN,,,,,
NN,2,24SEP1996,18,13.1,5.89,5.7,28,2NN,,,,,
NN,2,24SEP1996,19,12.1,5.87,5.9,29,2NN,,,,,
NN,2,24SEP1996,20,10.6,5.88,6.1,30,2NN,,,,,
NN,2,24SEP1996,21,9.3,5.89,6.4,30,2NN,,,,,
NN,2,24SEP1996,22,7.9,5.86,6.8,30,2NN,,,,,
NN,2,24SEP1996,23,7.3,5.82,7.0,30,2NN,,,,,
NN,2,24SEP1996,24,6.7,5.81,7.0,30,2NN,,,,,
NN,2,24SEP1996,25,6.2,5.85,6.4,31,2NN,,,,,
NN,2,24SEP1996,26,6.0,5.85,6.5,30,2NN,,,,,
NN,2,24SEP1996,27,5.9,5.85,6.5,31,2NN,,,,,
NN,2,24SEP1996,28,5.8,5.84,6.7,30,2NN,,,,,
NN,2,24SEP1996,29,5.7,5.86,7.0,30,2NN,,,,,
NN,2,24SEP1996,30,5.6,5.86,6.9,30,2NN,,,,,
NN,2,24SEP1996,31,5.5,5.88,7.0,30,2NN,,,,,
NN,2,24SEP1996,32,5.5,5.87,7.1,30,2NN,,,,,
NN,2,24SEP1996,33,5.4,5.88,7.0,30,2NN,,,,,
NN,2,24SEP1996,34,5.4,5.89,6.9,30,2NN,,,,,
NN,2,24SEP1996,35,5.4,5.9,6.9,30,2NN,,,,,
NN,2,24SEP1996,36,5.4,5.9,6.8,30,2NN,,,,,
NN,2,24SEP1996,37,5.3,5.92,6.7,30,2NN,,,,,
NN,2,24SEP1996,38,5.3,5.91,6.7,31,2NN,,,,,
WDC,4,26AUG1996,0,24.9,9.61,9.7,83,4WDC,,,,,
WDC,4,26AUG1996,1,24.9,9.61,9.8,83,4WDC,,,,,
WDC,4,26AUG1996,2,24.8,9.62,9.9,83,4WDC,,,,,
WDC,4,26AUG1996,3,24.2,9.67,10.1,83,4WDC,,,,,
WDC,4,26AUG1996,4,23.9,9.63,10.1,83,4WDC,,,,,
WDC,4,26AUG1996,5,23.0,8.88,8.4,79,4WDC,,,,,
WDC,4,26AUG1996,6,21.5,6.93,3.7,86,4WDC,,,,,
WDC,4,26AUG1996,7,20.9,6.73,2.3,86,4WDC,,,,,
WDC,4,26AUG1996,8,19.7,6.54,1.5,79,4WDC,,,,,
WDC,4,26AUG1996,9,18.7,6.5,1.7,79,4WDC,,,,,
WDC,4,26AUG1996,10,17.8,6.54,2.3,81,4WDC,,,,,
WDC,4,26AUG1996,11,17.4,6.49,2.4,77,4WDC,,,,,
WDC,4,26AUG1996,12,16.9,6.47,2.5,75,4WDC,,,,,
WDC,4,26AUG1996,13,15.8,6.47,2.6,74,4WDC,,,,,
WDC,4,26AUG1996,14,14.8,6.43,3.1,73,4WDC,,,,,
WDC,4,26AUG1996,15,13.7,6.44,4.0,72,4WDC,,,,,
WDC,4,26AUG1996,16,12.9,6.45,4.5,71,4WDC,,,,,
WDC,4,26AUG1996,17,12.3,6.46,5.0,70,4WDC,,,,,
WDC,4,26AUG1996,18,11.5,6.48,5.5,70,4WDC,,,,,
WDC,4,26AUG1996,19,11.0,6.48,5.6,69,4WDC,,,,,
WDC,4,26AUG1996,20,10.0,6.48,5.6,69,4WDC,,,,,
WDC,4,26AUG1996,21,9.5,6.44,5.1,70,4WDC,,,,,
WDC,4,26AUG1996,22,9.2,6.42,4.7,70,4WDC,,,,,
WDC,4,26AUG1996,23,8.7,6.44,4.8,69,4WDC,,,,,
WDC,4,26AUG1996,24,8.2,6.45,5.1,70,4WDC,,,,,
WDC,4,26AUG1996,25,8.0,6.44,5.1,70,4WDC,,,,,
WDC,4,26AUG1996,26,7.6,6.39,4.6,72,4WDC,,,,,
WDC,4,26AUG1996,27,7.3,6.38,3.9,73,4WDC,,,,,
WDC,4,26AUG1996,28,7.1,6.35,2.5,75,4WDC,,,,,
WDC,4,26AUG1996,29,7.0,6.34,2.1,77,4WDC,,,,,
WDC,4,26AUG1996,30,7.0,6.35,1.2,79,4WDC,,,,,
WDC,4,13AUG1996,0,23.5,9.97,11.3,90,4WDC,,,,,
WDC,4,13AUG1996,1,22.9,10.05,11.5,91,4WDC,,,,,
WDC,4,13AUG1996,2,22.7,10.03,11.6,90,4WDC,,,,,
WDC,4,13AUG1996,3,22.6,10,11.5,89,4WDC,,,,,
WDC,4,13AUG1996,4,22.5,9.95,11.2,87,4WDC,,,,,
WDC,4,13AUG1996,6,21.2,7.46,5.9,78,4WDC,,,,,
WDC,4,13AUG1996,7,20.3,7.22,4.9,85,4WDC,,,,,
WDC,4,13AUG1996,8,19.0,7.02,4.4,87,4WDC,,,,,
