site_name,sampledate,doc
HARP INFLOW #6A,3/1/2001 0:00,6.2
HARP INFLOW #6A,3/7/2001 0:00,6
HARP INFLOW #6A,3/16/2001 0:00,6.2
HARP INFLOW #6A,3/30/2001 0:00,5.6
HARP INFLOW #6A,4/11/2001 0:00,5.3
HARP INFLOW #6A,4/24/2001 0:00,7.1
HARP INFLOW #6A,4/30/2001 0:00,7.4
HARP INFLOW #6A,5/11/2001 0:00,12.7
HARP INFLOW #6A,5/18/2001 0:00,14
HARP INFLOW #6A,5/25/2001 0:00,18.5
HARP INFLOW #6A,6/1/2001 0:00,9.6
HARP INFLOW #6A,6/8/2001 0:00,10.2
HARP INFLOW #6A,6/21/2001 0:00,23.5
HARP INFLOW #6A,6/29/2001 0:00,21.2
HARP INFLOW #6A,7/5/2001 0:00,24.9
HARP INFLOW #6A,7/12/2001 0:00,23.5
HARP INFLOW #6A,9/28/2001 0:00,16.7
HARP INFLOW #6A,10/19/2001 0:00,14.9
HARP INFLOW #6A,10/31/2001 0:00,9.1
HARP INFLOW #6A,11/9/2001 0:00,7.8
HARP INFLOW #6A,11/16/2001 0:00,8.3
HARP INFLOW #6A,11/22/2001 0:00,8.9
HARP INFLOW #6A,12/6/2001 0:00,7.5
HARP INFLOW #6A,12/13/2001 0:00,5
HARP INFLOW #6A,12/27/2001 0:00,4.6
