sampledate,depth,rep,event,totpf,totpuf
2011-05-19,1,1,Non-chem,,
2011-05-19,2,1,Non-chem,,
2011-05-19,3,1,Non-chem,,
2011-05-19,4,1,Non-chem,,
2011-05-19,5,1,Non-chem,,
2011-05-19,6,1,Non-chem,,
2011-05-19,7,1,Non-chem,,
2011-05-19,8,1,Non-chem,,
2011-05-19,9,1,Non-chem,,
2011-05-19,10,1,Non-chem,,
2011-05-19,11,1,Non-chem,,
2011-05-19,12,1,Non-chem,,
2011-05-19,13,1,Non-chem,,
2011-05-19,14,1,Non-chem,,
2011-05-19,15,1,Non-chem,,
2011-05-19,16,1,Non-chem,,
2011-05-19,17,1,Non-chem,,
2011-05-19,18,1,Non-chem,,
2011-05-19,19,1,Non-chem,,
2011-05-19,20,1,Non-chem,,
2011-05-19,21,1,Non-chem,,
2011-05-19,22,1,Non-chem,,
2011-05-19,23,1,Non-chem,,
2011-05-19,24,1,Non-chem,,
2011-05-19,25,1,Non-chem,,
2011-05-19,26,1,Non-chem,,
2011-05-19,27,1,Non-chem,,
2011-05-19,28,1,Non-chem,,
2011-05-19,29,1,Non-chem,,
2011-05-19,30,1,Non-chem,,
2011-05-19,31,1,Non-chem,,
2011-05-19,32,1,Non-chem,,
2011-05-19,27,2,Non-chem,,
2011-06-02,0,1,Chem,0,0
2011-06-02,1,1,Chem,,
2011-06-02,2,1,Chem,,
2011-06-02,3,1,Chem,,
2011-06-02,4,1,Chem,,
2011-06-02,5,1,Chem,,
2011-06-02,6,1,Chem,,
2011-06-02,7,1,Chem,,
2011-06-02,8,1,Chem,,
2011-06-02,9,1,Chem,,
2011-06-02,10,1,Chem,6,0
2011-06-02,11,1,Chem,,
2011-06-02,12,1,Chem,,
2011-06-02,13,1,Chem,,
2011-06-02,14,1,Chem,,
2011-06-02,15,1,Chem,1,5
2011-06-02,16,1,Chem,,
2011-06-02,17,1,Chem,,
2011-06-02,18,1,Chem,,
2011-06-02,19,1,Chem,,
2011-06-02,20,1,Chem,0,0
2011-06-02,21,1,Chem,,
2011-06-02,22,1,Chem,,
2011-06-02,23,1,Chem,,
2011-06-02,24,1,Chem,,
2011-06-02,25,1,Chem,,
2011-06-02,26,1,Chem,,
2011-06-02,27,1,Chem,0,2
2011-06-02,28,1,Chem,,
2011-06-02,29,1,Chem,,
2011-06-02,30,1,Chem,,
2011-06-02,31,1,Chem,,
2011-06-02,32,1,Chem,3,8
2011-06-02,15,2,Chem,1,4
2011-06-16,0,1,Non-chem,,
2011-06-16,1,1,Non-chem,,
2011-06-16,2,1,Non-chem,,
2011-06-16,3,1,Non-chem,,
2011-06-16,4,1,Non-chem,,
2011-06-16,5,1,Non-chem,,
2011-06-16,6,1,Non-chem,,
2011-06-16,7,1,Non-chem,,
2011-06-16,8,1,Non-chem,,
2011-06-16,9,1,Non-chem,,
2011-06-16,10,1,Non-chem,,
2011-06-16,11,1,Non-chem,,
2011-06-16,12,1,Non-chem,,
2011-06-16,13,1,Non-chem,,
2011-06-16,14,1,Non-chem,,
2011-06-16,15,1,Non-chem,,
2011-06-16,16,1,Non-chem,,
2011-06-16,17,1,Non-chem,,
2011-06-16,18,1,Non-chem,,
2011-06-16,19,1,Non-chem,,
2011-06-16,20,1,Non-chem,,
2011-06-16,21,1,Non-chem,,
2011-06-16,22,1,Non-chem,,
2011-06-16,23,1,Non-chem,,
2011-06-16,24,1,Non-chem,,
2011-06-16,25,1,Non-chem,,
2011-06-16,26,1,Non-chem,,
2011-06-16,27,1,Non-chem,,
2011-06-16,28,1,Non-chem,,
2011-06-16,29,1,Non-chem,,
2011-06-16,30,1,Non-chem,,
2011-06-16,31,1,Non-chem,,
2011-06-16,32,1,Non-chem,,
2011-06-16,3,2,Non-chem,,
2011-06-29,0,1,Chem,7,8
2011-06-29,1,1,Chem,,
2011-06-29,2,1,Chem,,
2011-06-29,3,1,Chem,,
2011-06-29,4,1,Chem,,
2011-06-29,5,1,Chem,,
2011-06-29,6,1,Chem,,
2011-06-29,7,1,Chem,,
2011-06-29,8,1,Chem,6,8
2011-06-29,9,1,Chem,,
2011-06-29,10,1,Chem,7,10
2011-06-29,11,1,Chem,,
2011-06-29,12,1,Chem,,
2011-06-29,13,1,Chem,,
2011-06-29,14,1,Chem,,
2011-06-29,15,1,Chem,140,10
2011-06-29,16,1,Chem,,
2011-06-29,17,1,Chem,,
2011-06-29,18,1,Chem,,
2011-06-29,19,1,Chem,,
2011-06-29,20,1,Chem,5,7
2011-06-29,21,1,Chem,,
2011-06-29,22,1,Chem,,
2011-06-29,23,1,Chem,,
2011-06-29,24,1,Chem,,
2011-06-29,25,1,Chem,,
2011-06-29,26,1,Chem,,
2011-06-29,27,1,Chem,,
2011-06-29,28,1,Chem,,
2011-06-29,29,1,Chem,,
2011-06-29,30,1,Chem,,
2011-06-29,31,1,Chem,,
2011-06-29,32,1,Chem,11,18
2011-06-29,10,2,Chem,,
2011-06-29,32,2,Chem,15,17
2011-07-13,0,1,Non-chem,,
2011-07-13,1,1,Non-chem,,
2011-07-13,2,1,Non-chem,,
2011-07-13,3,1,Non-chem,,
2011-07-13,4,1,Non-chem,,
2011-07-13,5,1,Non-chem,,
2011-07-13,6,1,Non-chem,,
2011-07-13,7,1,Non-chem,,
2011-07-13,8,1,Non-chem,,
2011-07-13,9,1,Non-chem,,
2011-07-13,10,1,Non-chem,,
2011-07-13,11,1,Non-chem,,
2011-07-13,12,1,Non-chem,,
2011-07-13,13,1,Non-chem,,
2011-07-13,14,1,Non-chem,,
2011-07-13,15,1,Non-chem,,
2011-07-13,16,1,Non-chem,,
2011-07-13,17,1,Non-chem,,
2011-07-13,18,1,Non-chem,,
2011-07-13,19,1,Non-chem,,
2011-07-13,20,1,Non-chem,,
2011-07-13,21,1,Non-chem,,
2011-07-13,22,1,Non-chem,,
2011-07-13,23,1,Non-chem,,
2011-07-13,24,1,Non-chem,,
2011-07-13,25,1,Non-chem,,
2011-07-13,26,1,Non-chem,,
2011-07-13,27,1,Non-chem,,
2011-07-13,28,1,Non-chem,,
2011-07-13,29,1,Non-chem,,
2011-07-13,30,1,Non-chem,,
2011-07-13,31,1,Non-chem,,
2011-07-13,32,1,Non-chem,,
2011-07-13,0,2,Non-chem,,
2011-07-28,0,1,Chem,8,12
2011-07-28,1,1,Chem,,
2011-07-28,2,1,Chem,,
2011-07-28,3,1,Chem,,
2011-07-28,4,1,Chem,,
2011-07-28,5,1,Chem,6,88
2011-07-28,6,1,Chem,,
2011-07-28,7,1,Chem,,
2011-07-28,8,1,Chem,,
2011-07-28,9,1,Chem,,
2011-07-28,10,1,Chem,4,6
2011-07-28,11,1,Chem,,
2011-07-28,12,1,Chem,,
2011-07-28,13,1,Chem,,
2011-07-28,14,1,Chem,,
2011-07-28,15,1,Chem,5,5
2011-07-28,16,1,Chem,,
2011-07-28,17,1,Chem,,
2011-07-28,18,1,Chem,,
2011-07-28,19,1,Chem,,
2011-07-28,20,1,Chem,6,6
2011-07-28,21,1,Chem,,
2011-07-28,22,1,Chem,,
2011-07-28,23,1,Chem,,
2011-07-28,24,1,Chem,,
2011-07-28,25,1,Chem,,
2011-07-28,26,1,Chem,,
2011-07-28,27,1,Chem,,
2011-07-28,28,1,Chem,,
2011-07-28,29,1,Chem,,
2011-07-28,30,1,Chem,,
2011-07-28,31,1,Chem,,
2011-07-28,32,1,Chem,7,11
2011-07-28,0,2,Chem,6,6
2011-08-11,0,1,Non-chem,,
2011-08-11,1,1,Non-chem,,
2011-08-11,2,1,Non-chem,,
2011-08-11,3,1,Non-chem,,
2011-08-11,4,1,Non-chem,,
2011-08-11,5,1,Non-chem,,
2011-08-11,6,1,Non-chem,,
2011-08-11,7,1,Non-chem,,
2011-08-11,8,1,Non-chem,,
2011-08-11,9,1,Non-chem,,
2011-08-11,10,1,Non-chem,,
2011-08-11,11,1,Non-chem,,
2011-08-11,12,1,Non-chem,,
2011-08-11,13,1,Non-chem,,
2011-08-11,14,1,Non-chem,,
2011-08-11,15,1,Non-chem,,
2011-08-11,16,1,Non-chem,,
2011-08-11,17,1,Non-chem,,
2011-08-11,18,1,Non-chem,,
2011-08-11,19,1,Non-chem,,
2011-08-11,20,1,Non-chem,,
2011-08-11,21,1,Non-chem,,
2011-08-11,22,1,Non-chem,,
2011-08-11,23,1,Non-chem,,
2011-08-11,24,1,Non-chem,,
2011-08-11,25,1,Non-chem,,
2011-08-11,26,1,Non-chem,,
2011-08-11,27,1,Non-chem,,
2011-08-11,28,1,Non-chem,,
2011-08-11,29,1,Non-chem,,
2011-08-11,30,1,Non-chem,,
2011-08-11,31,1,Non-chem,,
2011-08-11,32,1,Non-chem,,
2011-08-11,10,2,Non-chem,,
2011-08-25,0,1,Quarterly,2,4
2011-08-25,1,1,Quarterly,,
2011-08-25,2,1,Quarterly,,
2011-08-25,3,1,Quarterly,,
2011-08-25,4,1,Quarterly,,
2011-08-25,5,1,Quarterly,,
2011-08-25,6,1,Quarterly,,
2011-08-25,7,1,Quarterly,,
2011-08-25,8,1,Quarterly,2,7
2011-08-25,9,1,Quarterly,,
2011-08-25,10,1,Quarterly,6,6
2011-08-25,11,1,Quarterly,,
2011-08-25,12,1,Quarterly,,
2011-08-25,13,1,Quarterly,,
2011-08-25,14,1,Quarterly,,
2011-08-25,15,1,Quarterly,6,7
2011-08-25,16,1,Quarterly,,
2011-08-25,17,1,Quarterly,,
2011-08-25,18,1,Quarterly,,
2011-08-25,19,1,Quarterly,,
2011-08-25,20,1,Quarterly,5,9
2011-08-25,21,1,Quarterly,,
2011-08-25,22,1,Quarterly,,
2011-08-25,23,1,Quarterly,,
2011-08-25,24,1,Quarterly,,
2011-08-25,25,1,Quarterly,,
2011-08-25,26,1,Quarterly,,
2011-08-25,27,1,Quarterly,,
2011-08-25,28,1,Quarterly,,
2011-08-25,29,1,Quarterly,,
2011-08-25,30,1,Quarterly,,
2011-08-25,31,1,Quarterly,,
2011-08-25,32,1,Quarterly,9,16
2011-08-25,10,2,Quarterly,10,7
2011-09-09,0,1,Non-chem,,
2011-09-09,1,1,Non-chem,,
2011-09-09,2,1,Non-chem,,
2011-09-09,3,1,Non-chem,,
2011-09-09,4,1,Non-chem,,
2011-09-09,5,1,Non-chem,,
2011-09-09,6,1,Non-chem,,
2011-09-09,7,1,Non-chem,,
2011-09-09,8,1,Non-chem,,
2011-09-09,9,1,Non-chem,,
2011-09-09,10,1,Non-chem,,
2011-09-09,11,1,Non-chem,,
2011-09-09,12,1,Non-chem,,
2011-09-09,13,1,Non-chem,,
2011-09-09,14,1,Non-chem,,
2011-09-09,15,1,Non-chem,,
2011-09-09,16,1,Non-chem,,
2011-09-09,17,1,Non-chem,,
2011-09-09,18,1,Non-chem,,
2011-09-09,19,1,Non-chem,,
2011-09-09,20,1,Non-chem,,
2011-09-09,21,1,Non-chem,,
2011-09-09,22,1,Non-chem,,
2011-09-09,23,1,Non-chem,,
2011-09-09,24,1,Non-chem,,
2011-09-09,25,1,Non-chem,,
2011-09-09,26,1,Non-chem,,
2011-09-09,27,1,Non-chem,,
2011-09-09,28,1,Non-chem,,
2011-09-09,29,1,Non-chem,,
2011-09-09,30,1,Non-chem,,
2011-09-09,31,1,Non-chem,,
2011-09-09,32,1,Non-chem,,
2011-09-09,20,2,Non-chem,,
2011-09-21,0,1,Chem,14,17
2011-09-21,1,1,Chem,,
2011-09-21,2,1,Chem,,
2011-09-21,3,1,Chem,,
2011-09-21,4,1,Chem,,
2011-09-21,5,1,Chem,,
2011-09-21,6,1,Chem,,
2011-09-21,7,1,Chem,,
2011-09-21,8,1,Chem,,
2011-09-21,9,1,Chem,,
2011-09-21,10,1,Chem,12,14
2011-09-21,11,1,Chem,,
2011-09-21,12,1,Chem,,
2011-09-21,13,1,Chem,,
2011-09-21,14,1,Chem,,
2011-09-21,15,1,Chem,9,14
2011-09-21,16,1,Chem,,
2011-09-21,17,1,Chem,,
2011-09-21,18,1,Chem,,
2011-09-21,19,1,Chem,,
2011-09-21,20,1,Chem,10,10
2011-09-21,21,1,Chem,,
2011-09-21,22,1,Chem,,
2011-09-21,23,1,Chem,,
2011-09-21,24,1,Chem,,
2011-09-21,25,1,Chem,,
2011-09-21,26,1,Chem,,
2011-09-21,27,1,Chem,,
2011-09-21,28,1,Chem,,
2011-09-21,29,1,Chem,,
2011-09-21,30,1,Chem,,
2011-09-21,31,1,Chem,,
2011-09-21,32,1,Chem,13,14
2011-09-21,32,2,Chem,12,15
2011-10-05,0,1,Non-chem,,
2011-10-05,1,1,Non-chem,,
2011-10-05,2,1,Non-chem,,
2011-10-05,3,1,Non-chem,,
2011-10-05,4,1,Non-chem,,
2011-10-05,5,1,Non-chem,,
2011-10-05,6,1,Non-chem,,
2011-10-05,7,1,Non-chem,,
2011-10-05,8,1,Non-chem,,
2011-10-05,9,1,Non-chem,,
2011-10-05,10,1,Non-chem,,
2011-10-05,11,1,Non-chem,,
2011-10-05,12,1,Non-chem,,
2011-10-05,13,1,Non-chem,,
2011-10-05,14,1,Non-chem,,
2011-10-05,15,1,Non-chem,,
2011-10-05,16,1,Non-chem,,
2011-10-05,17,1,Non-chem,,
2011-10-05,18,1,Non-chem,,
2011-10-05,19,1,Non-chem,,
2011-10-05,20,1,Non-chem,,
2011-10-05,21,1,Non-chem,,
2011-10-05,22,1,Non-chem,,
2011-10-05,23,1,Non-chem,,
2011-10-05,24,1,Non-chem,,
2011-10-05,25,1,Non-chem,,
2011-10-05,26,1,Non-chem,,
2011-10-05,27,1,Non-chem,,
2011-10-05,28,1,Non-chem,,
2011-10-05,29,1,Non-chem,,
2011-10-05,30,1,Non-chem,,
2011-10-05,31,1,Non-chem,,
2011-10-05,32,1,Non-chem,,
2011-10-05,10,2,Non-chem,,
2011-10-21,0,1,Chem,5,8
2011-10-21,1,1,Chem,,
2011-10-21,2,1,Chem,,
2011-10-21,3,1,Chem,,
2011-10-21,4,1,Chem,,
2011-10-21,5,1,Chem,,
2011-10-21,6,1,Chem,,
2011-10-21,7,1,Chem,,
2011-10-21,8,1,Chem,,
2011-10-21,9,1,Chem,,
2011-10-21,10,1,Chem,,
2011-10-21,11,1,Chem,,
2011-10-21,12,1,Chem,,
2011-10-21,13,1,Chem,,
2011-10-21,14,1,Chem,,
2011-10-21,15,1,Chem,,
2011-10-21,16,1,Chem,,
2011-10-21,17,1,Chem,,
2011-10-21,18,1,Chem,,
2011-10-21,19,1,Chem,,
2011-10-21,20,1,Chem,4,8
2011-10-21,21,1,Chem,,
2011-10-21,22,1,Chem,,
2011-10-21,23,1,Chem,,
2011-10-21,24,1,Chem,,
2011-10-21,25,1,Chem,,
2011-10-21,26,1,Chem,,
2011-10-21,27,1,Chem,1,9
2011-10-21,28,1,Chem,,
2011-10-21,29,1,Chem,,
2011-10-21,30,1,Chem,,
2011-10-21,31,1,Chem,,
2011-10-21,32,1,Chem,3,12
2011-10-21,32,2,Chem,4,10
2011-11-02,0,1,Non-chem,,
2011-11-02,1,1,Non-chem,,
2011-11-02,2,1,Non-chem,,
2011-11-02,3,1,Non-chem,,
2011-11-02,4,1,Non-chem,,
2011-11-02,5,1,Non-chem,,
2011-11-02,6,1,Non-chem,,
2011-11-02,7,1,Non-chem,,
2011-11-02,8,1,Non-chem,,
2011-11-02,9,1,Non-chem,,
2011-11-02,10,1,Non-chem,,
2011-11-02,11,1,Non-chem,,
2011-11-02,12,1,Non-chem,,
2011-11-02,13,1,Non-chem,,
2011-11-02,14,1,Non-chem,,
2011-11-02,15,1,Non-chem,,
2011-11-02,16,1,Non-chem,,
2011-11-02,17,1,Non-chem,,
2011-11-02,18,1,Non-chem,,
2011-11-02,19,1,Non-chem,,
2011-11-02,20,1,Non-chem,,
2011-11-02,21,1,Non-chem,,
2011-11-02,22,1,Non-chem,,
2011-11-02,23,1,Non-chem,,
2011-11-02,24,1,Non-chem,,
2011-11-02,25,1,Non-chem,,
2011-11-02,26,1,Non-chem,,
2011-11-02,27,1,Non-chem,,
2011-11-02,28,1,Non-chem,,
2011-11-02,29,1,Non-chem,,
2011-11-02,30,1,Non-chem,,
2011-11-02,31,1,Non-chem,,
2011-11-02,32,1,Non-chem,,
2011-11-02,3,2,Non-chem,,
2011-11-14,0,1,Quarterly,10,13
2011-11-14,1,1,Quarterly,,
2011-11-14,2,1,Quarterly,,
2011-11-14,3,1,Quarterly,,
2011-11-14,4,1,Quarterly,,
2011-11-14,5,1,Quarterly,,
2011-11-14,6,1,Quarterly,,
2011-11-14,7,1,Quarterly,,
2011-11-14,8,1,Quarterly,,
2011-11-14,9,1,Quarterly,,
2011-11-14,10,1,Quarterly,10,24
2011-11-14,11,1,Quarterly,,
2011-11-14,12,1,Quarterly,,
2011-11-14,13,1,Quarterly,,
2011-11-14,14,1,Quarterly,,
2011-11-14,15,1,Quarterly,,
2011-11-14,16,1,Quarterly,,
2011-11-14,17,1,Quarterly,,
2011-11-14,18,1,Quarterly,,
2011-11-14,19,1,Quarterly,,
2011-11-14,20,1,Quarterly,11,15
2011-11-14,21,1,Quarterly,,
2011-11-14,22,1,Quarterly,,
2011-11-14,23,1,Quarterly,,
2011-11-14,24,1,Quarterly,,
2011-11-14,25,1,Quarterly,,
2011-11-14,26,1,Quarterly,,
2011-11-14,27,1,Quarterly,,
2011-11-14,28,1,Quarterly,,
2011-11-14,29,1,Quarterly,,
2011-11-14,30,1,Quarterly,,
2011-11-14,31,1,Quarterly,,
2011-11-14,32,1,Quarterly,11,15
2011-11-14,32,2,Quarterly,11,16
2012-01-16,0,1,Chem,7,11
2012-01-16,1,1,Chem,,
2012-01-16,2,1,Chem,,
2012-01-16,3,1,Chem,,
2012-01-16,4,1,Chem,,
2012-01-16,5,1,Chem,,
2012-01-16,6,1,Chem,,
2012-01-16,7,1,Chem,,
2012-01-16,8,1,Chem,,
2012-01-16,9,1,Chem,,
2012-01-16,10,1,Chem,5,5
2012-01-16,11,1,Chem,,
2012-01-16,12,1,Chem,,
2012-01-16,13,1,Chem,,
2012-01-16,14,1,Chem,,
2012-01-16,15,1,Chem,,
2012-01-16,16,1,Chem,,
2012-01-16,17,1,Chem,,
2012-01-16,18,1,Chem,,
2012-01-16,19,1,Chem,,
2012-01-16,20,1,Chem,107,14
2012-01-16,21,1,Chem,,
2012-01-16,22,1,Chem,,
2012-01-16,23,1,Chem,,
2012-01-16,24,1,Chem,,
2012-01-16,25,1,Chem,,
2012-01-16,26,1,Chem,,
2012-01-16,27,1,Chem,,
2012-01-16,28,1,Chem,,
2012-01-16,29,1,Chem,,
2012-01-16,30,1,Chem,,
2012-01-16,31,1,Chem,,
2012-01-16,32,1,Chem,3,24
2012-01-16,32,2,Chem,8,23
2012-02-22,0,1,Quarterly,0,0
2012-02-22,1,1,Quarterly,,
2012-02-22,2,1,Quarterly,,
2012-02-22,3,1,Quarterly,,
2012-02-22,4,1,Quarterly,,
2012-02-22,5,1,Quarterly,,
2012-02-22,6,1,Quarterly,,
2012-02-22,7,1,Quarterly,,
2012-02-22,8,1,Quarterly,,
2012-02-22,9,1,Quarterly,,
2012-02-22,10,1,Quarterly,0,0
2012-02-22,11,1,Quarterly,,
2012-02-22,12,1,Quarterly,,
2012-02-22,13,1,Quarterly,,
2012-02-22,14,1,Quarterly,,
2012-02-22,15,1,Quarterly,,
2012-02-22,16,1,Quarterly,,
2012-02-22,17,1,Quarterly,,
2012-02-22,18,1,Quarterly,,
2012-02-22,19,1,Quarterly,,
2012-02-22,20,1,Quarterly,0,0
2012-02-22,21,1,Quarterly,,
2012-02-22,22,1,Quarterly,,
2012-02-22,23,1,Quarterly,,
2012-02-22,24,1,Quarterly,,
2012-02-22,25,1,Quarterly,,
2012-02-22,26,1,Quarterly,,
2012-02-22,27,1,Quarterly,,
2012-02-22,28,1,Quarterly,,
2012-02-22,29,1,Quarterly,,
2012-02-22,30,1,Quarterly,,
2012-02-22,31,1,Quarterly,,
2012-02-22,32,1,Quarterly,0,0
2012-02-22,20,2,Quarterly,0,0
2012-04-04,0,1,Quarterly,0,0
2012-04-04,1,1,Quarterly,,
2012-04-04,2,1,Quarterly,,
2012-04-04,3,1,Quarterly,,
2012-04-04,4,1,Quarterly,,
2012-04-04,5,1,Quarterly,,
2012-04-04,6,1,Quarterly,,
2012-04-04,7,1,Quarterly,,
2012-04-04,8,1,Quarterly,,
2012-04-04,9,1,Quarterly,,
2012-04-04,10,1,Quarterly,0,0
2012-04-04,11,1,Quarterly,,
2012-04-04,12,1,Quarterly,,
2012-04-04,13,1,Quarterly,,
2012-04-04,14,1,Quarterly,,
2012-04-04,15,1,Quarterly,,
2012-04-04,16,1,Quarterly,,
2012-04-04,17,1,Quarterly,,
2012-04-04,18,1,Quarterly,,
2012-04-04,19,1,Quarterly,,
2012-04-04,20,1,Quarterly,0,0
2012-04-04,21,1,Quarterly,,
2012-04-04,22,1,Quarterly,,
2012-04-04,23,1,Quarterly,,
2012-04-04,24,1,Quarterly,,
2012-04-04,25,1,Quarterly,,
2012-04-04,26,1,Quarterly,,
2012-04-04,27,1,Quarterly,,
2012-04-04,28,1,Quarterly,,
2012-04-04,29,1,Quarterly,,
2012-04-04,30,1,Quarterly,,
2012-04-04,31,1,Quarterly,,
2012-04-04,32,1,Quarterly,0,0
2012-04-04,0,2,Quarterly,0,0
2012-04-17,0,1,Non-chem,,
2012-04-17,1,1,Non-chem,,
2012-04-17,2,1,Non-chem,,
2012-04-17,3,1,Non-chem,,
2012-04-17,4,1,Non-chem,,
2012-04-17,5,1,Non-chem,,
2012-04-17,6,1,Non-chem,,
2012-04-17,7,1,Non-chem,,
2012-04-17,8,1,Non-chem,,
2012-04-17,9,1,Non-chem,,
2012-04-17,10,1,Non-chem,,
2012-04-17,11,1,Non-chem,,
2012-04-17,12,1,Non-chem,,
2012-04-17,13,1,Non-chem,,
2012-04-17,14,1,Non-chem,,
2012-04-17,15,1,Non-chem,,
2012-04-17,16,1,Non-chem,,
2012-04-17,17,1,Non-chem,,
2012-04-17,18,1,Non-chem,,
2012-04-17,19,1,Non-chem,,
2012-04-17,20,1,Non-chem,,
2012-04-17,21,1,Non-chem,,
2012-04-17,22,1,Non-chem,,
2012-04-17,23,1,Non-chem,,
2012-04-17,24,1,Non-chem,,
2012-04-17,25,1,Non-chem,,
2012-04-17,26,1,Non-chem,,
2012-04-17,27,1,Non-chem,,
2012-04-17,28,1,Non-chem,,
2012-04-17,29,1,Non-chem,,
2012-04-17,30,1,Non-chem,,
2012-04-17,31,1,Non-chem,,
2012-04-17,32,1,Non-chem,,
2012-04-17,15,2,Non-chem,,
2012-05-01,0,1,Chem,0,0
2012-05-01,1,1,Chem,,
2012-05-01,2,1,Chem,,
2012-05-01,3,1,Chem,,
2012-05-01,4,1,Chem,,
2012-05-01,5,1,Chem,,
2012-05-01,6,1,Chem,,
2012-05-01,7,1,Chem,,
2012-05-01,8,1,Chem,,
2012-05-01,9,1,Chem,,
2012-05-01,10,1,Chem,0,0
2012-05-01,11,1,Chem,,
2012-05-01,12,1,Chem,,
2012-05-01,13,1,Chem,,
2012-05-01,14,1,Chem,,
2012-05-01,15,1,Chem,,
2012-05-01,16,1,Chem,,
2012-05-01,17,1,Chem,,
2012-05-01,18,1,Chem,,
2012-05-01,19,1,Chem,,
2012-05-01,20,1,Chem,0,0
2012-05-01,21,1,Chem,,
2012-05-01,22,1,Chem,,
2012-05-01,23,1,Chem,,
2012-05-01,24,1,Chem,,
2012-05-01,25,1,Chem,,
2012-05-01,26,1,Chem,,
2012-05-01,27,1,Chem,,
2012-05-01,28,1,Chem,,
2012-05-01,29,1,Chem,,
2012-05-01,30,1,Chem,,
2012-05-01,31,1,Chem,,
2012-05-01,32,1,Chem,1,8
2012-05-01,10,2,Chem,0,0
2012-05-14,0,1,Non-chem,,
2012-05-14,1,1,Non-chem,,
2012-05-14,2,1,Non-chem,,
2012-05-14,3,1,Non-chem,,
2012-05-14,4,1,Non-chem,,
2012-05-14,5,1,Non-chem,,
2012-05-14,6,1,Non-chem,,
2012-05-14,7,1,Non-chem,,
2012-05-14,8,1,Non-chem,,
2012-05-14,9,1,Non-chem,,
2012-05-14,10,1,Non-chem,,
2012-05-14,11,1,Non-chem,,
2012-05-14,12,1,Non-chem,,
2012-05-14,13,1,Non-chem,,
2012-05-14,14,1,Non-chem,,
2012-05-14,15,1,Non-chem,,
2012-05-14,16,1,Non-chem,,
2012-05-14,17,1,Non-chem,,
2012-05-14,18,1,Non-chem,,
2012-05-14,19,1,Non-chem,,
2012-05-14,20,1,Non-chem,,
2012-05-14,21,1,Non-chem,,
2012-05-14,22,1,Non-chem,,
2012-05-14,23,1,Non-chem,,
2012-05-14,24,1,Non-chem,,
2012-05-14,25,1,Non-chem,,
2012-05-14,26,1,Non-chem,,
2012-05-14,27,1,Non-chem,,
2012-05-14,28,1,Non-chem,,
2012-05-14,29,1,Non-chem,,
2012-05-14,30,1,Non-chem,,
2012-05-14,31,1,Non-chem,,
2012-05-14,32,1,Non-chem,,
2012-05-14,10,2,Non-chem,,
2012-05-31,0,1,Chem,0,0
2012-05-31,1,1,Chem,,
2012-05-31,2,1,Chem,,
2012-05-31,3,1,Chem,,
2012-05-31,4,1,Chem,,
2012-05-31,5,1,Chem,,
2012-05-31,6,1,Chem,,
2012-05-31,7,1,Chem,,
2012-05-31,8,1,Chem,0,0
2012-05-31,9,1,Chem,,
2012-05-31,10,1,Chem,0,0
2012-05-31,11,1,Chem,,
2012-05-31,12,1,Chem,,
2012-05-31,13,1,Chem,,
2012-05-31,14,1,Chem,,
2012-05-31,15,1,Chem,0,0
2012-05-31,16,1,Chem,,
2012-05-31,17,1,Chem,,
2012-05-31,18,1,Chem,,
2012-05-31,19,1,Chem,,
2012-05-31,20,1,Chem,0,0
2012-05-31,21,1,Chem,,
2012-05-31,22,1,Chem,,
2012-05-31,23,1,Chem,,
2012-05-31,24,1,Chem,,
2012-05-31,25,1,Chem,,
2012-05-31,26,1,Chem,,
2012-05-31,27,1,Chem,,
2012-05-31,28,1,Chem,,
2012-05-31,29,1,Chem,,
2012-05-31,30,1,Chem,,
2012-05-31,31,1,Chem,,
2012-05-31,32,1,Chem,0,0
2012-05-31,15,2,Chem,0,0
2012-06-12,0,1,Non-chem,,
2012-06-12,1,1,Non-chem,,
2012-06-12,2,1,Non-chem,,
2012-06-12,3,1,Non-chem,,
2012-06-12,4,1,Non-chem,,
2012-06-12,5,1,Non-chem,,
2012-06-12,6,1,Non-chem,,
2012-06-12,7,1,Non-chem,,
2012-06-12,8,1,Non-chem,,
2012-06-12,9,1,Non-chem,,
2012-06-12,10,1,Non-chem,,
2012-06-12,11,1,Non-chem,,
2012-06-12,12,1,Non-chem,,
2012-06-12,13,1,Non-chem,,
2012-06-12,14,1,Non-chem,,
2012-06-12,15,1,Non-chem,,
2012-06-12,16,1,Non-chem,,
2012-06-12,17,1,Non-chem,,
2012-06-12,18,1,Non-chem,,
2012-06-12,19,1,Non-chem,,
2012-06-12,20,1,Non-chem,,
2012-06-12,21,1,Non-chem,,
2012-06-12,22,1,Non-chem,,
2012-06-12,23,1,Non-chem,,
2012-06-12,24,1,Non-chem,,
2012-06-12,25,1,Non-chem,,
2012-06-12,26,1,Non-chem,,
2012-06-12,27,1,Non-chem,,
2012-06-12,28,1,Non-chem,,
2012-06-12,29,1,Non-chem,,
2012-06-12,30,1,Non-chem,,
2012-06-12,31,1,Non-chem,,
2012-06-12,32,1,Non-chem,,
2012-06-12,8,2,Non-chem,,
2012-06-25,0,1,Chem,0,0
2012-06-25,1,1,Chem,,
2012-06-25,2,1,Chem,,
2012-06-25,3,1,Chem,,
2012-06-25,4,1,Chem,,
2012-06-25,5,1,Chem,,
2012-06-25,6,1,Chem,,
2012-06-25,7,1,Chem,,
2012-06-25,8,1,Chem,0,0
