sampledate,depth,rep,sta,event,ph,phair,alk,dic,tic,doc,toc,totpf,totpuf,totpuf_sloh,drp_sloh,drsif_sloh
9/21/2011,0,1,2,Chem,7.99,8.03,,10.83,10.69,,,14,17,,,
9/21/2011,1,1,2,Chem,,,,,,,,,,,,
9/21/2011,2,1,2,Chem,,,,,,,,,,,,
9/21/2011,3,1,2,Chem,,,,,,,,,,,,
9/21/2011,4,1,2,Chem,,,,,,,,,,,,
9/21/2011,5,1,2,Chem,,,,,,,,,,,,
9/21/2011,6,1,2,Chem,,,,,,,,,,,,
9/21/2011,7,1,2,Chem,,,,,,,,,,,,
9/21/2011,8,1,2,Chem,,,,,,,,,,,,
9/21/2011,9,1,2,Chem,,,,,,,,,,,,
9/21/2011,10,1,2,Chem,7.98,8.03,,10.45,11.17,,,12,14,,,
9/21/2011,11,1,2,Chem,,,,,,,,,,,,
9/21/2011,12,1,2,Chem,,,,,,,,,,,,
9/21/2011,13,1,2,Chem,,,,,,,,,,,,
9/21/2011,14,1,2,Chem,,,,,,,,,,,,
9/21/2011,15,1,2,Chem,7.28,8.02,,10.78,11.61,,,9,14,,,
9/21/2011,16,1,2,Chem,,,,,,,,,,,,
9/21/2011,17,1,2,Chem,,,,,,,,,,,,
9/21/2011,18,1,2,Chem,,,,,,,,,,,,
9/21/2011,19,1,2,Chem,,,,,,,,,,,,
9/21/2011,20,1,2,Chem,7.06,8,,11.23,11.74,,,10,10,,,
9/21/2011,21,1,2,Chem,,,,,,,,,,,,
9/21/2011,22,1,2,Chem,,,,,,,,,,,,
9/21/2011,23,1,2,Chem,,,,,,,,,,,,
9/21/2011,24,1,2,Chem,,,,,,,,,,,,
9/21/2011,25,1,2,Chem,,,,,,,,,,,,
9/21/2011,26,1,2,Chem,,,,,,,,,,,,
9/21/2011,27,1,2,Chem,,,,,,,,,,,,
9/21/2011,28,1,2,Chem,,,,,,,,,,,,
9/21/2011,29,1,2,Chem,,,,,,,,,,,,
9/21/2011,30,1,2,Chem,,,,,,,,,,,,
9/21/2011,31,1,2,Chem,,,,,,,,,,,,
9/21/2011,32,1,2,Chem,6.88,7.99,,12.11,11.49,,,13,14,,,
10/21/2011,0,1,2,Chem,7.68,7.96,,,,,,5,8,,,
10/21/2011,1,1,2,Chem,,,,,,,,,,,,
10/21/2011,2,1,2,Chem,,,,,,,,,,,,
10/21/2011,3,1,2,Chem,,,,,,,,,,,,
10/21/2011,4,1,2,Chem,,,,,,,,,,,,
10/21/2011,5,1,2,Chem,,,,,,,,,,,,
10/21/2011,6,1,2,Chem,,,,,,,,,,,,
10/21/2011,7,1,2,Chem,,,,,,,,,,,,
10/21/2011,8,1,2,Chem,,,,,,,,,,,,
10/21/2011,9,1,2,Chem,,,,,,,,,,,,
10/21/2011,10,1,2,Chem,,,,,,,,,,,,
10/21/2011,11,1,2,Chem,,,,,,,,,,,,
10/21/2011,12,1,2,Chem,,,,,,,,,,,,
10/21/2011,13,1,2,Chem,,,,,,,,,,,,
10/21/2011,14,1,2,Chem,,,,,,,,,,,,
10/21/2011,15,1,2,Chem,,,,,,,,,,,,
10/21/2011,16,1,2,Chem,,,,,,,,,,,,
10/21/2011,17,1,2,Chem,,,,,,,,,,,,
10/21/2011,18,1,2,Chem,,,,,,,,,,,,
10/21/2011,19,1,2,Chem,,,,,,,,,,,,
10/21/2011,20,1,2,Chem,7.65,8.01,,,,,,4,8,,,
10/21/2011,21,1,2,Chem,,,,,,,,,,,,
10/21/2011,22,1,2,Chem,,,,,,,,,,,,
10/21/2011,23,1,2,Chem,,,,,,,,,,,,
10/21/2011,24,1,2,Chem,,,,,,,,,,,,
10/21/2011,25,1,2,Chem,,,,,,,,,,,,
10/21/2011,26,1,2,Chem,,,,,,,,,,,,
10/21/2011,27,1,2,Chem,6.95,7.98,,,,,,1,9,,,
10/21/2011,28,1,2,Chem,,,,,,,,,,,,
10/21/2011,29,1,2,Chem,,,,,,,,,,,,
10/21/2011,30,1,2,Chem,,,,,,,,,,,,
10/21/2011,31,1,2,Chem,,,,,,,,,,,,
10/21/2011,32,1,2,Chem,6.88,8.01,,,,,,3,12,,,
1/16/2012,0,1,2,Chem,7.77,8.05,,10.9,10.98,2.84,2.94,7,11,,,
1/16/2012,1,1,2,Chem,,,,,,,,,,,,
1/16/2012,2,1,2,Chem,,,,,,,,,,,,
1/16/2012,3,1,2,Chem,,,,,,,,,,,,
1/16/2012,4,1,2,Chem,,,,,,,,,,,,
1/16/2012,5,1,2,Chem,,,,,,,,,,,,
1/16/2012,6,1,2,Chem,,,,,,,,,,,,
1/16/2012,7,1,2,Chem,,,,,,,,,,,,
1/16/2012,8,1,2,Chem,,,,,,,,,,,,
1/16/2012,9,1,2,Chem,,,,,,,,,,,,
1/16/2012,10,1,2,Chem,7.77,8.07,,10.02,11.3,2.79,2.63,5,5,,,
1/16/2012,11,1,2,Chem,,,,,,,,,,,,
1/16/2012,12,1,2,Chem,,,,,,,,,,,,
1/16/2012,13,1,2,Chem,,,,,,,,,,,,
1/16/2012,14,1,2,Chem,,,,,,,,,,,,
1/16/2012,15,1,2,Chem,,,,,,,,,,,,
1/16/2012,16,1,2,Chem,,,,,,,,,,,,
1/16/2012,17,1,2,Chem,,,,,,,,,,,,
1/16/2012,18,1,2,Chem,,,,,,,,,,,,
1/16/2012,19,1,2,Chem,,,,,,,,,,,,
1/16/2012,20,1,2,Chem,7.69,8.09,,10.45,10.08,2.65,2.71,107,14,,,
1/16/2012,21,1,2,Chem,,,,,,,,,,,,
1/16/2012,22,1,2,Chem,,,,,,,,,,,,
1/16/2012,23,1,2,Chem,,,,,,,,,,,,
1/16/2012,24,1,2,Chem,,,,,,,,,,,,
1/16/2012,25,1,2,Chem,,,,,,,,,,,,
1/16/2012,26,1,2,Chem,,,,,,,,,,,,
1/16/2012,27,1,2,Chem,,,,,,,,,,,,
1/16/2012,28,1,2,Chem,,,,,,,,,,,,
1/16/2012,29,1,2,Chem,,,,,,,,,,,,
1/16/2012,30,1,2,Chem,,,,,,,,,,,,
1/16/2012,31,1,2,Chem,,,,,,,,,,,,
1/16/2012,32,1,2,Chem,7.14,8.07,,12.74,13.06,2.59,2.5,3,24,,,
5/1/2012,0,1,2,Chem,8.29,8.05,,11.32,10.61,2.75,2.64,0,0,,,
5/1/2012,1,1,2,Chem,,,,,,,,,,,,
5/1/2012,2,1,2,Chem,,,,,,,,,,,,
5/1/2012,3,1,2,Chem,,,,,,,,,,,,
5/1/2012,4,1,2,Chem,,,,,,,,,,,,
5/1/2012,5,1,2,Chem,,,,,,,,,,,,
5/1/2012,6,1,2,Chem,,,,,,,,,,,,
5/1/2012,7,1,2,Chem,,,,,,,,,,,,
5/1/2012,8,1,2,Chem,,,,,,,,,,,,
5/1/2012,9,1,2,Chem,,,,,,,,,,,,
5/1/2012,10,1,2,Chem,8.17,8.04,,10.25,11.82,2.65,2.56,0,0,,,
5/1/2012,11,1,2,Chem,,,,,,,,,,,,
5/1/2012,12,1,2,Chem,,,,,,,,,,,,
5/1/2012,13,1,2,Chem,,,,,,,,,,,,
5/1/2012,14,1,2,Chem,,,,,,,,,,,,
5/1/2012,15,1,2,Chem,,,,,,,,,,,,
5/1/2012,16,1,2,Chem,,,,,,,,,,,,
5/1/2012,17,1,2,Chem,,,,,,,,,,,,
5/1/2012,18,1,2,Chem,,,,,,,,,,,,
5/1/2012,19,1,2,Chem,,,,,,,,,,,,
5/1/2012,20,1,2,Chem,7.88,8.02,,11.1,10.38,2.52,2.45,0,0,,,
5/1/2012,21,1,2,Chem,,,,,,,,,,,,
5/1/2012,22,1,2,Chem,,,,,,,,,,,,
5/1/2012,23,1,2,Chem,,,,,,,,,,,,
5/1/2012,24,1,2,Chem,,,,,,,,,,,,
5/1/2012,25,1,2,Chem,,,,,,,,,,,,
5/1/2012,26,1,2,Chem,,,,,,,,,,,,
5/1/2012,27,1,2,Chem,,,,,,,,,,,,
5/1/2012,28,1,2,Chem,,,,,,,,,,,,
5/1/2012,29,1,2,Chem,,,,,,,,,,,,
5/1/2012,30,1,2,Chem,,,,,,,,,,,,
5/1/2012,31,1,2,Chem,,,,,,,,,,,,
5/1/2012,32,1,2,Chem,7.68,8.03,,12.44,11.16,2.6,2.47,1,8,,,
5/31/2012,0,1,2,Chem,8.22,8.1,,10.06,10.85,2.54,2.6,0,0,,,
5/31/2012,1,1,2,Chem,,,,,,,,,,,,
5/31/2012,2,1,2,Chem,,,,,,,,,,,,
5/31/2012,3,1,2,Chem,,,,,,,,,,,,
5/31/2012,4,1,2,Chem,,,,,,,,,,,,
5/31/2012,5,1,2,Chem,,,,,,,,,,,,
5/31/2012,6,1,2,Chem,,,,,,,,,,,,
5/31/2012,7,1,2,Chem,,,,,,,,,,,,
5/31/2012,8,1,2,Chem,8.2,8.11,,10.6,10.63,2.68,2.67,0,0,,,
5/31/2012,9,1,2,Chem,,,,,,,,,,,,
5/31/2012,10,1,2,Chem,8.19,8.11,,10.97,10.83,2.69,2.66,0,0,,,
5/31/2012,11,1,2,Chem,,,,,,,,,,,,
5/31/2012,12,1,2,Chem,,,,,,,,,,,,
5/31/2012,13,1,2,Chem,,,,,,,,,,,,
5/31/2012,14,1,2,Chem,,,,,,,,,,,,
5/31/2012,15,1,2,Chem,7.83,8.11,,10.76,10.16,2.48,2.53,0,0,,,
5/31/2012,16,1,2,Chem,,,,,,,,,,,,
5/31/2012,17,1,2,Chem,,,,,,,,,,,,
5/31/2012,18,1,2,Chem,,,,,,,,,,,,
5/31/2012,19,1,2,Chem,,,,,,,,,,,,
5/31/2012,20,1,2,Chem,7.69,8.09,,11.05,10.63,2.4,2.35,0,0,,,
5/31/2012,21,1,2,Chem,,,,,,,,,,,,
5/31/2012,22,1,2,Chem,,,,,,,,,,,,
5/31/2012,23,1,2,Chem,,,,,,,,,,,,
5/31/2012,24,1,2,Chem,,,,,,,,,,,,
5/31/2012,25,1,2,Chem,,,,,,,,,,,,
5/31/2012,26,1,2,Chem,,,,,,,,,,,,
5/31/2012,27,1,2,Chem,,,,,,,,,,,,
5/31/2012,28,1,2,Chem,,,,,,,,,,,,
5/31/2012,29,1,2,Chem,,,,,,,,,,,,
5/31/2012,30,1,2,Chem,,,,,,,,,,,,
5/31/2012,31,1,2,Chem,,,,,,,,,,,,
5/31/2012,32,1,2,Chem,7.3,8.09,,11.45,11.55,2.38,2.34,0,0,,,
6/25/2012,0,1,2,Chem,8.11,8.12,,10.47,10.75,2.84,2.78,0,0,,,
6/25/2012,1,1,2,Chem,,,,,,,,,,,,
6/25/2012,2,1,2,Chem,,,,,,,,,,,,
6/25/2012,3,1,2,Chem,,,,,,,,,,,,
6/25/2012,4,1,2,Chem,,,,,,,,,,,,
6/25/2012,5,1,2,Chem,,,,,,,,,,,,
6/25/2012,6,1,2,Chem,,,,,,,,,,,,
6/25/2012,7,1,2,Chem,,,,,,,,,,,,
6/25/2012,8,1,2,Chem,8.13,8.12,,11.74,10.6,2.95,2.73,0,0,,,
6/25/2012,9,1,2,Chem,,,,,,,,,,,,
6/25/2012,10,1,2,Chem,8.11,8.09,,10.79,10.38,2.94,2.81,0,0,,,
6/25/2012,11,1,2,Chem,,,,,,,,,,,,
6/25/2012,12,1,2,Chem,,,,,,,,,,,,
6/25/2012,13,1,2,Chem,,,,,,,,,,,,
6/25/2012,14,1,2,Chem,,,,,,,,,,,,
6/25/2012,15,1,2,Chem,7.78,8.08,,11.04,10.84,2.56,2.56,0,0,,,
6/25/2012,16,1,2,Chem,,,,,,,,,,,,
6/25/2012,17,1,2,Chem,,,,,,,,,,,,
6/25/2012,18,1,2,Chem,,,,,,,,,,,,
6/25/2012,19,1,2,Chem,,,,,,,,,,,,
6/25/2012,20,1,2,Chem,7.47,8.09,,11.94,12.96,2.45,-99,0,0,,,
6/25/2012,21,1,2,Chem,,,,,,,,,,,,
6/25/2012,22,1,2,Chem,,,,,,,,,,,,
6/25/2012,23,1,2,Chem,,,,,,,,,,,,
6/25/2012,24,1,2,Chem,,,,,,,,,,,,
6/25/2012,25,1,2,Chem,,,,,,,,,,,,
6/25/2012,26,1,2,Chem,,,,,,,,,,,,
6/25/2012,27,1,2,Chem,,,,,,,,,,,,
6/25/2012,28,1,2,Chem,,,,,,,,,,,,
6/25/2012,29,1,2,Chem,,,,,,,,,,,,
6/25/2012,30,1,2,Chem,,,,,,,,,,,,
6/25/2012,31,1,2,Chem,,,,,,,,,,,,
6/25/2012,32,1,2,Chem,7.04,8.08,,12.89,13.85,2.43,2.33,0,6,,,
7/24/2012,0,1,2,Chem,8.26,8.16,,10.8,11.39,3.12,3.23,7,5,,,
7/24/2012,1,1,2,Chem,,,,,,,,,,,,
7/24/2012,2,1,2,Chem,,,,,,,,,,,,
7/24/2012,3,1,2,Chem,,,,,,,,,,,,
7/24/2012,4,1,2,Chem,,,,,,,,,,,,
7/24/2012,5,1,2,Chem,8.25,8.16,,11.04,10.96,2.86,2.86,0,0,,,
7/24/2012,6,1,2,Chem,,,,,,,,,,,,
7/24/2012,7,1,2,Chem,,,,,,,,,,,,
7/24/2012,8,1,2,Chem,,,,,,,,,,,,
7/24/2012,9,1,2,Chem,,,,,,,,,,,,
7/24/2012,10,1,2,Chem,,,,,,,,,,,,
7/24/2012,11,1,2,Chem,,,,,,,,,,,,
7/24/2012,12,1,2,Chem,8.15,8.13,,10.71,10.23,2.88,2.7,0,0,,,
7/24/2012,13,1,2,Chem,,,,,,,,,,,,
7/24/2012,14,1,2,Chem,,,,,,,,,,,,
7/24/2012,15,1,2,Chem,7.62,8.15,,11.72,12.99,2.61,2.52,0,0,,,
7/24/2012,16,1,2,Chem,,,,,,,,,,,,
7/24/2012,17,1,2,Chem,,,,,,,,,,,,
7/24/2012,18,1,2,Chem,,,,,,,,,,,,
7/24/2012,19,1,2,Chem,,,,,,,,,,,,
7/24/2012,20,1,2,Chem,7.32,8.16,,12.74,11.52,2.57,2.48,0,0,,,
7/24/2012,21,1,2,Chem,,,,,,,,,,,,
7/24/2012,22,1,2,Chem,,,,,,,,,,,,
7/24/2012,23,1,2,Chem,,,,,,,,,,,,
7/24/2012,24,1,2,Chem,,,,,,,,,,,,
7/24/2012,25,1,2,Chem,,,,,,,,,,,,
7/24/2012,26,1,2,Chem,,,,,,,,,,,,
7/24/2012,27,1,2,Chem,,,,,,,,,,,,
7/24/2012,28,1,2,Chem,,,,,,,,,,,,
7/24/2012,29,1,2,Chem,,,,,,,,,,,,
7/24/2012,30,1,2,Chem,,,,,,,,,,,,
7/24/2012,31,1,2,Chem,,,,,,,,,,,,
7/24/2012,32,1,2,Chem,6.92,8.14,,13.35,13.85,2.58,2.36,0,4,,,
9/21/2012,0,1,2,Chem,7.91,8.01,,9.79,10.97,2.81,2.56,1,5,,,
9/21/2012,1,1,2,Chem,,,,,,,,,,,,
9/21/2012,2,1,2,Chem,,,,,,,,,,,,
9/21/2012,3,1,2,Chem,,,,,,,,,,,,
9/21/2012,4,1,2,Chem,,,,,,,,,,,,
9/21/2012,5,1,2,Chem,,,,,,,,,,,,
9/21/2012,6,1,2,Chem,,,,,,,,,,,,
9/21/2012,7,1,2,Chem,,,,,,,,,,,,
9/21/2012,8,1,2,Chem,,,,,,,,,,,,
9/21/2012,9,1,2,Chem,,,,,,,,,,,,
9/21/2012,10,1,2,Chem,7.91,8.01,,10.41,9.64,2.81,2.61,4,6,,,
9/21/2012,11,1,2,Chem,,,,,,,,,,,,
9/21/2012,12,1,2,Chem,,,,,,,,,,,,
9/21/2012,13,1,2,Chem,,,,,,,,,,,,
9/21/2012,14,1,2,Chem,,,,,,,,,,,,
9/21/2012,15,1,2,Chem,7.89,8.01,,9.87,9.87,2.89,2.59,3,4,,,
9/21/2012,16,1,2,Chem,,,,,,,,,,,,
9/21/2012,17,1,2,Chem,,,,,,,,,,,,
9/21/2012,18,1,2,Chem,,,,,,,,,,,,
9/21/2012,19,1,2,Chem,,,,,,,,,,,,
9/21/2012,20,1,2,Chem,7.22,8,,9.38,10.34,2.39,2.36,3,9,,,
9/21/2012,21,1,2,Chem,,,,,,,,,,,,
9/21/2012,22,1,2,Chem,,,,,,,,,,,,
9/21/2012,23,1,2,Chem,,,,,,,,,,,,
9/21/2012,24,1,2,Chem,,,,,,,,,,,,
9/21/2012,25,1,2,Chem,,,,,,,,,,,,
9/21/2012,26,1,2,Chem,,,,,,,,,,,,
9/21/2012,27,1,2,Chem,6.92,8,,11.44,10.46,2.34,2.42,4,7,,,
9/21/2012,28,1,2,Chem,,,,,,,,,,,,
9/21/2012,29,1,2,Chem,,,,,,,,,,,,
9/21/2012,30,1,2,Chem,,,,,,,,,,,,
9/21/2012,31,1,2,Chem,,,,,,,,,,,,
9/21/2012,32,1,2,Chem,,,,,,,,,,,,
9/21/2012,33,1,2,Chem,6.88,7.98,,11.49,11.12,2.45,2.21,3,10,,,
10/16/2012,0,1,2,Chem,7.69,8.08,,11.19,11.44,2.75,2.62,3,7,,,
10/16/2012,1,1,2,Chem,,,,,,,,,,,,
10/16/2012,2,1,2,Chem,,,,,,,,,,,,
10/16/2012,3,1,2,Chem,,,,,,,,,,,,
10/16/2012,4,1,2,Chem,,,,,,,,,,,,
10/16/2012,5,1,2,Chem,,,,,,,,,,,,
10/16/2012,6,1,2,Chem,,,,,,,,,,,,
10/16/2012,7,1,2,Chem,,,,,,,,,,,,
10/16/2012,8,1,2,Chem,,,,,,,,,,,,
10/16/2012,9,1,2,Chem,,,,,,,,,,,,
10/16/2012,10,1,2,Chem,,,,,,,,,,,,
10/16/2012,11,1,2,Chem,,,,,,,,,,,,
10/16/2012,12,1,2,Chem,,,,,,,,,,,,
10/16/2012,13,1,2,Chem,,,,,,,,,,,,
10/16/2012,14,1,2,Chem,,,,,,,,,,,,
10/16/2012,15,1,2,Chem,,,,,,,,,,,,
10/16/2012,16,1,2,Chem,,,,,,,,,,,,
10/16/2012,17,1,2,Chem,,,,,,,,,,,,
10/16/2012,18,1,2,Chem,,,,,,,,,,,,
10/16/2012,19,1,2,Chem,,,,,,,,,,,,
10/16/2012,20,1,2,Chem,7.52,8.08,,11.32,12.84,2.75,2.68,3,12,,,
10/16/2012,21,1,2,Chem,,,,,,,,,,,,
10/16/2012,22,1,2,Chem,,,,,,,,,,,,
10/16/2012,23,1,2,Chem,,,,,,,,,,,,
10/16/2012,24,1,2,Chem,,,,,,,,,,,,
10/16/2012,25,1,2,Chem,,,,,,,,,,,,
10/16/2012,26,1,2,Chem,,,,,,,,,,,,
10/16/2012,27,1,2,Chem,6.87,8.08,,15.49,13.28,2.12,2.21,4,8,,,
10/16/2012,28,1,2,Chem,,,,,,,,,,,,
10/16/2012,29,1,2,Chem,,,,,,,,,,,,
10/16/2012,30,1,2,Chem,,,,,,,,,,,,
10/16/2012,31,1,2,Chem,,,,,,,,,,,,
10/16/2012,32,1,2,Chem,6.93,8.13,,17.6,16.45,2.37,2.33,4,10,,,
1/15/2013,0,1,2,Chem,7.72,7.99,,9.75,13.37,2.73,2.68,5,6,,,
1/15/2013,1,1,2,Chem,,,,,,,,,,,,
1/15/2013,2,1,2,Chem,,,,,,,,,,,,
1/15/2013,3,1,2,Chem,,,,,,,,,,,,
1/15/2013,4,1,2,Chem,,,,,,,,,,,,
1/15/2013,5,1,2,Chem,,,,,,,,,,,,
1/15/2013,6,1,2,Chem,,,,,,,,,,,,
1/15/2013,7,1,2,Chem,,,,,,,,,,,,
1/15/2013,8,1,2,Chem,,,,,,,,,,,,
1/15/2013,9,1,2,Chem,,,,,,,,,,,,
1/15/2013,10,1,2,Chem,7.71,7.98,,9.47,12.37,2.66,2.71,11,14,,,
1/15/2013,11,1,2,Chem,,,,,,,,,,,,
1/15/2013,12,1,2,Chem,,,,,,,,,,,,
1/15/2013,13,1,2,Chem,,,,,,,,,,,,
1/15/2013,14,1,2,Chem,,,,,,,,,,,,
1/15/2013,15,1,2,Chem,,,,,,,,,,,,
1/15/2013,16,1,2,Chem,,,,,,,,,,,,
1/15/2013,17,1,2,Chem,,,,,,,,,,,,
1/15/2013,18,1,2,Chem,,,,,,,,,,,,
1/15/2013,19,1,2,Chem,,,,,,,,,,,,
1/15/2013,20,1,2,Chem,7.59,7.97,,12.65,10.69,2.69,2.63,8,10,,,
1/15/2013,21,1,2,Chem,,,,,,,,,,,,
1/15/2013,22,1,2,Chem,,,,,,,,,,,,
1/15/2013,23,1,2,Chem,,,,,,,,,,,,
1/15/2013,24,1,2,Chem,,,,,,,,,,,,
1/15/2013,25,1,2,Chem,,,,,,,,,,,,
1/15/2013,26,1,2,Chem,,,,,,,,,,,,
1/15/2013,27,1,2,Chem,,,,,,,,,,,,
1/15/2013,28,1,2,Chem,,,,,,,,,,,,
1/15/2013,29,1,2,Chem,,,,,,,,,,,,
1/15/2013,30,1,2,Chem,,,,,,,,,,,,
1/15/2013,31,1,2,Chem,,,,,,,,,,,,
1/15/2013,32,1,2,Chem,6.59,7.96,,13.59,15.12,2.35,2.38,17,44,,,
3/28/2013,0,1,2,Chem,7.62,7.92,,9.55,10.67,11.66,13.33,0,0,,,
3/28/2013,1,1,2,Chem,,,,,,,,,,,,
3/28/2013,2,1,2,Chem,,,,,,,,,,,,
3/28/2013,3,1,2,Chem,,,,,,,,,,,,
3/28/2013,4,1,2,Chem,,,,,,,,,,,,
3/28/2013,5,1,2,Chem,,,,,,,,,,,,
3/28/2013,6,1,2,Chem,,,,,,,,,,,,
3/28/2013,7,1,2,Chem,,,,,,,,,,,,
3/28/2013,8,1,2,Chem,,,,,,,,,,,,
3/28/2013,9,1,2,Chem,,,,,,,,,,,,
3/28/2013,10,1,2,Chem,7.55,7.96,,11.85,12.63,13.11,12.49,0,11,,,
3/28/2013,11,1,2,Chem,,,,,,,,,,,,
3/28/2013,12,1,2,Chem,,,,,,,,,,,,
3/28/2013,13,1,2,Chem,,,,,,,,,,,,
3/28/2013,14,1,2,Chem,,,,,,,,,,,,
3/28/2013,15,1,2,Chem,,,,,,,,,,,,
3/28/2013,16,1,2,Chem,,,,,,,,,,,,
3/28/2013,17,1,2,Chem,,,,,,,,,,,,
3/28/2013,18,1,2,Chem,,,,,,,,,,,,
3/28/2013,19,1,2,Chem,,,,,,,,,,,,
3/28/2013,20,1,2,Chem,7.41,7.97,,11.76,11.46,12.52,12.53,13,14,,,
3/28/2013,21,1,2,Chem,,,,,,,,,,,,
3/28/2013,22,1,2,Chem,,,,,,,,,,,,
3/28/2013,23,1,2,Chem,,,,,,,,,,,,
3/28/2013,24,1,2,Chem,,,,,,,,,,,,
3/28/2013,25,1,2,Chem,,,,,,,,,,,,
3/28/2013,26,1,2,Chem,,,,,,,,,,,,
3/28/2013,27,1,2,Chem,,,,,,,,,,,,
3/28/2013,28,1,2,Chem,,,,,,,,,,,,
3/28/2013,29,1,2,Chem,,,,,,,,,,,,
3/28/2013,30,1,2,Chem,,,,,,,,,,,,
3/28/2013,31,1,2,Chem,,,,,,,,,,,,
3/28/2013,32,1,2,Chem,6.98,7.97,,16.42,15.58,13.5,13.85,9,88,,,
6/12/2013,0,1,2,Chem,8.2,8.04,,10.89,10.66,2.79,3.17,7,7,,,
6/12/2013,1,1,2,Chem,,,,,,,,,,,,
6/12/2013,2,1,2,Chem,,,,,,,,,,,,
6/12/2013,3,1,2,Chem,8.26,8.04,,9.04,8.37,2.55,2.16,0,1,,,
6/12/2013,4,1,2,Chem,,,,,,,,,,,,
6/12/2013,5,1,2,Chem,,,,,,,,,,,,
6/12/2013,6,1,2,Chem,,,,,,,,,,,,
6/12/2013,7,1,2,Chem,,,,,,,,,,,,
6/12/2013,8,1,2,Chem,8.39,8.04,,9.08,10.85,2.74,2.23,0,2,,,
6/12/2013,9,1,2,Chem,,,,,,,,,,,,
6/12/2013,10,1,2,Chem,,,,,,,,,,,,
6/12/2013,11,1,2,Chem,,,,,,,,,,,,
6/12/2013,12,1,2,Chem,,,,,,,,,,,,
6/12/2013,13,1,2,Chem,,,,,,,,,,,,
6/12/2013,14,1,2,Chem,,,,,,,,,,,,
6/12/2013,15,1,2,Chem,7.61,8.02,,10.71,9.08,2.46,2.1,1,4,,,
6/12/2013,16,1,2,Chem,,,,,,,,,,,,
6/12/2013,17,1,2,Chem,,,,,,,,,,,,
6/12/2013,18,1,2,Chem,,,,,,,,,,,,
6/12/2013,19,1,2,Chem,,,,,,,,,,,,
6/12/2013,20,1,2,Chem,7.41,8.03,,11.7,10.98,2.19,2.11,1,4,,,
6/12/2013,21,1,2,Chem,,,,,,,,,,,,
6/12/2013,22,1,2,Chem,,,,,,,,,,,,
6/12/2013,23,1,2,Chem,,,,,,,,,,,,
6/12/2013,24,1,2,Chem,,,,,,,,,,,,
6/12/2013,25,1,2,Chem,,,,,,,,,,,,
6/12/2013,26,1,2,Chem,,,,,,,,,,,,
6/12/2013,27,1,2,Chem,,,,,,,,,,,,
6/12/2013,28,1,2,Chem,,,,,,,,,,,,
6/12/2013,29,1,2,Chem,,,,,,,,,,,,
6/12/2013,30,1,2,Chem,,,,,,,,,,,,
6/12/2013,31,1,2,Chem,,,,,,,,,,,,
6/12/2013,32,1,2,Chem,7.27,8.01,,11.6,10.21,2.02,2.46,1,5,,,
7/9/2013,0,1,2,Chem,8.18,8.04,,,,2.71,2.59,0,0,,,
7/9/2013,1,1,2,Chem,,,,,,,,,,,,
7/9/2013,2,1,2,Chem,,,,,,,,,,,,
7/9/2013,3,1,2,Chem,8.14,8.06,,12.05,9.68,2.9,2.92,0,1,,,
7/9/2013,4,1,2,Chem,,,,,,,,,,,,
7/9/2013,5,1,2,Chem,,,,,,,,,,,,
7/9/2013,6,1,2,Chem,,,,,,,,,,,,
7/9/2013,7,1,2,Chem,,,,,,,,,,,,
7/9/2013,8,1,2,Chem,8.43,8.01,,-99,12.48,,2.67,1,6,,,
7/9/2013,9,1,2,Chem,,,,,,,,,,,,
7/9/2013,10,1,2,Chem,,,,,,,,,,,,
7/9/2013,11,1,2,Chem,,,,,,,,,,,,
7/9/2013,12,1,2,Chem,,,,,,,,,,,,
7/9/2013,13,1,2,Chem,,,,,,,,,,,,
7/9/2013,14,1,2,Chem,,,,,,,,,,,,
7/9/2013,15,1,2,Chem,7.65,7.74,,12.03,14.19,2.63,2.56,2,18,,,
7/9/2013,16,1,2,Chem,,,,,,,,,,,,
7/9/2013,17,1,2,Chem,,,,,,,,,,,,
7/9/2013,18,1,2,Chem,,,,,,,,,,,,
7/9/2013,19,1,2,Chem,,,,,,,,,,,,
7/9/2013,20,1,2,Chem,7.37,8,,14.13,13.62,3.41,2.8,7,7,,,
7/9/2013,21,1,2,Chem,,,,,,,,,,,,
7/9/2013,22,1,2,Chem,,,,,,,,,,,,
7/9/2013,23,1,2,Chem,,,,,,,,,,,,
7/9/2013,24,1,2,Chem,,,,,,,,,,,,
7/9/2013,25,1,2,Chem,,,,,,,,,,,,
7/9/2013,26,1,2,Chem,,,,,,,,,,,,
7/9/2013,27,1,2,Chem,,,,,,,,,,,,
7/9/2013,28,1,2,Chem,,,,,,,,,,,,
7/9/2013,29,1,2,Chem,,,,,,,,,,,,
7/9/2013,30,1,2,Chem,,,,,,,,,,,,
7/9/2013,31,1,2,Chem,,,,,,,,,,,,
7/9/2013,32,1,2,Chem,6.96,7.89,,16.12,16.55,2.3,2.16,6,15,,,
9/5/2013,0,1,2,Chem,8.25,8.1,,10.53,11.07,3.69,2.99,4,5,,,
9/5/2013,1,1,2,Chem,,,,,,,,,,,,
9/5/2013,2,1,2,Chem,,,,,,,,,,,,
9/5/2013,3,1,2,Chem,,,,,,,,,,,,
9/5/2013,4,1,2,Chem,,,,,,,,,,,,
9/5/2013,5,1,2,Chem,,,,,,,,,,,,
9/5/2013,6,1,2,Chem,,,,,,,,,,,,
9/5/2013,7,1,2,Chem,,,,,,,,,,,,
