sampledate,depth,wtemp,flag_wtemp
2004-06-22,7.50,17.350,
2004-06-22,8.00,17.400,
2004-06-22,8.50,17.200,
2004-06-22,9.00,15.130,
2004-06-22,9.50,14.390,
2004-06-22,10.00,12.540,
2004-06-22,10.50,11.560,
2004-06-22,11.00,11.190,
2004-06-22,11.50,10.900,
2004-06-22,12.00,10.730,
2004-06-22,12.50,10.640,
2004-06-22,13.00,10.420,
2004-06-22,13.50,10.210,
2004-06-22,14.00,9.830,
2004-06-22,16.00,9.140,
2004-06-22,19.00,8.040,
2004-06-22,23.00,7.040,
2004-06-22,27.00,6.620,
2004-06-22,31.00,6.570,
2004-06-23,0.00,17.360,
2004-06-23,1.00,17.380,
2004-06-23,2.00,17.380,
2004-06-23,3.00,17.360,
2004-06-23,4.00,17.310,
2004-06-23,5.00,17.360,
2004-06-23,6.00,17.350,
2004-06-23,7.00,17.370,
2004-06-23,7.50,17.160,
2004-06-23,8.00,,"C"
2004-06-23,8.50,16.610,
2004-06-23,9.00,15.470,
2004-06-23,9.50,14.310,
2004-06-23,10.00,12.570,
2004-06-23,10.50,12.290,
2004-06-23,11.00,11.750,
2004-06-23,11.50,11.410,
2004-06-23,12.00,11.050,
2004-06-23,12.50,10.720,
2004-06-23,13.00,10.430,
2004-06-23,13.50,10.120,
2004-06-23,14.00,9.620,
2004-06-23,16.00,8.460,
2004-06-23,19.00,7.780,
2004-06-23,23.00,7.020,
2004-06-23,27.00,6.530,
2004-06-23,31.00,6.650,
2004-06-24,0.00,16.520,
2004-06-24,1.00,16.590,
2004-06-24,2.00,16.540,
2004-06-24,3.00,16.500,
2004-06-24,4.00,16.500,
2004-06-24,5.00,16.570,
2004-06-24,6.00,16.500,
2004-06-24,7.00,16.590,
2004-06-24,7.50,16.470,
2004-06-24,8.00,16.530,
2004-06-24,8.50,16.530,
2004-06-24,9.00,16.450,
2004-06-24,9.50,16.270,
2004-06-24,10.00,12.350,
2004-06-24,10.50,12.100,
2004-06-24,11.00,11.540,
2004-06-24,11.50,11.040,
2004-06-24,12.00,10.920,
2004-06-24,12.50,10.670,
2004-06-24,13.00,10.470,
2004-06-24,13.50,10.150,
2004-06-24,14.00,9.920,
2004-06-24,16.00,8.630,
2004-06-24,19.00,7.780,
2004-06-24,23.00,7.090,
2004-06-24,27.00,6.770,
2004-06-24,31.00,6.700,
2004-06-25,0.00,16.300,
2004-06-25,1.00,16.260,
2004-06-25,2.00,16.220,
2004-06-25,3.00,16.230,
2004-06-25,4.00,16.140,
2004-06-25,5.00,16.290,
2004-06-25,6.00,16.190,
2004-06-25,7.00,16.290,
2004-06-25,7.50,16.210,
2004-06-25,8.00,16.260,
2004-06-25,8.50,16.310,
2004-06-25,9.00,16.290,
2004-06-25,9.50,16.300,
2004-06-25,10.00,15.480,
2004-06-25,10.50,12.230,
2004-06-25,11.00,11.140,
2004-06-25,11.50,10.920,
2004-06-25,12.00,,"C"
2004-06-25,12.50,10.850,
2004-06-25,13.00,10.780,
2004-06-25,13.50,10.530,
2004-06-25,14.00,10.190,
2004-06-25,16.00,9.140,
2004-06-25,19.00,7.820,
2004-06-25,23.00,7.150,
2004-06-25,27.00,6.900,
2004-06-25,31.00,6.680,
2004-06-26,0.00,16.350,
2004-06-26,1.00,16.390,
2004-06-26,2.00,16.350,
2004-06-26,3.00,16.340,
2004-06-26,4.00,16.280,
2004-06-26,5.00,16.380,
2004-06-26,6.00,16.300,
2004-06-26,7.00,16.400,
2004-06-26,7.50,16.280,
2004-06-26,8.00,16.350,
2004-06-26,8.50,16.390,
2004-06-26,9.00,16.360,
2004-06-26,9.50,16.340,
2004-06-26,10.00,12.420,
2004-06-26,10.50,11.900,
2004-06-26,11.00,11.390,
2004-06-26,11.50,11.240,
2004-06-26,12.00,,"C"
2004-06-26,12.50,10.990,
2004-06-26,13.00,10.670,
2004-06-26,13.50,10.390,
2004-06-26,14.00,9.990,
2004-06-26,16.00,8.950,
2004-06-26,19.00,7.960,
2004-06-26,23.00,7.210,
2004-06-26,27.00,6.820,
2004-06-26,31.00,6.680,
2004-06-27,0.00,16.540,
2004-06-27,1.00,16.540,
2004-06-27,2.00,16.540,
2004-06-27,3.00,16.480,
2004-06-27,4.00,16.470,
2004-06-27,5.00,16.540,
2004-06-27,6.00,16.470,
2004-06-27,7.00,16.550,
2004-06-27,7.50,16.440,
2004-06-27,8.00,16.320,
2004-06-27,8.50,16.250,
2004-06-27,9.00,16.230,
2004-06-27,9.50,16.130,
2004-06-27,10.00,15.610,
2004-06-27,10.50,12.100,
2004-06-27,11.00,11.430,
2004-06-27,11.50,11.110,
2004-06-27,12.00,10.910,
2004-06-27,12.50,10.720,
2004-06-27,13.00,10.530,
2004-06-27,13.50,10.230,
2004-06-27,14.00,9.830,
2004-06-27,16.00,9.270,
2004-06-27,19.00,8.020,
2004-06-27,23.00,7.150,
2004-06-27,27.00,6.820,
2004-06-27,31.00,6.620,
2004-06-28,0.00,16.760,
2004-06-28,1.00,16.780,
2004-06-28,2.00,16.740,
2004-06-28,3.00,16.730,
2004-06-28,4.00,16.680,
2004-06-28,5.00,16.780,
2004-06-28,6.00,16.720,
2004-06-28,7.00,16.790,
2004-06-28,7.50,16.660,
2004-06-28,8.00,16.760,
2004-06-28,8.50,16.770,
2004-06-28,9.00,16.780,
2004-06-28,9.50,16.740,
2004-06-28,10.00,16.410,
2004-06-28,10.50,13.060,
2004-06-28,11.00,11.690,
2004-06-28,11.50,11.200,
2004-06-28,12.00,10.920,
2004-06-28,12.50,10.720,
2004-06-28,13.00,10.430,
2004-06-28,13.50,10.280,
2004-06-28,14.00,9.910,
2004-06-28,16.00,9.140,
2004-06-28,19.00,8.070,
2004-06-28,23.00,7.150,
2004-06-28,27.00,6.770,
2004-06-28,31.00,6.640,
2004-06-29,0.00,18.550,
2004-06-29,1.00,18.360,
2004-06-29,2.00,17.770,
2004-06-29,3.00,17.420,
2004-06-29,4.00,16.910,
2004-06-29,5.00,16.920,
2004-06-29,6.00,16.780,
2004-06-29,7.00,16.800,
2004-06-29,7.50,16.600,
2004-06-29,8.00,16.640,
2004-06-29,8.50,16.680,
2004-06-29,9.00,16.510,
2004-06-29,9.50,16.460,
2004-06-29,10.00,15.460,
2004-06-29,10.50,13.370,
2004-06-29,11.00,11.880,
2004-06-29,11.50,11.380,
2004-06-29,12.00,10.990,
2004-06-29,12.50,10.780,
2004-06-29,13.00,10.640,
2004-06-29,13.50,10.280,
2004-06-29,14.00,10.100,
2004-06-29,16.00,8.950,
2004-06-29,19.00,7.830,
2004-06-29,23.00,7.120,
2004-06-29,27.00,6.800,
2004-06-29,31.00,6.640,
2004-06-30,0.00,18.280,
2004-06-30,1.00,18.260,
2004-06-30,2.00,18.150,
2004-06-30,3.00,17.840,
2004-06-30,4.00,17.790,
2004-06-30,5.00,17.690,
2004-06-30,6.00,17.510,
2004-06-30,7.00,17.230,
2004-06-30,7.50,17.040,
2004-06-30,8.00,16.810,
2004-06-30,8.50,16.560,
2004-06-30,9.00,16.420,
2004-06-30,9.50,15.940,
2004-06-30,10.00,14.990,
2004-06-30,10.50,14.510,
2004-06-30,11.00,14.050,
2004-06-30,11.50,11.790,
2004-06-30,12.00,11.020,
2004-06-30,12.50,10.730,
2004-06-30,13.00,10.560,
2004-06-30,13.50,10.250,
2004-06-30,14.00,9.890,
2004-06-30,16.00,8.950,
2004-06-30,19.00,7.910,
2004-06-30,23.00,7.150,
2004-06-30,27.00,6.800,
2004-06-30,31.00,6.620,
2004-07-01,0.00,18.130,
2004-07-01,1.00,18.170,
2004-07-01,2.00,18.150,
2004-07-01,3.00,18.030,
2004-07-01,4.00,17.790,
2004-07-01,5.00,17.490,
2004-07-01,6.00,17.160,
2004-07-01,7.00,16.960,
2004-07-01,7.50,16.790,
2004-07-01,8.00,16.640,
2004-07-01,8.50,16.560,
2004-07-01,9.00,16.560,
2004-07-01,9.50,16.510,
2004-07-01,10.00,15.400,
2004-07-01,10.50,14.770,
2004-07-01,11.00,13.030,
2004-07-01,11.50,11.410,
2004-07-01,12.00,11.120,
2004-07-01,12.50,11.040,
2004-07-01,13.00,10.720,
2004-07-01,13.50,10.290,
2004-07-01,14.00,9.860,
2004-07-01,16.00,8.880,
2004-07-01,19.00,7.860,
2004-07-01,23.00,7.180,
2004-07-01,27.00,6.860,
2004-07-01,31.00,6.620,
2004-07-02,0.00,19.380,
2004-07-02,1.00,19.420,
2004-07-02,2.00,19.420,
2004-07-02,3.00,19.370,
2004-07-02,4.00,18.940,
2004-07-02,5.00,17.740,
2004-07-02,6.00,17.600,
2004-07-02,7.00,17.420,
2004-07-02,7.50,17.180,
2004-07-02,8.00,17.190,
2004-07-02,8.50,17.010,
2004-07-02,9.00,16.470,
2004-07-02,9.50,15.030,
2004-07-02,10.00,14.200,
2004-07-02,10.50,13.690,
2004-07-02,11.00,13.160,
2004-07-02,11.50,12.300,
2004-07-02,12.00,11.630,
2004-07-02,12.50,11.230,
2004-07-02,13.00,10.670,
2004-07-02,13.50,10.290,
2004-07-02,14.00,9.780,
2004-07-02,16.00,8.630,
2004-07-02,19.00,8.150,
2004-07-02,23.00,7.210,
2004-07-02,27.00,6.850,
2004-07-02,31.00,6.700,
2004-07-03,0.00,19.930,
2004-07-03,1.00,19.920,
2004-07-03,2.00,19.820,
2004-07-03,3.00,19.370,
2004-07-03,4.00,18.740,
2004-07-03,5.00,17.930,
2004-07-03,6.00,17.670,
2004-07-03,7.00,17.450,
2004-07-03,7.50,16.910,
2004-07-03,8.00,16.610,
2004-07-03,8.50,16.310,
2004-07-03,9.00,16.170,
2004-07-03,9.50,15.760,
2004-07-03,10.00,14.740,
2004-07-03,10.50,14.070,
2004-07-03,11.00,13.300,
2004-07-03,11.50,12.430,
2004-07-03,12.00,11.440,
2004-07-03,12.50,10.910,
2004-07-03,13.00,10.560,
2004-07-03,13.50,10.210,
2004-07-03,14.00,9.910,
2004-07-03,16.00,9.040,
2004-07-03,19.00,7.930,
2004-07-03,23.00,7.210,
2004-07-03,27.00,6.830,
2004-07-03,31.00,6.750,
2004-07-04,0.00,18.820,
2004-07-04,1.00,18.780,
2004-07-04,2.00,18.790,
2004-07-04,3.00,18.740,
2004-07-04,4.00,18.720,
2004-07-04,5.00,18.810,
2004-07-04,6.00,18.800,
2004-07-04,7.00,17.580,
2004-07-04,7.50,17.100,
2004-07-04,8.00,16.460,
2004-07-04,8.50,16.040,
2004-07-04,9.00,15.660,
2004-07-04,9.50,15.330,
2004-07-04,10.00,14.830,
2004-07-04,10.50,14.320,
2004-07-04,11.00,13.540,
2004-07-04,11.50,12.540,
2004-07-04,12.00,11.760,
2004-07-04,12.50,11.210,
2004-07-04,13.00,10.700,
2004-07-04,13.50,10.260,
2004-07-04,14.00,9.940,
2004-07-04,16.00,8.800,
2004-07-04,19.00,7.970,
2004-07-04,23.00,7.230,
2004-07-04,27.00,6.930,
2004-07-04,31.00,6.620,
2004-07-05,0.00,,"C"
2004-07-05,1.00,18.720,
2004-07-05,2.00,18.700,
2004-07-05,3.00,18.680,
2004-07-05,4.00,18.670,
2004-07-05,5.00,17.850,
2004-07-05,6.00,17.670,
2004-07-05,7.00,17.550,
2004-07-05,7.50,17.400,
2004-07-05,8.00,17.260,
2004-07-05,8.50,17.200,
2004-07-05,9.00,16.750,
2004-07-05,9.50,16.070,
2004-07-05,10.00,14.830,
2004-07-05,10.50,14.050,
2004-07-05,11.00,12.710,
2004-07-05,11.50,11.620,
2004-07-05,12.00,11.260,
2004-07-05,12.50,11.040,
2004-07-05,13.00,10.590,
2004-07-05,13.50,10.250,
2004-07-05,14.00,9.800,
2004-07-05,16.00,8.980,
2004-07-05,19.00,8.160,
2004-07-05,23.00,7.280,
2004-07-05,27.00,6.800,
2004-07-05,31.00,6.680,
2004-07-06,0.00,17.890,
2004-07-06,1.00,17.880,
2004-07-06,2.00,17.890,
2004-07-06,3.00,17.860,
2004-07-06,4.00,17.820,
2004-07-06,5.00,17.930,
2004-07-06,6.00,17.860,
2004-07-06,7.00,17.490,
2004-07-06,7.50,16.850,
2004-07-06,8.00,16.700,
2004-07-06,8.50,16.470,
2004-07-06,9.00,16.020,
2004-07-06,9.50,15.720,
2004-07-06,10.00,15.210,
2004-07-06,10.50,13.880,
2004-07-06,11.00,12.440,
2004-07-06,11.50,11.580,
2004-07-06,12.00,11.050,
2004-07-06,12.50,10.780,
2004-07-06,13.00,10.610,
2004-07-06,13.50,10.340,
2004-07-06,14.00,10.100,
2004-07-06,16.00,9.060,
2004-07-06,19.00,8.080,
2004-07-06,23.00,7.290,
2004-07-06,27.00,6.880,
2004-07-06,31.00,6.650,
2004-07-07,0.00,17.360,
2004-07-07,1.00,17.360,
2004-07-07,2.00,17.360,
2004-07-07,3.00,17.340,
2004-07-07,4.00,17.310,
2004-07-07,5.00,17.380,
2004-07-07,6.00,17.350,
2004-07-07,7.00,17.450,
2004-07-07,7.50,17.350,
2004-07-07,8.00,17.400,
2004-07-07,8.50,17.390,
2004-07-07,9.00,16.750,
2004-07-07,9.50,15.130,
2004-07-07,10.00,14.270,
2004-07-07,10.50,13.500,
2004-07-07,11.00,12.390,
2004-07-07,11.50,11.600,
2004-07-07,12.00,11.120,
2004-07-07,12.50,10.910,
2004-07-07,13.00,10.660,
2004-07-07,13.50,10.330,
2004-07-07,14.00,9.920,
2004-07-07,16.00,8.930,
2004-07-07,19.00,8.110,
2004-07-07,23.00,7.170,
2004-07-07,27.00,6.880,
2004-07-07,31.00,6.670,
2004-07-08,0.00,17.320,
2004-07-08,1.00,17.300,
2004-07-08,2.00,17.320,
2004-07-08,3.00,17.300,
2004-07-08,4.00,17.290,
2004-07-08,5.00,17.350,
2004-07-08,6.00,17.290,
2004-07-08,7.00,17.390,
2004-07-08,7.50,17.220,
2004-07-08,8.00,17.180,
2004-07-08,8.50,17.120,
2004-07-08,9.00,16.920,
2004-07-08,9.50,16.200,
2004-07-08,10.00,15.340,
2004-07-08,10.50,14.170,
2004-07-08,11.00,12.970,
2004-07-08,11.50,12.110,
2004-07-08,12.00,11.500,
2004-07-08,12.50,10.850,
2004-07-08,13.00,10.560,
2004-07-08,13.50,10.280,
2004-07-08,14.00,9.810,
2004-07-08,16.00,9.010,
2004-07-08,19.00,8.070,
2004-07-08,23.00,7.170,
2004-07-08,27.00,6.820,
2004-07-08,31.00,6.670,
2004-07-09,0.00,18.310,
2004-07-09,1.00,18.330,
2004-07-09,2.00,18.330,
2004-07-09,3.00,18.270,
2004-07-09,4.00,18.170,
2004-07-09,5.00,17.540,
2004-07-09,6.00,17.230,
2004-07-09,7.00,17.300,
2004-07-09,7.50,17.130,
2004-07-09,8.00,17.240,
2004-07-09,8.50,17.250,
2004-07-09,9.00,17.170,
2004-07-09,9.50,16.380,
2004-07-09,10.00,15.460,
2004-07-09,10.50,14.580,
2004-07-09,11.00,13.800,
2004-07-09,11.50,11.600,
2004-07-09,12.00,10.940,
2004-07-09,12.50,10.650,
2004-07-09,13.00,10.450,
2004-07-09,13.50,10.210,
2004-07-09,14.00,10.030,
2004-07-09,16.00,8.950,
2004-07-09,19.00,7.910,
2004-07-09,23.00,7.210,
2004-07-09,27.00,6.800,
2004-07-09,31.00,6.700,
2004-07-10,0.00,19.180,
2004-07-10,1.00,19.130,
2004-07-10,2.00,19.120,
2004-07-10,3.00,19.020,
2004-07-10,4.00,18.520,
2004-07-10,5.00,18.310,
2004-07-10,6.00,17.540,
2004-07-10,7.00,17.410,
2004-07-10,7.50,17.220,
2004-07-10,8.00,17.260,
2004-07-10,8.50,17.120,
2004-07-10,9.00,16.690,
2004-07-10,9.50,15.940,
2004-07-10,10.00,15.090,
2004-07-10,10.50,14.480,
2004-07-10,11.00,13.730,
2004-07-10,11.50,12.250,
2004-07-10,12.00,11.100,
2004-07-10,12.50,10.650,
2004-07-10,13.00,10.400,
2004-07-10,13.50,10.100,
2004-07-10,14.00,9.800,
2004-07-10,16.00,9.140,
2004-07-10,19.00,8.180,
2004-07-10,23.00,7.280,
2004-07-10,27.00,6.770,
2004-07-10,31.00,6.710,
2004-07-11,0.00,19.730,
2004-07-11,1.00,19.550,
2004-07-11,2.00,18.940,
2004-07-11,3.00,18.850,
2004-07-11,4.00,18.420,
2004-07-11,5.00,17.980,
2004-07-11,6.00,17.350,
2004-07-11,7.00,17.370,
2004-07-11,7.50,17.190,
2004-07-11,8.00,17.210,
2004-07-11,8.50,17.070,
2004-07-11,9.00,16.730,
2004-07-11,9.50,16.200,
2004-07-11,10.00,15.650,
2004-07-11,10.50,14.090,
2004-07-11,11.00,13.350,
2004-07-11,11.50,12.630,
2004-07-11,12.00,11.980,
2004-07-11,12.50,11.290,
2004-07-11,13.00,10.700,
2004-07-11,13.50,10.340,
2004-07-11,14.00,9.880,
2004-07-11,16.00,8.950,
2004-07-11,19.00,8.000,
2004-07-11,23.00,7.210,
2004-07-11,27.00,6.780,
2004-07-11,31.00,6.650,
2004-07-12,0.00,21.780,
2004-07-12,1.00,21.740,
2004-07-12,2.00,21.040,
2004-07-12,3.00,18.930,
2004-07-12,4.00,18.230,
2004-07-12,5.00,18.120,
2004-07-12,6.00,17.600,
2004-07-12,7.00,17.490,
2004-07-12,7.50,17.270,
2004-07-12,8.00,17.370,
2004-07-12,8.50,17.260,
2004-07-12,9.00,16.990,
2004-07-12,9.50,16.300,
2004-07-12,10.00,15.650,
2004-07-12,10.50,14.390,
2004-07-12,11.00,13.160,
2004-07-12,11.50,12.480,
2004-07-12,12.00,11.660,
2004-07-12,12.50,11.120,
2004-07-12,13.00,10.660,
2004-07-12,13.50,10.360,
2004-07-12,14.00,10.070,
2004-07-12,16.00,8.930,
2004-07-12,19.00,7.990,
2004-07-12,23.00,7.210,
2004-07-12,27.00,6.820,
2004-07-12,31.00,6.700,
2004-07-13,0.00,20.430,
2004-07-13,1.00,20.390,
2004-07-13,2.00,20.400,
2004-07-13,3.00,19.730,
2004-07-13,4.00,19.430,
2004-07-13,5.00,19.220,
2004-07-13,6.00,18.990,
2004-07-13,7.00,18.630,
2004-07-13,7.50,18.350,
2004-07-13,8.00,18.270,
2004-07-13,8.50,17.960,
2004-07-13,9.00,17.130,
2004-07-13,9.50,15.000,
2004-07-13,10.00,14.020,
2004-07-13,10.50,13.440,
2004-07-13,11.00,12.980,
2004-07-13,11.50,12.360,
2004-07-13,12.00,11.120,
2004-07-13,12.50,10.620,
2004-07-13,13.00,10.450,
2004-07-13,13.50,10.210,
2004-07-13,14.00,10.030,
2004-07-13,16.00,9.460,
2004-07-13,19.00,8.510,
2004-07-13,23.00,7.280,
2004-07-13,27.00,6.940,
2004-07-13,31.00,6.710,
2004-07-14,0.00,20.120,
2004-07-14,1.00,20.130,
2004-07-14,2.00,20.140,
2004-07-14,3.00,20.090,
2004-07-14,4.00,20.060,
2004-07-14,5.00,20.170,
2004-07-14,6.00,19.550,
2004-07-14,7.00,18.380,
2004-07-14,7.50,17.660,
2004-07-14,8.00,17.520,
2004-07-14,8.50,17.070,
2004-07-14,9.00,16.480,
2004-07-14,9.50,14.940,
2004-07-14,10.00,14.330,
2004-07-14,10.50,13.850,
2004-07-14,11.00,13.320,
2004-07-14,11.50,12.490,
2004-07-14,12.00,11.950,
2004-07-14,12.50,11.360,
2004-07-14,13.00,10.660,
2004-07-14,13.50,10.150,
2004-07-14,14.00,9.910,
2004-07-14,16.00,8.990,
2004-07-14,19.00,8.070,
2004-07-14,23.00,7.390,
2004-07-14,27.00,6.980,
2004-07-14,31.00,6.750,
2004-07-15,0.00,21.250,
2004-07-15,1.00,21.230,
2004-07-15,2.00,21.170,
2004-07-15,3.00,20.420,
2004-07-15,4.00,20.130,
2004-07-15,5.00,20.140,
2004-07-15,6.00,19.190,
2004-07-15,7.00,18.230,
2004-07-15,7.50,17.660,
2004-07-15,8.00,17.490,
2004-07-15,8.50,17.170,
2004-07-15,9.00,16.430,
2004-07-15,9.50,15.770,
2004-07-15,10.00,15.260,
2004-07-15,10.50,14.590,
2004-07-15,11.00,13.750,
2004-07-15,11.50,12.870,
2004-07-15,12.00,11.550,
2004-07-15,12.50,10.910,
2004-07-15,13.00,10.400,
2004-07-15,13.50,10.070,
2004-07-15,14.00,9.860,
2004-07-15,16.00,9.070,
2004-07-15,19.00,7.990,
2004-07-15,23.00,7.470,
2004-07-15,27.00,7.070,
2004-07-15,31.00,6.680,
2004-07-16,0.00,20.100,
2004-07-16,1.00,20.070,
2004-07-16,2.00,20.080,
2004-07-16,3.00,20.040,
2004-07-16,4.00,19.990,
2004-07-16,5.00,20.140,
2004-07-16,6.00,19.990,
2004-07-16,7.00,18.860,
2004-07-16,7.50,17.600,
2004-07-16,8.00,17.480,
2004-07-16,8.50,17.140,
2004-07-16,9.00,16.860,
2004-07-16,9.50,16.630,
2004-07-16,10.00,16.090,
2004-07-16,10.50,15.090,
2004-07-16,11.00,13.030,
2004-07-16,11.50,11.900,
2004-07-16,12.00,11.440,
2004-07-16,12.50,10.750,
2004-07-16,13.00,10.280,
2004-07-16,13.50,9.980,
2004-07-16,14.00,9.860,
2004-07-16,16.00,9.010,
2004-07-16,19.00,8.240,
2004-07-16,23.00,7.360,
2004-07-16,27.00,6.910,
2004-07-16,31.00,6.700,
2004-07-17,0.00,20.620,
2004-07-17,1.00,20.630,
2004-07-17,2.00,20.640,
2004-07-17,3.00,20.620,
2004-07-17,4.00,20.310,
2004-07-17,5.00,20.140,
2004-07-17,6.00,19.490,
2004-07-17,7.00,18.250,
2004-07-17,7.50,17.960,
2004-07-17,8.00,17.650,
2004-07-17,8.50,17.260,
2004-07-17,9.00,16.810,
2004-07-17,9.50,16.590,
2004-07-17,10.00,15.970,
2004-07-17,10.50,14.960,
2004-07-17,11.00,13.750,
2004-07-17,11.50,12.460,
2004-07-17,12.00,11.310,
2004-07-17,12.50,10.970,
2004-07-17,13.00,10.720,
2004-07-17,13.50,10.470,
2004-07-17,14.00,10.370,
2004-07-17,16.00,9.010,
2004-07-17,19.00,8.130,
2004-07-17,23.00,7.340,
2004-07-17,27.00,6.930,
2004-07-17,31.00,6.750,
2004-07-18,0.00,21.310,
2004-07-18,1.00,21.240,
2004-07-18,2.00,21.250,
2004-07-18,3.00,21.230,
2004-07-18,4.00,21.190,
2004-07-18,5.00,20.610,
2004-07-18,6.00,20.010,
2004-07-18,7.00,18.510,
2004-07-18,7.50,17.910,
2004-07-18,8.00,17.760,
2004-07-18,8.50,17.520,
2004-07-18,9.00,17.240,
2004-07-18,9.50,16.810,
2004-07-18,10.00,15.970,
2004-07-18,10.50,14.960,
2004-07-18,11.00,14.130,
2004-07-18,11.50,12.680,
2004-07-18,12.00,11.760,
2004-07-18,12.50,11.230,
2004-07-18,13.00,10.770,
2004-07-18,13.50,10.410,
2004-07-18,14.00,9.810,
2004-07-18,16.00,8.750,
2004-07-18,19.00,8.070,
2004-07-18,23.00,7.280,
2004-07-18,27.00,7.010,
2004-07-18,31.00,6.750,
2004-07-19,0.00,22.170,
2004-07-19,1.00,22.110,
2004-07-19,2.00,22.120,
2004-07-19,3.00,21.650,
2004-07-19,4.00,21.110,
2004-07-19,5.00,21.020,
2004-07-19,6.00,20.070,
2004-07-19,7.00,18.630,
2004-07-19,7.50,18.150,
2004-07-19,8.00,17.870,
2004-07-19,8.50,17.390,
2004-07-19,9.00,16.910,
2004-07-19,9.50,16.630,
2004-07-19,10.00,15.840,
2004-07-19,10.50,15.340,
2004-07-19,11.00,14.310,
2004-07-19,11.50,12.430,
2004-07-19,12.00,11.570,
2004-07-19,12.50,10.850,
2004-07-19,13.00,10.470,
2004-07-19,13.50,10.090,
2004-07-19,14.00,9.890,
2004-07-19,16.00,8.750,
2004-07-19,19.00,8.050,
2004-07-19,23.00,7.280,
2004-07-19,27.00,7.040,
2004-07-19,31.00,6.760,
2004-07-20,0.00,23.070,
2004-07-20,1.00,23.030,
2004-07-20,2.00,23.030,
2004-07-20,3.00,22.810,
2004-07-20,4.00,21.310,
2004-07-20,5.00,20.320,
2004-07-20,6.00,19.180,
2004-07-20,7.00,18.870,
2004-07-20,7.50,18.430,
2004-07-20,8.00,17.950,
2004-07-20,8.50,17.550,
2004-07-20,9.00,17.080,
2004-07-20,9.50,16.410,
2004-07-20,10.00,15.590,
2004-07-20,10.50,14.890,
2004-07-20,11.00,13.810,
2004-07-20,11.50,12.750,
2004-07-20,12.00,11.970,
2004-07-20,12.50,11.290,
2004-07-20,13.00,10.660,
2004-07-20,13.50,10.330,
2004-07-20,14.00,10.080,
2004-07-20,16.00,8.750,
2004-07-20,19.00,7.970,
2004-07-20,23.00,7.230,
2004-07-20,27.00,6.980,
2004-07-20,31.00,6.760,
2004-07-21,0.00,23.190,
2004-07-21,1.00,23.140,
2004-07-21,2.00,23.130,
2004-07-21,3.00,22.940,
2004-07-21,4.00,22.140,
2004-07-21,5.00,21.960,
2004-07-21,6.00,21.120,
2004-07-21,7.00,19.330,
2004-07-21,7.50,18.290,
2004-07-21,8.00,18.100,
2004-07-21,8.50,17.660,
2004-07-21,9.00,16.970,
2004-07-21,9.50,15.630,
2004-07-21,10.00,14.900,
2004-07-21,10.50,14.700,
2004-07-21,11.00,14.050,
2004-07-21,11.50,13.000,
2004-07-21,12.00,12.020,
2004-07-21,12.50,11.360,
2004-07-21,13.00,10.700,
2004-07-21,13.50,10.210,
2004-07-21,14.00,9.780,
2004-07-21,16.00,8.750,
2004-07-21,19.00,8.070,
2004-07-21,23.00,7.340,
2004-07-21,27.00,6.980,
2004-07-21,31.00,6.810,
2004-07-22,0.00,21.890,
2004-07-22,1.00,21.820,
2004-07-22,2.00,21.880,
2004-07-22,3.00,21.810,
2004-07-22,4.00,21.780,
2004-07-22,5.00,21.900,
2004-07-22,6.00,20.500,
2004-07-22,7.00,19.050,
2004-07-22,7.50,18.210,
2004-07-22,8.00,18.100,
2004-07-22,8.50,17.460,
2004-07-22,9.00,16.640,
2004-07-22,9.50,16.100,
2004-07-22,10.00,15.340,
2004-07-22,10.50,14.450,
2004-07-22,11.00,13.480,
2004-07-22,11.50,12.360,
2004-07-22,12.00,11.630,
2004-07-22,12.50,11.170,
2004-07-22,13.00,10.780,
2004-07-22,13.50,10.530,
2004-07-22,14.00,10.350,
2004-07-22,16.00,8.750,
2004-07-22,19.00,8.070,
2004-07-22,23.00,7.280,
2004-07-22,27.00,7.010,
2004-07-22,31.00,6.750,
2004-07-23,0.00,21.440,
2004-07-23,1.00,21.370,
2004-07-23,2.00,21.430,
2004-07-23,3.00,21.370,
2004-07-23,4.00,21.360,
2004-07-23,5.00,21.470,
2004-07-23,6.00,21.330,
2004-07-23,7.00,19.540,
2004-07-23,7.50,18.730,
2004-07-23,8.00,18.100,
2004-07-23,8.50,17.580,
2004-07-23,9.00,16.890,
2004-07-23,9.50,16.260,
2004-07-23,10.00,15.530,
2004-07-23,10.50,14.890,
2004-07-23,11.00,13.860,
2004-07-23,11.50,12.540,
2004-07-23,12.00,11.690,
2004-07-23,12.50,11.200,
2004-07-23,13.00,10.590,
2004-07-23,13.50,10.170,
2004-07-23,14.00,9.770,
2004-07-23,16.00,8.690,
2004-07-23,19.00,7.930,
2004-07-23,23.00,7.230,
2004-07-23,27.00,6.830,
2004-07-23,31.00,6.810,
2004-07-24,0.00,21.690,
2004-07-24,1.00,21.650,
2004-07-24,2.00,21.680,
2004-07-24,3.00,21.610,
2004-07-24,4.00,21.310,
2004-07-24,5.00,21.400,
2004-07-24,6.00,21.010,
2004-07-24,7.00,19.160,
2004-07-24,7.50,18.290,
2004-07-24,8.00,17.750,
2004-07-24,8.50,17.280,
2004-07-24,9.00,16.760,
2004-07-24,9.50,16.130,
2004-07-24,10.00,15.290,
2004-07-24,10.50,14.580,
2004-07-24,11.00,13.860,
2004-07-24,11.50,13.000,
