datetime,TP,Chla
5/10/2008 0:00,10.20869565,3.49889579
5/11/2008 0:00,9.939130435,3.569634231
5/12/2008 0:00,9.669565217,3.640372671
5/12/2008 0:00,9.4,3.711111111
5/13/2008 0:00,9.408,3.725555556
5/14/2008 0:00,9.416,3.74
5/15/2008 0:00,9.424,3.754444444
5/16/2008 0:00,9.432,3.768888889
5/17/2008 0:00,9.44,3.783333333
5/18/2008 0:00,9.448,3.797777778
5/19/2008 0:00,9.456,3.812222222
5/20/2008 0:00,9.464,3.826666667
5/21/2008 0:00,9.472,3.841111111
5/22/2008 0:00,9.48,3.855555556
5/22/2008 0:00,9.488,3.87
5/23/2008 0:00,9.496,3.780079365
5/24/2008 0:00,9.504,3.69015873
5/25/2008 0:00,9.512,3.600238095
5/26/2008 0:00,9.52,3.51031746
5/27/2008 0:00,9.528,3.420396825
5/28/2008 0:00,9.536,3.33047619
5/29/2008 0:00,9.544,3.240555556
5/30/2008 0:00,9.552,3.150634921
5/31/2008 0:00,9.56,3.060714286
6/1/2008 0:00,9.568,2.970793651
6/2/2008 0:00,9.576,2.880873016
6/3/2008 0:00,9.584,2.790952381
6/4/2008 0:00,9.592,2.701031746
6/4/2008 0:00,9.6,2.611111111
6/5/2008 0:00,10.13824885,2.606041667
6/6/2008 0:00,10.6764977,2.600972222
6/7/2008 0:00,11.21474654,2.595902778
6/8/2008 0:00,11.75299539,2.590833333
6/9/2008 0:00,12.29124424,2.585763889
6/10/2008 0:00,12.82949309,2.580694444
6/11/2008 0:00,13.36774194,2.575625
6/12/2008 0:00,13.90599078,2.570555556
6/13/2008 0:00,14.44423963,2.565486111
6/14/2008 0:00,14.98248848,2.560416667
6/15/2008 0:00,15.52073733,2.555347222
6/16/2008 0:00,16.05898618,2.550277778
6/17/2008 0:00,16.59723502,2.545208333
6/18/2008 0:00,17.13548387,2.540138889
6/19/2008 0:00,17.67373272,2.535069444
6/19/2008 0:00,18.21198157,2.53
6/20/2008 0:00,18.75023041,2.470962963
6/21/2008 0:00,19.28847926,2.411925926
6/22/2008 0:00,19.82672811,2.352888889
6/23/2008 0:00,20.36497696,2.293851852
6/24/2008 0:00,20.90322581,2.234814815
6/25/2008 0:00,21.44147465,2.175777778
6/26/2008 0:00,21.9797235,2.116740741
6/27/2008 0:00,22.51797235,2.057703704
6/28/2008 0:00,23.0562212,1.998666667
6/29/2008 0:00,23.59447005,1.93962963
6/30/2008 0:00,24.13271889,1.880592593
7/1/2008 0:00,24.67096774,1.821555556
7/2/2008 0:00,25.20921659,1.762518519
7/3/2008 0:00,25.74746544,1.703481481
7/3/2008 0:00,26.28571429,1.644444444
7/4/2008 0:00,25.69047619,1.642962963
7/5/2008 0:00,25.0952381,1.641481481
7/6/2008 0:00,24.5,1.64
7/7/2008 0:00,23.9047619,1.638518519
7/8/2008 0:00,23.30952381,1.637037037
7/9/2008 0:00,22.71428571,1.635555556
7/10/2008 0:00,22.11904762,1.634074074
7/11/2008 0:00,21.52380952,1.632592593
7/12/2008 0:00,20.92857143,1.631111111
7/13/2008 0:00,20.33333333,1.62962963
7/14/2008 0:00,19.73809524,1.628148148
7/15/2008 0:00,19.14285714,1.626666667
7/16/2008 0:00,18.54761905,1.625185185
7/17/2008 0:00,17.95238095,1.623703704
7/17/2008 0:00,17.35714286,1.622222222
7/18/2008 0:00,16.76190476,1.604074074
7/19/2008 0:00,16.16666667,1.585925926
7/20/2008 0:00,15.57142857,1.567777778
7/21/2008 0:00,14.97619048,1.54962963
7/22/2008 0:00,14.38095238,1.531481481
7/23/2008 0:00,13.78571429,1.513333333
7/24/2008 0:00,13.19047619,1.495185185
7/25/2008 0:00,12.5952381,1.477037037
7/26/2008 0:00,12,1.458888889
7/27/2008 0:00,11.4047619,1.440740741
7/28/2008 0:00,10.80952381,1.422592593
7/29/2008 0:00,10.21428571,1.404444444
7/30/2008 0:00,9.619047619,1.386296296
7/31/2008 0:00,9.023809524,1.368148148
7/31/2008 0:00,8.428571429,1.35
8/1/2008 0:00,8.39408867,1.379464286
8/2/2008 0:00,8.359605911,1.408928571
8/3/2008 0:00,8.325123153,1.438392857
8/4/2008 0:00,8.290640394,1.467857143
8/5/2008 0:00,8.256157635,1.497321429
8/6/2008 0:00,8.221674877,1.526785714
8/7/2008 0:00,8.187192118,1.55625
8/8/2008 0:00,8.15270936,1.585714286
8/9/2008 0:00,8.118226601,1.615178571
8/10/2008 0:00,8.083743842,1.644642857
8/11/2008 0:00,8.049261084,1.674107143
8/12/2008 0:00,8.014778325,1.703571429
8/13/2008 0:00,7.980295567,1.733035714
8/13/2008 0:00,7.945812808,1.7625
8/14/2008 0:00,7.911330049,1.73462963
8/15/2008 0:00,7.876847291,1.706759259
8/16/2008 0:00,7.842364532,1.678888889
8/17/2008 0:00,7.807881773,1.651018519
8/18/2008 0:00,7.773399015,1.623148148
8/19/2008 0:00,7.738916256,1.595277778
8/20/2008 0:00,7.704433498,1.567407407
8/21/2008 0:00,7.669950739,1.539537037
8/22/2008 0:00,7.63546798,1.511666667
8/23/2008 0:00,7.600985222,1.483796296
8/24/2008 0:00,7.566502463,1.455925926
8/25/2008 0:00,7.532019704,1.428055556
8/26/2008 0:00,7.497536946,1.400185185
8/27/2008 0:00,7.463054187,1.372314815
8/27/2008 0:00,7.428571429,1.344444444
8/28/2008 0:00,7.452380952,1.362962963
8/29/2008 0:00,7.476190476,1.381481481
8/30/2008 0:00,7.5,1.4
8/31/2008 0:00,7.523809524,1.418518519
9/1/2008 0:00,7.547619048,1.437037037
9/2/2008 0:00,7.571428571,1.455555556
9/3/2008 0:00,7.595238095,1.474074074
9/4/2008 0:00,7.619047619,1.492592593
9/5/2008 0:00,7.642857143,1.511111111
9/6/2008 0:00,7.666666667,1.52962963
9/7/2008 0:00,7.69047619,1.548148148
9/8/2008 0:00,7.714285714,1.566666667
9/9/2008 0:00,7.738095238,1.585185185
9/10/2008 0:00,7.761904762,1.603703704
9/10/2008 0:00,7.785714286,1.622222222
9/11/2008 0:00,7.80952381,1.615277778
9/12/2008 0:00,7.833333333,1.608333333
9/13/2008 0:00,7.857142857,1.601388889
9/14/2008 0:00,7.880952381,1.594444444
9/15/2008 0:00,7.904761905,1.5875
9/16/2008 0:00,7.928571429,1.580555556
9/17/2008 0:00,7.952380952,1.573611111
9/18/2008 0:00,7.976190476,1.566666667
9/19/2008 0:00,8,1.559722222
9/20/2008 0:00,8.023809524,1.552777778
9/21/2008 0:00,8.047619048,1.545833333
9/22/2008 0:00,8.071428571,1.538888889
9/23/2008 0:00,8.095238095,1.531944444
9/24/2008 0:00,8.119047619,1.525
9/25/2008 0:00,8.142857143,1.518055556
9/25/2008 0:00,8.166666667,1.511111111
9/26/2008 0:00,11.10555556,1.544444444
9/27/2008 0:00,14.04444444,1.577777778
9/28/2008 0:00,16.98333333,1.611111111
9/29/2008 0:00,19.92222222,1.644444444
9/30/2008 0:00,22.86111111,1.677777778
10/1/2008 0:00,25.8,1.711111111
10/2/2008 0:00,28.73888889,1.744444444
10/3/2008 0:00,31.67777778,1.777777778
10/4/2008 0:00,34.61666667,1.811111111
10/5/2008 0:00,37.55555556,1.844444444
10/6/2008 0:00,40.49444444,1.877777778
10/7/2008 0:00,43.43333333,1.911111111
10/8/2008 0:00,46.37222222,1.944444444
10/9/2008 0:00,49.31111111,1.977777778
10/10/2008 0:00,52.25,2.011111111
10/10/2008 0:00,55.18888889,2.044444444
10/11/2008 0:00,58.12777778,2.011111111
10/12/2008 0:00,61.06666667,1.977777778
10/13/2008 0:00,64.00555556,1.944444444
10/14/2008 0:00,66.94444444,1.911111111
10/15/2008 0:00,69.88333333,1.877777778
10/16/2008 0:00,72.82222222,1.844444444
10/17/2008 0:00,75.76111111,1.811111111
10/18/2008 0:00,78.7,1.777777778
10/19/2008 0:00,81.63888889,1.744444444
10/20/2008 0:00,84.57777778,1.711111111
10/21/2008 0:00,87.51666667,1.677777778
10/22/2008 0:00,90.45555556,1.644444444
10/23/2008 0:00,93.39444444,1.611111111
10/23/2008 0:00,96.33333333,1.577777778
10/24/2008 0:00,91.91666667,1.611888889
10/25/2008 0:00,87.5,1.646
10/26/2008 0:00,83.08333333,1.680111111
10/27/2008 0:00,78.66666667,1.714222222
10/28/2008 0:00,74.25,1.748333333
10/29/2008 0:00,69.83333333,1.782444444
10/30/2008 0:00,65.41666667,1.816555556
10/31/2008 0:00,61,1.850666667
11/1/2008 0:00,56.58333333,1.884777778
11/2/2008 0:00,52.16666667,1.918888889
11/3/2008 0:00,47.75,1.953
11/4/2008 0:00,43.33333333,1.987111111
11/5/2008 0:00,38.91666667,2.021222222
11/6/2008 0:00,34.5,2.055333333
11/7/2008 0:00,30.08333333,2.089444444
11/8/2008 0:00,25.66666667,2.123555556
11/9/2008 0:00,21.25,2.157666667
11/10/2008 0:00,16.83333333,2.191777778
11/11/2008 0:00,12.41666667,2.225888889
11/11/2008 0:00,8,2.26
11/12/2008 0:00,8.107142857,2.235015873
11/13/2008 0:00,8.214285714,2.210031746
11/14/2008 0:00,8.321428571,2.185047619
11/15/2008 0:00,8.428571429,2.160063492
11/16/2008 0:00,8.535714286,2.135079365
11/17/2008 0:00,8.642857143,2.110095238
11/18/2008 0:00,8.75,2.085111111
11/19/2008 0:00,8.857142857,2.060126984
11/20/2008 0:00,8.964285714,2.035142857
11/21/2008 0:00,9.071428571,2.01015873
11/22/2008 0:00,9.178571429,1.985174603
11/23/2008 0:00,9.285714286,1.960190476
11/24/2008 0:00,9.392857143,1.935206349
11/25/2008 0:00,9.5,1.910222222
11/26/2008 0:00,9.607142857,1.885238095
11/27/2008 0:00,9.714285714,1.860253968
11/28/2008 0:00,9.821428571,1.835269841
11/29/2008 0:00,9.928571429,1.810285714
11/30/2008 0:00,10.03571429,1.785301587
12/1/2008 0:00,10.14285714,1.76031746
12/2/2008 0:00,10.25,1.735333333
12/3/2008 0:00,10.35714286,1.710349206
12/4/2008 0:00,10.46428571,1.685365079
12/5/2008 0:00,10.57142857,1.660380952
12/6/2008 0:00,10.67857143,1.635396825
12/7/2008 0:00,10.78571429,1.610412698
12/8/2008 0:00,10.89285714,1.585428571
12/9/2008 0:00,11,1.560444444
12/10/2008 0:00,11.10714286,1.535460317
12/11/2008 0:00,11.21428571,1.51047619
12/12/2008 0:00,11.32142857,1.485492063
12/13/2008 0:00,11.42857143,1.460507937
12/14/2008 0:00,11.53571429,1.43552381
12/15/2008 0:00,11.64285714,1.410539683
12/16/2008 0:00,11.75,1.385555556
12/17/2008 0:00,11.85714286,1.360571429
12/18/2008 0:00,11.96428571,1.335587302
12/19/2008 0:00,12.07142857,1.310603175
12/20/2008 0:00,12.17857143,1.285619048
12/21/2008 0:00,12.28571429,1.260634921
12/22/2008 0:00,12.39285714,1.235650794
12/23/2008 0:00,12.5,1.210666667
12/24/2008 0:00,12.60714286,1.18568254
12/25/2008 0:00,12.71428571,1.160698413
12/26/2008 0:00,12.82142857,1.135714286
12/27/2008 0:00,12.92857143,1.110730159
12/28/2008 0:00,13.03571429,1.085746032
12/29/2008 0:00,13.14285714,1.060761905
12/30/2008 0:00,13.25,1.035777778
12/31/2008 0:00,13.35714286,1.010793651
1/1/2009 0:00,13.46428571,0.985809524
1/2/2009 0:00,13.57142857,0.960825397
1/3/2009 0:00,13.67857143,0.93584127
1/4/2009 0:00,13.78571429,0.910857143
1/5/2009 0:00,13.89285714,0.885873016
1/6/2009 0:00,14,0.860888889
1/7/2009 0:00,14.10714286,0.835904762
1/8/2009 0:00,14.21428571,0.810920635
1/9/2009 0:00,14.32142857,0.785936508
1/10/2009 0:00,14.42857143,0.760952381
1/11/2009 0:00,14.53571429,0.735968254
1/12/2009 0:00,14.64285714,0.710984127
1/13/2009 0:00,14.75,0.686
1/14/2009 0:00,14.85714286,0.661015873
1/15/2009 0:00,14.96428571,0.636031746
1/16/2009 0:00,15.07142857,0.611047619
1/17/2009 0:00,15.17857143,0.586063492
1/18/2009 0:00,15.28571429,0.561079365
1/19/2009 0:00,15.39285714,0.536095238
1/19/2009 0:00,15.5,0.511111111
1/20/2009 0:00,15.46206897,0.501762452
1/21/2009 0:00,15.42413793,0.492413793
1/22/2009 0:00,15.3862069,0.483065134
1/23/2009 0:00,15.34827586,0.473716475
1/24/2009 0:00,15.31034483,0.464367816
1/25/2009 0:00,15.27241379,0.455019157
1/26/2009 0:00,15.23448276,0.445670498
1/27/2009 0:00,15.19655172,0.436321839
1/28/2009 0:00,15.15862069,0.42697318
1/29/2009 0:00,15.12068966,0.417624521
1/30/2009 0:00,15.08275862,0.408275862
1/31/2009 0:00,15.04482759,0.398927203
2/1/2009 0:00,15.00689655,0.389578544
2/2/2009 0:00,14.96896552,0.380229885
2/3/2009 0:00,14.93103448,0.370881226
2/4/2009 0:00,14.89310345,0.361532567
2/5/2009 0:00,14.85517241,0.352183908
2/6/2009 0:00,14.81724138,0.342835249
2/7/2009 0:00,14.77931034,0.33348659
2/8/2009 0:00,14.74137931,0.324137931
2/9/2009 0:00,14.70344828,0.314789272
2/10/2009 0:00,14.66551724,0.305440613
2/11/2009 0:00,14.62758621,0.296091954
2/12/2009 0:00,14.58965517,0.286743295
2/13/2009 0:00,14.55172414,0.277394636
2/14/2009 0:00,14.5137931,0.268045977
2/15/2009 0:00,14.47586207,0.258697318
2/16/2009 0:00,14.43793103,0.249348659
2/16/2009 0:00,14.4,0.24
2/17/2009 0:00,14.31111111,0.289444444
2/18/2009 0:00,14.22222222,0.338888889
2/19/2009 0:00,14.13333333,0.388333333
2/20/2009 0:00,14.04444444,0.437777778
2/21/2009 0:00,13.95555556,0.487222222
2/22/2009 0:00,13.86666667,0.536666667
2/23/2009 0:00,13.77777778,0.586111111
2/24/2009 0:00,13.68888889,0.635555556
2/25/2009 0:00,13.6,0.685
2/26/2009 0:00,13.51111111,0.734444444
2/27/2009 0:00,13.42222222,0.783888889
2/28/2009 0:00,13.33333333,0.833333333
3/1/2009 0:00,13.24444444,0.882777778
3/2/2009 0:00,13.15555556,0.932222222
3/3/2009 0:00,13.06666667,0.981666667
3/4/2009 0:00,12.97777778,1.031111111
3/5/2009 0:00,12.88888889,1.080555556
3/6/2009 0:00,12.8,1.13
3/7/2009 0:00,12.71111111,1.179444444
3/8/2009 0:00,12.62222222,1.228888889
3/9/2009 0:00,12.53333333,1.278333333
3/10/2009 0:00,12.44444444,1.327777778
3/11/2009 0:00,12.35555556,1.377222222
3/12/2009 0:00,12.26666667,1.426666667
3/13/2009 0:00,12.17777778,1.476111111
3/14/2009 0:00,12.08888889,1.525555556
3/15/2009 0:00,12,1.575
3/16/2009 0:00,11.91111111,1.624444444
3/17/2009 0:00,11.82222222,1.673888889
3/18/2009 0:00,11.73333333,1.723333333
3/19/2009 0:00,11.64444444,1.772777778
3/20/2009 0:00,11.55555556,1.822222222
3/21/2009 0:00,11.46666667,1.871666667
3/22/2009 0:00,11.37777778,1.921111111
3/23/2009 0:00,11.28888889,1.970555556
3/23/2009 0:00,11.2,2.02
3/24/2009 0:00,11.05641026,2.065897436
3/25/2009 0:00,10.91282051,2.111794872
3/26/2009 0:00,10.76923077,2.157692308
3/27/2009 0:00,10.62564103,2.203589744
3/28/2009 0:00,10.48205128,2.249487179
3/29/2009 0:00,10.33846154,2.295384615
3/30/2009 0:00,10.19487179,2.341282051
3/31/2009 0:00,10.05128205,2.387179487
4/1/2009 0:00,9.907692308,2.433076923
4/2/2009 0:00,9.764102564,2.478974359
4/3/2009 0:00,9.620512821,2.524871795
4/4/2009 0:00,9.476923077,2.570769231
4/5/2009 0:00,9.333333333,2.616666667
4/6/2009 0:00,9.18974359,2.662564103
4/7/2009 0:00,9.046153846,2.708461538
4/8/2009 0:00,8.902564103,2.754358974
4/9/2009 0:00,8.758974359,2.80025641
4/10/2009 0:00,8.615384615,2.846153846
4/11/2009 0:00,8.471794872,2.892051282
4/12/2009 0:00,8.328205128,2.937948718
4/13/2009 0:00,8.184615385,2.983846154
4/14/2009 0:00,8.041025641,3.02974359
4/15/2009 0:00,7.897435897,3.075641026
4/16/2009 0:00,7.753846154,3.121538462
4/17/2009 0:00,7.61025641,3.167435897
4/18/2009 0:00,7.466666667,3.213333333
4/19/2009 0:00,7.323076923,3.259230769
4/20/2009 0:00,7.179487179,3.305128205
4/21/2009 0:00,7.035897436,3.351025641
4/22/2009 0:00,6.892307692,3.396923077
4/23/2009 0:00,6.748717949,3.442820513
4/24/2009 0:00,6.605128205,3.488717949
4/25/2009 0:00,6.461538462,3.534615385
4/26/2009 0:00,6.317948718,3.580512821
4/27/2009 0:00,6.174358974,3.626410256
4/28/2009 0:00,6.030769231,3.672307692
4/29/2009 0:00,5.887179487,3.718205128
4/30/2009 0:00,5.743589744,3.764102564
4/30/2009 0:00,5.6,3.81
5/1/2009 0:00,5.513333333,3.8675
5/2/2009 0:00,5.426666667,3.925
5/3/2009 0:00,5.34,3.9825
5/4/2009 0:00,5.253333333,4.04
5/5/2009 0:00,5.166666667,4.0975
5/6/2009 0:00,5.08,4.155
5/7/2009 0:00,4.993333333,4.2125
5/8/2009 0:00,4.906666667,4.27
5/9/2009 0:00,4.82,4.3275
5/10/2009 0:00,4.733333333,4.385
5/11/2009 0:00,4.646666667,4.4425
5/11/2009 0:00,4.56,4.5
5/12/2009 0:00,4.473333333,4.491111111
5/13/2009 0:00,4.386666667,4.482222222
5/14/2009 0:00,4.3,4.473333333
5/15/2009 0:00,4.213333333,4.464444444
5/16/2009 0:00,4.126666667,4.455555556
5/17/2009 0:00,4.04,4.446666667
5/18/2009 0:00,3.953333333,4.437777778
5/19/2009 0:00,3.866666667,4.428888889
5/20/2009 0:00,3.78,4.42
5/21/2009 0:00,3.693333333,4.411111111
5/22/2009 0:00,3.606666667,4.402222222
5/23/2009 0:00,3.52,4.393333333
5/24/2009 0:00,3.433333333,4.384444444
5/25/2009 0:00,3.346666667,4.375555556
5/26/2009 0:00,3.26,4.366666667
5/27/2009 0:00,3.173333333,4.357777778
5/28/2009 0:00,3.086666667,4.348888889
5/28/2009 0:00,3,4.34
5/29/2009 0:00,2.990147783,4.19
5/30/2009 0:00,2.980295567,4.04
5/31/2009 0:00,2.97044335,3.89
6/1/2009 0:00,2.960591133,3.74
6/2/2009 0:00,2.950738916,3.59
6/3/2009 0:00,2.9408867,3.44
6/4/2009 0:00,2.931034483,3.29
6/5/2009 0:00,2.921182266,3.14
6/6/2009 0:00,2.911330049,2.99
6/7/2009 0:00,2.901477833,2.84
6/8/2009 0:00,2.891625616,2.69
6/8/2009 0:00,2.881773399,2.54
6/9/2009 0:00,2.871921182,2.461911765
6/10/2009 0:00,2.862068966,2.383823529
6/11/2009 0:00,2.852216749,2.305735294
6/12/2009 0:00,2.842364532,2.227647059
6/13/2009 0:00,2.832512315,2.149558824
6/14/2009 0:00,2.822660099,2.071470588
6/15/2009 0:00,2.812807882,1.993382353
6/16/2009 0:00,2.802955665,1.915294118
6/17/2009 0:00,2.793103448,1.837205882
6/18/2009 0:00,2.783251232,1.759117647
6/19/2009 0:00,2.773399015,1.681029412
6/20/2009 0:00,2.763546798,1.602941176
6/21/2009 0:00,2.753694581,1.524852941
6/22/2009 0:00,2.743842365,1.446764706
6/23/2009 0:00,2.733990148,1.368676471
6/24/2009 0:00,2.724137931,1.290588235
6/24/2009 0:00,2.714285714,1.2125
6/25/2009 0:00,2.755102041,1.225892857
6/26/2009 0:00,2.795918367,1.239285714
6/27/2009 0:00,2.836734694,1.252678571
6/28/2009 0:00,2.87755102,1.266071429
6/29/2009 0:00,2.918367347,1.279464286
6/30/2009 0:00,2.959183673,1.292857143
7/1/2009 0:00,3,1.30625
7/2/2009 0:00,3.040816327,1.319642857
7/3/2009 0:00,3.081632653,1.333035714
7/4/2009 0:00,3.12244898,1.346428571
7/5/2009 0:00,3.163265306,1.359821429
7/6/2009 0:00,3.204081633,1.373214286
7/7/2009 0:00,3.244897959,1.386607143
7/7/2009 0:00,3.285714286,1.4
7/8/2009 0:00,3.326530612,1.390714286
7/9/2009 0:00,3.367346939,1.381428571
7/10/2009 0:00,3.408163265,1.372142857
7/11/2009 0:00,3.448979592,1.362857143
7/12/2009 0:00,3.489795918,1.353571429
7/13/2009 0:00,3.530612245,1.344285714
7/14/2009 0:00,3.571428571,1.335
7/15/2009 0:00,3.612244898,1.325714286
7/16/2009 0:00,3.653061224,1.316428571
7/17/2009 0:00,3.693877551,1.307142857
7/18/2009 0:00,3.734693878,1.297857143
7/19/2009 0:00,3.775510204,1.288571429
7/20/2009 0:00,3.816326531,1.279285714
7/20/2009 0:00,3.857142857,1.27
7/21/2009 0:00,4.069124424,1.273481481
7/22/2009 0:00,4.281105991,1.276962963
7/23/2009 0:00,4.493087558,1.280444444
7/24/2009 0:00,4.705069124,1.283925926
7/25/2009 0:00,4.917050691,1.287407407
7/26/2009 0:00,5.129032258,1.290888889
7/27/2009 0:00,5.341013825,1.29437037
7/28/2009 0:00,5.552995392,1.297851852
7/29/2009 0:00,5.764976959,1.301333333
7/30/2009 0:00,5.976958525,1.304814815
7/31/2009 0:00,6.188940092,1.308296296
8/1/2009 0:00,6.400921659,1.311777778
8/2/2009 0:00,6.612903226,1.315259259
8/3/2009 0:00,6.824884793,1.318740741
8/3/2009 0:00,7.036866359,1.322222222
8/4/2009 0:00,7.248847926,1.329427083
8/5/2009 0:00,7.460829493,1.336631944
8/6/2009 0:00,7.67281106,1.343836806
8/7/2009 0:00,7.884792627,1.351041667
8/8/2009 0:00,8.096774194,1.358246528
8/9/2009 0:00,8.30875576,1.365451389
8/10/2009 0:00,8.520737327,1.37265625
8/11/2009 0:00,8.732718894,1.379861111
8/12/2009 0:00,8.944700461,1.387065972
8/13/2009 0:00,9.156682028,1.394270833
8/14/2009 0:00,9.368663594,1.401475694
8/15/2009 0:00,9.580645161,1.408680556
8/16/2009 0:00,9.792626728,1.415885417
8/17/2009 0:00,10.00460829,1.423090278
8/18/2009 0:00,10.21658986,1.430295139
8/18/2009 0:00,10.42857143,1.4375
8/19/2009 0:00,10.3047619,1.424107143
8/20/2009 0:00,10.18095238,1.410714286
8/21/2009 0:00,10.05714286,1.397321429
8/22/2009 0:00,9.933333333,1.383928571
8/23/2009 0:00,9.80952381,1.370535714
8/24/2009 0:00,9.685714286,1.357142857
8/25/2009 0:00,9.561904762,1.34375
8/26/2009 0:00,9.438095238,1.330357143
8/27/2009 0:00,9.314285714,1.316964286
8/28/2009 0:00,9.19047619,1.303571429
8/29/2009 0:00,9.066666667,1.290178571
8/30/2009 0:00,8.942857143,1.276785714
8/31/2009 0:00,8.819047619,1.263392857
8/31/2009 0:00,8.695238095,1.25
9/1/2009 0:00,8.571428571,1.2825
9/2/2009 0:00,8.447619048,1.315
9/3/2009 0:00,8.323809524,1.3475
9/4/2009 0:00,8.2,1.38
9/5/2009 0:00,8.076190476,1.4125
9/6/2009 0:00,7.952380952,1.445
9/7/2009 0:00,7.828571429,1.4775
9/8/2009 0:00,7.704761905,1.51
9/9/2009 0:00,7.580952381,1.5425
9/10/2009 0:00,7.457142857,1.575
9/11/2009 0:00,7.333333333,1.6075
9/12/2009 0:00,7.20952381,1.64
9/13/2009 0:00,7.085714286,1.6725
9/14/2009 0:00,6.961904762,1.705
9/15/2009 0:00,6.838095238,1.7375
9/15/2009 0:00,6.714285714,1.77
9/16/2009 0:00,7.04047619,1.72875
9/17/2009 0:00,7.366666667,1.6875
9/18/2009 0:00,7.692857143,1.64625
9/19/2009 0:00,8.019047619,1.605
9/20/2009 0:00,8.345238095,1.56375
9/21/2009 0:00,8.671428571,1.5225
9/22/2009 0:00,8.997619048,1.48125
9/23/2009 0:00,9.323809524,1.44
9/24/2009 0:00,9.65,1.39875
9/25/2009 0:00,9.976190476,1.3575
9/26/2009 0:00,10.30238095,1.31625
9/27/2009 0:00,10.62857143,1.275
9/28/2009 0:00,10.9547619,1.23375
9/29/2009 0:00,11.28095238,1.1925
9/30/2009 0:00,11.60714286,1.15125
9/30/2009 0:00,11.93333333,1.11
10/1/2009 0:00,12.25952381,1.14
10/2/2009 0:00,12.58571429,1.17
10/3/2009 0:00,12.91190476,1.2
10/4/2009 0:00,13.23809524,1.23
10/5/2009 0:00,13.56428571,1.26
10/6/2009 0:00,13.89047619,1.29
10/7/2009 0:00,14.21666667,1.32
10/8/2009 0:00,14.54285714,1.35
10/9/2009 0:00,14.86904762,1.38
10/10/2009 0:00,15.1952381,1.41
10/11/2009 0:00,15.52142857,1.44
10/12/2009 0:00,15.84761905,1.47
10/13/2009 0:00,16.17380952,1.5
10/13/2009 0:00,16.5,1.53
10/14/2009 0:00,16.26333333,1.565333333
10/15/2009 0:00,16.02666667,1.600666667
10/16/2009 0:00,15.79,1.636
10/17/2009 0:00,15.55333333,1.671333333
10/18/2009 0:00,15.31666667,1.706666667
10/19/2009 0:00,15.08,1.742
10/20/2009 0:00,14.84333333,1.777333333
10/21/2009 0:00,14.60666667,1.812666667
10/22/2009 0:00,14.37,1.848
10/23/2009 0:00,14.13333333,1.883333333
10/24/2009 0:00,13.89666667,1.918666667
10/25/2009 0:00,13.66,1.954
10/26/2009 0:00,13.42333333,1.989333333
10/27/2009 0:00,13.18666667,2.024666667
10/27/2009 0:00,12.95,2.06
10/28/2009 0:00,12.71333333,2.292
10/29/2009 0:00,12.47666667,2.524
10/30/2009 0:00,12.24,2.756
10/31/2009 0:00,12.00333333,2.988
11/1/2009 0:00,11.76666667,3.22
11/2/2009 0:00,11.53,3.452
11/3/2009 0:00,11.29333333,3.684
11/4/2009 0:00,11.05666667,3.916
11/5/2009 0:00,10.82,4.148
11/6/2009 0:00,10.58333333,4.38
11/7/2009 0:00,10.34666667,4.612
11/8/2009 0:00,10.11,4.844
11/9/2009 0:00,9.873333333,5.076
11/10/2009 0:00,9.636666667,5.308
11/10/2009 0:00,9.4,5.54
11/11/2009 0:00,9.505384615,5.466905983
11/12/2009 0:00,9.610769231,5.393811966
11/13/2009 0:00,9.716153846,5.320717949
11/14/2009 0:00,9.821538462,5.247623932
11/15/2009 0:00,9.926923077,5.174529915
11/16/2009 0:00,10.03230769,5.101435897
11/17/2009 0:00,10.13769231,5.02834188
11/18/2009 0:00,10.24307692,4.955247863
11/19/2009 0:00,10.34846154,4.882153846
11/20/2009 0:00,10.45384615,4.809059829
11/21/2009 0:00,10.55923077,4.735965812
11/22/2009 0:00,10.66461538,4.662871795
11/23/2009 0:00,10.77,4.589777778
11/24/2009 0:00,10.87538462,4.516683761
11/25/2009 0:00,10.98076923,4.443589744
11/26/2009 0:00,11.08615385,4.370495726
11/27/2009 0:00,11.19153846,4.297401709
11/28/2009 0:00,11.29692308,4.224307692
11/29/2009 0:00,11.40230769,4.151213675
11/30/2009 0:00,11.50769231,4.078119658
12/1/2009 0:00,11.61307692,4.005025641
12/2/2009 0:00,11.71846154,3.931931624
12/3/2009 0:00,11.82384615,3.858837607
12/4/2009 0:00,11.92923077,3.78574359
12/5/2009 0:00,12.03461538,3.712649573
12/6/2009 0:00,12.14,3.639555556
12/7/2009 0:00,12.24538462,3.566461538
12/8/2009 0:00,12.35076923,3.493367521
12/9/2009 0:00,12.45615385,3.420273504
12/10/2009 0:00,12.56153846,3.347179487
12/11/2009 0:00,12.66692308,3.27408547
12/12/2009 0:00,12.77230769,3.200991453
12/13/2009 0:00,12.87769231,3.127897436
12/14/2009 0:00,12.98307692,3.054803419
12/15/2009 0:00,13.08846154,2.981709402
12/16/2009 0:00,13.19384615,2.908615385
12/17/2009 0:00,13.29923077,2.835521368
12/18/2009 0:00,13.40461538,2.76242735
12/19/2009 0:00,13.51,2.689333333
12/20/2009 0:00,13.61538462,2.616239316
12/21/2009 0:00,13.72076923,2.543145299
12/22/2009 0:00,13.82615385,2.470051282
12/23/2009 0:00,13.93153846,2.396957265
