lakeid,sampledate,depth,rep,sta,event,dic,tic,doc,toc,totpf,totpuf,totpuf_sloh,drp_sloh
"ME",2012-09-04,21.00,1,1,,,,,,,,,
"ME",2012-09-04,22.00,1,1,,56.96,60.05,4.62,4.55,,,0.637,0.625
"ME",2012-09-04,23.00,1,1,,,,,,,,,
"ME",2012-09-04,24.00,1,1,,,,,,,,,
"ME",2012-09-04,24.30,1,1,,,,,,,,,
"ME",2012-09-04,4.00,2,1,,35.05,36.51,4.88,4.80,,,,
"ME",2012-10-01,0.00,1,1,,48.52,43.17,4.68,4.40,,,0.030,0.000
"ME",2012-10-01,1.00,1,1,,,,,,,,,
"ME",2012-10-01,2.00,1,1,,,,,,,,,
"ME",2012-10-01,3.00,1,1,,,,,,,,,
"ME",2012-10-01,4.00,1,1,,40.97,39.60,4.99,4.30,,,0.033,0.000
"ME",2012-10-01,5.00,1,1,,,,,,,,,
"ME",2012-10-01,6.00,1,1,,,,,,,,,
"ME",2012-10-01,7.00,1,1,,,,,,,,,
"ME",2012-10-01,8.00,1,1,,45.79,43.94,4.12,4.32,,,,
"ME",2012-10-01,9.00,1,1,,,,,,,,,
"ME",2012-10-01,10.00,1,1,,,,,,,,,
"ME",2012-10-01,11.00,1,1,,,,,,,,,
"ME",2012-10-01,12.00,1,1,,,,,,,,,
"ME",2012-10-01,13.00,1,1,,,,,,,,,
"ME",2012-10-01,14.00,1,1,,,,,,,,,
"ME",2012-10-01,15.00,1,1,,,,,,,,,
"ME",2012-10-01,16.00,1,1,,,,,,,,,
"ME",2012-10-01,16.50,1,1,,,,,,,,,
"ME",2012-10-01,17.00,1,1,,,,,,,,,
"ME",2012-10-01,17.50,1,1,,,,,,,,,
"ME",2012-10-01,18.00,1,1,,,,,,,,,
"ME",2012-10-01,19.00,1,1,,,,,,,,,
"ME",2012-10-01,20.00,1,1,,68.69,65.20,4.66,4.81,,,0.591,0.552
"ME",2012-10-01,21.00,1,1,,,,,,,,,
"ME",2012-10-01,22.00,1,1,,,,,,,,,
"ME",2012-10-01,23.00,1,1,,,,,,,,,
"ME",2012-10-01,24.00,1,1,,,,,,,,,
"ME",2012-10-01,4.00,2,1,,45.42,45.51,5.11,4.09,,,,
"ME",2012-10-29,0.00,1,1,,40.62,50.22,5.03,4.78,44,60,0.062,0.034
"ME",2012-10-29,1.00,1,1,,,,,,,,,
"ME",2012-10-29,2.00,1,1,,,,,,,,,
"ME",2012-10-29,3.00,1,1,,,,,,,,,
"ME",2012-10-29,4.00,1,1,,46.82,44.83,5.29,4.88,47,59,0.064,0.035
"ME",2012-10-29,5.00,1,1,,,,,,,,,
"ME",2012-10-29,6.00,1,1,,,,,,,,,
"ME",2012-10-29,7.00,1,1,,,,,,,,,
"ME",2012-10-29,8.00,1,1,,44.45,40.22,4.91,4.55,,,,
"ME",2012-10-29,9.00,1,1,,,,,,,,,
"ME",2012-10-29,10.00,1,1,,,,,,,,,
"ME",2012-10-29,11.00,1,1,,,,,,,,,
"ME",2012-10-29,12.00,1,1,,,,,,,,,
"ME",2012-10-29,13.00,1,1,,,,,,,,,
"ME",2012-10-29,14.00,1,1,,,,,,,,,
"ME",2012-10-29,15.00,1,1,,,,,,,,,
"ME",2012-10-29,16.00,1,1,,,,,,,,,
"ME",2012-10-29,17.00,1,1,,,,,,,,,
"ME",2012-10-29,18.00,1,1,,,,,,,,,
"ME",2012-10-29,19.00,1,1,,,,,,,,,
"ME",2012-10-29,20.00,1,1,,39.80,45.99,5.11,4.93,43,59,0.062,0.040
"ME",2012-10-29,21.00,1,1,,,,,,,,,
"ME",2012-10-29,22.00,1,1,,,,,,,,,
"ME",2012-10-29,23.00,1,1,,,,,,,,,
"ME",2012-10-29,24.00,1,1,,,,,,,,,
"ME",2012-10-29,24.30,1,1,,,,,,,,,
"ME",2012-10-29,20.00,2,1,,41.22,40.82,5.15,5.05,32,58,,
"ME",2012-11-29,0.00,1,1,,45.05,47.17,4.59,4.70,,,0.112,0.036
"ME",2012-11-29,1.00,1,1,,,,,,,,,
"ME",2012-11-29,2.00,1,1,,,,,,,,,
"ME",2012-11-29,3.00,1,1,,,,,,,,,
"ME",2012-11-29,4.00,1,1,,37.41,39.20,4.99,4.59,,,0.093,0.038
"ME",2012-11-29,5.00,1,1,,,,,,,,,
"ME",2012-11-29,6.00,1,1,,,,,,,,,
"ME",2012-11-29,7.00,1,1,,,,,,,,,
"ME",2012-11-29,8.00,1,1,,36.04,41.72,5.02,4.79,,,0.083,0.038
"ME",2012-11-29,9.00,1,1,,,,,,,,,
"ME",2012-11-29,10.00,1,1,,,,,,,,,
"ME",2012-11-29,11.00,1,1,,,,,,,,,
"ME",2012-11-29,12.00,1,1,,,,,,,,0.084,0.037
"ME",2012-11-29,13.00,1,1,,,,,,,,,
"ME",2012-11-29,14.00,1,1,,,,,,,,,
"ME",2012-11-29,15.00,1,1,,,,,,,,,
"ME",2012-11-29,16.00,1,1,,,,,,,,,
"ME",2012-11-29,17.00,1,1,,,,,,,,,
"ME",2012-11-29,18.00,1,1,,,,,,,,,
"ME",2012-11-29,19.00,1,1,,,,,,,,,
"ME",2012-11-29,20.00,1,1,,48.59,42.45,4.87,5.03,,,0.065,0.037
"ME",2012-11-29,21.00,1,1,,,,,,,,,
"ME",2012-11-29,22.00,1,1,,,,,,,,,
"ME",2012-11-29,23.00,1,1,,,,,,,,,
"ME",2012-11-29,24.00,1,1,,,,,,,,,
"ME",2012-11-29,24.30,1,1,,,,,,,,,
"ME",2012-11-29,20.00,2,1,,38.18,46.90,5.07,4.74,,,,
"ME",2013-02-12,0.00,1,1,,45.00,46.00,5.00,5.00,49,60,0.057,0.041
"ME",2013-02-12,1.00,1,1,,,,,,,,,
"ME",2013-02-12,2.00,1,1,,,,,,,,,
"ME",2013-02-12,3.00,1,1,,,,,,,,,
"ME",2013-02-12,4.00,1,1,,44.00,47.00,5.00,5.00,,,0.063,0.042
"ME",2013-02-12,5.00,1,1,,,,,,,,,
"ME",2013-02-12,6.00,1,1,,,,,,,,,
"ME",2013-02-12,7.00,1,1,,,,,,,,,
"ME",2013-02-12,8.00,1,1,,38.00,46.00,5.00,5.00,59,59,0.061,0.046
"ME",2013-02-12,9.00,1,1,,,,,,,,,
"ME",2013-02-12,10.00,1,1,,,,,,,,,
"ME",2013-02-12,11.00,1,1,,,,,,,,,
"ME",2013-02-12,12.00,1,1,,,,,,,,0.060,0.044
"ME",2013-02-12,13.00,1,1,,,,,,,,,
"ME",2013-02-12,14.00,1,1,,,,,,,,,
"ME",2013-02-12,15.00,1,1,,,,,,,,,
"ME",2013-02-12,16.00,1,1,,,,,,,,0.067,0.053
"ME",2013-02-12,17.00,1,1,,,,,,,,,
"ME",2013-02-12,18.00,1,1,,,,,,,,,
"ME",2013-02-12,19.00,1,1,,,,,,,,,
"ME",2013-02-12,20.00,1,1,,43.00,40.00,5.00,5.00,116,121,0.117,0.101
"ME",2013-02-12,21.00,1,1,,,,,,,,,
"ME",2013-02-12,22.00,1,1,,,,,,,,,
"ME",2013-02-12,23.00,1,1,,,,,,,,,
"ME",2013-02-12,24.00,1,1,,,,,,,,,
"ME",2013-02-12,20.00,2,1,,46.00,48.00,5.00,5.00,111,105,,
"ME",2013-04-29,0.00,1,1,,41.82,40.83,5.84,5.72,39,84,0.073,0.014
"ME",2013-04-29,1.00,1,1,,,,,,,,,
"ME",2013-04-29,2.00,1,1,,,,,,,,,
"ME",2013-04-29,3.00,1,1,,,,,,,,,
"ME",2013-04-29,4.00,1,1,,38.72,38.66,6.57,5.66,,,0.071,0.019
"ME",2013-04-29,5.00,1,1,,,,,,,,,
"ME",2013-04-29,6.00,1,1,,,,,,,,,
"ME",2013-04-29,7.00,1,1,,,,,,,,,
"ME",2013-04-29,8.00,1,1,,40.38,37.09,6.14,6.18,19,77,0.073,0.019
"ME",2013-04-29,9.00,1,1,,,,,,,,,
"ME",2013-04-29,10.00,1,1,,,,,,,,,
"ME",2013-04-29,11.00,1,1,,,,,,,,,
"ME",2013-04-29,12.00,1,1,,43.25,42.73,5.67,5.51,,,0.074,0.023
"ME",2013-04-29,13.00,1,1,,,,,,,,,
"ME",2013-04-29,14.00,1,1,,,,,,,,,
"ME",2013-04-29,15.00,1,1,,,,,,,,,
"ME",2013-04-29,16.00,1,1,,45.87,50.02,5.66,5.74,,,0.058,0.024
"ME",2013-04-29,17.00,1,1,,,,,,,,,
"ME",2013-04-29,18.00,1,1,,,,,,,,,
"ME",2013-04-29,19.00,1,1,,,,,,,,,
"ME",2013-04-29,20.00,1,1,,38.62,47.50,6.27,6.23,41,87,0.075,0.024
"ME",2013-04-29,21.00,1,1,,,,,,,,,
"ME",2013-04-29,22.00,1,1,,,,,,,,,
"ME",2013-04-29,23.00,1,1,,,,,,,,,
"ME",2013-04-29,24.00,1,1,,,,,,,,,
"ME",2013-04-29,24.50,1,1,,,,,,,,,
"ME",2013-04-29,20.00,2,1,,38.44,46.26,6.41,6.01,35,76,,
"ME",2013-05-14,0.00,1,1,,45.44,46.20,6.46,5.92,,,0.058,0.014
"ME",2013-05-14,1.00,1,1,,,,,,,,,
"ME",2013-05-14,2.00,1,1,,,,,,,,,
"ME",2013-05-14,3.00,1,1,,,,,,,,,
"ME",2013-05-14,4.00,1,1,,49.81,37.44,5.78,5.75,,,0.066,0.016
"ME",2013-05-14,5.00,1,1,,,,,,,,,
"ME",2013-05-14,6.00,1,1,,,,,,,,,
"ME",2013-05-14,7.00,1,1,,,,,,,,,
"ME",2013-05-14,8.00,1,1,,37.33,47.51,6.66,5.47,,,,
"ME",2013-05-14,9.00,1,1,,,,,,,,,
"ME",2013-05-14,10.00,1,1,,,,,,,,,
"ME",2013-05-14,11.00,1,1,,,,,,,,,
"ME",2013-05-14,12.00,1,1,,42.74,34.08,6.60,5.97,,,,
"ME",2013-05-14,13.00,1,1,,,,,,,,,
"ME",2013-05-14,14.00,1,1,,,,,,,,,
"ME",2013-05-14,15.00,1,1,,,,,,,,,
"ME",2013-05-14,16.00,1,1,,39.43,43.18,6.23,6.05,,,,
"ME",2013-05-14,17.00,1,1,,,,,,,,,
"ME",2013-05-14,18.00,1,1,,,,,,,,,
"ME",2013-05-14,19.00,1,1,,,,,,,,,
"ME",2013-05-14,20.00,1,1,,38.85,39.26,5.75,6.27,,,0.070,0.025
"ME",2013-05-14,21.00,1,1,,,,,,,,,
"ME",2013-05-14,22.00,1,1,,,,,,,,,
"ME",2013-05-14,23.00,1,1,,,,,,,,,
"ME",2013-05-14,24.00,1,1,,,,,,,,,
"ME",2013-05-14,24.20,1,1,,,,,,,,,
"ME",2013-05-14,4.00,2,1,,36.40,45.53,6.60,6.59,,,,
"ME",2013-05-28,0.00,1,1,,,,,,,,0.047,0.029
"ME",2013-05-28,1.00,1,1,,,,,,,,,
"ME",2013-05-28,2.00,1,1,,,,,,,,,
"ME",2013-05-28,3.00,1,1,,,,,,,,,
"ME",2013-05-28,4.00,1,1,,,,,,,,0.060,0.023
"ME",2013-05-28,5.00,1,1,,,,,,,,,
"ME",2013-05-28,6.00,1,1,,,,,,,,,
"ME",2013-05-28,7.00,1,1,,,,,,,,,
"ME",2013-05-28,8.00,1,1,,,,,,,,,
"ME",2013-05-28,9.00,1,1,,,,,,,,,
"ME",2013-05-28,10.00,1,1,,,,,,,,,
"ME",2013-05-28,11.00,1,1,,,,,,,,,
"ME",2013-05-28,12.00,1,1,,,,,,,,,
"ME",2013-05-28,13.00,1,1,,,,,,,,,
"ME",2013-05-28,14.00,1,1,,,,,,,,,
"ME",2013-05-28,15.00,1,1,,,,,,,,,
"ME",2013-05-28,16.00,1,1,,,,,,,,,
"ME",2013-05-28,17.00,1,1,,,,,,,,,
"ME",2013-05-28,18.00,1,1,,,,,,,,,
"ME",2013-05-28,19.00,1,1,,,,,,,,,
"ME",2013-05-28,20.00,1,1,,,,,,,,,
"ME",2013-05-28,21.00,1,1,,,,,,,,,
"ME",2013-05-28,22.00,1,1,,,,,,,,,
"ME",2013-05-28,23.00,1,1,,,,,,,,,
"ME",2013-05-28,24.00,1,1,,,,,,,,,
"ME",2013-05-28,24.50,1,1,,,,,,,,,
"ME",2013-06-10,0.00,1,1,,42.02,47.55,4.03,4.91,,,0.043,0.020
"ME",2013-06-10,1.00,1,1,,,,,,,,,
"ME",2013-06-10,2.00,1,1,,,,,,,,,
"ME",2013-06-10,3.00,1,1,,,,,,,,,
"ME",2013-06-10,4.00,1,1,,38.18,48.73,3.62,4.76,,,0.045,0.020
"ME",2013-06-10,5.00,1,1,,,,,,,,,
"ME",2013-06-10,6.00,1,1,,,,,,,,,
"ME",2013-06-10,7.00,1,1,,,,,,,,,
"ME",2013-06-10,8.00,1,1,,42.61,49.02,4.67,3.67,,,0.045,0.026
"ME",2013-06-10,9.00,1,1,,,,,,,,,
"ME",2013-06-10,10.00,1,1,,49.69,46.99,4.72,4.41,,,0.072,0.040
"ME",2013-06-10,11.00,1,1,,,,,,,,,
"ME",2013-06-10,12.00,1,1,,47.45,49.97,4.94,4.57,,,0.090,0.065
"ME",2013-06-10,13.00,1,1,,,,,,,,,
"ME",2013-06-10,14.00,1,1,,51.14,42.56,4.42,4.73,,,0.115,0.089
"ME",2013-06-10,15.00,1,1,,,,,,,,,
"ME",2013-06-10,16.00,1,1,,53.99,51.52,3.61,3.63,,,0.116,0.091
"ME",2013-06-10,17.00,1,1,,,,,,,,,
"ME",2013-06-10,18.00,1,1,,51.14,41.87,4.50,4.52,,,0.144,0.118
"ME",2013-06-10,19.00,1,1,,,,,,,,,
"ME",2013-06-10,20.00,1,1,,51.12,54.84,4.01,3.57,,,0.255,0.215
"ME",2013-06-10,21.00,1,1,,,,,,,,,
"ME",2013-06-10,22.00,1,1,,51.95,49.95,4.55,3.91,,,0.295,0.243
"ME",2013-06-10,23.00,1,1,,,,,,,,,
"ME",2013-06-10,24.00,1,1,,,,,,,,,
"ME",2013-06-10,24.50,1,1,,,,,,,,,
"ME",2013-06-10,16.00,2,1,,45.51,48.11,4.90,3.53,,,,
"ME",2013-06-24,0.00,1,1,,,,,,,,0.027,0.000
"ME",2013-06-24,1.00,1,1,,,,,,,,,
"ME",2013-06-24,2.00,1,1,,,,,,,,,
"ME",2013-06-24,3.00,1,1,,,,,,,,,
"ME",2013-06-24,4.00,1,1,,,,,,,,0.038,0.000
"ME",2013-06-24,5.00,1,1,,,,,,,,,
"ME",2013-06-24,6.00,1,1,,,,,,,,,
"ME",2013-06-24,6.50,1,1,,,,,,,,,
"ME",2013-06-24,7.00,1,1,,,,,,,,,
"ME",2013-06-24,8.00,1,1,,,,,,,,,
"ME",2013-06-24,9.00,1,1,,,,,,,,,
"ME",2013-06-24,10.00,1,1,,,,,,,,,
"ME",2013-06-24,11.00,1,1,,,,,,,,,
"ME",2013-06-24,12.00,1,1,,,,,,,,,
"ME",2013-06-24,13.00,1,1,,,,,,,,,
"ME",2013-06-24,14.00,1,1,,,,,,,,,
"ME",2013-06-24,15.00,1,1,,,,,,,,,
"ME",2013-06-24,16.00,1,1,,,,,,,,,
"ME",2013-06-24,17.00,1,1,,,,,,,,,
"ME",2013-06-24,18.00,1,1,,,,,,,,,
"ME",2013-06-24,19.00,1,1,,,,,,,,,
"ME",2013-06-24,20.00,1,1,,,,,,,,,
"ME",2013-06-24,21.00,1,1,,,,,,,,,
"ME",2013-06-24,22.00,1,1,,,,,,,,,
"ME",2013-06-24,23.00,1,1,,,,,,,,,
"ME",2013-06-24,24.00,1,1,,,,,,,,,
"ME",2013-06-24,24.80,1,1,,,,,,,,,
"ME",2013-07-08,0.00,1,1,,39.07,39.60,4.17,4.24,,,0.038,0.000
"ME",2013-07-08,1.00,1,1,,,,,,,,,
"ME",2013-07-08,2.00,1,1,,,,,,,,,
"ME",2013-07-08,3.00,1,1,,,,,,,,,
"ME",2013-07-08,4.00,1,1,,37.18,41.41,4.98,4.24,,,0.033,0.000
"ME",2013-07-08,5.00,1,1,,,,,,,,,
"ME",2013-07-08,6.00,1,1,,,,,,,,,
"ME",2013-07-08,7.00,1,1,,,,,,,,,
"ME",2013-07-08,8.00,1,1,,43.45,42.90,4.75,4.34,,,0.024,0.000
"ME",2013-07-08,8.50,1,1,,,,,,,,,
"ME",2013-07-08,9.00,1,1,,,,,,,,,
"ME",2013-07-08,9.50,1,1,,,,,,,,,
"ME",2013-07-08,10.00,1,1,,39.08,45.37,4.09,3.96,,,0.136,0.104
"ME",2013-07-08,11.00,1,1,,,,,,,,,
"ME",2013-07-08,12.00,1,1,,50.67,48.33,4.12,4.44,,,0.190,0.162
"ME",2013-07-08,13.00,1,1,,,,,,,,,
"ME",2013-07-08,14.00,1,1,,46.65,48.55,4.33,4.07,,,0.207,0.174
"ME",2013-07-08,15.00,1,1,,,,,,,,,
"ME",2013-07-08,16.00,1,1,,41.03,41.62,4.37,4.46,,,0.257,0.000
"ME",2013-07-08,17.00,1,1,,,,,,,,,
"ME",2013-07-08,18.00,1,1,,46.85,43.34,4.49,3.99,,,0.265,0.226
"ME",2013-07-08,19.00,1,1,,,,,,,,,
"ME",2013-07-08,20.00,1,1,,46.88,48.67,4.33,4.31,,,0.279,0.233
"ME",2013-07-08,21.00,1,1,,,,,,,,,
"ME",2013-07-08,22.00,1,1,,46.02,51.09,4.17,4.36,,,0.346,0.295
"ME",2013-07-08,23.00,1,1,,,,,,,,,
"ME",2013-07-08,24.00,1,1,,,,,,,,,
"ME",2013-07-08,24.60,1,1,,,,,,,,,
"ME",2013-07-08,10.00,2,1,,42.51,42.26,4.73,3.80,,,,
"ME",2013-07-22,0.00,1,1,,,,,,,,0.027,0.000
"ME",2013-07-22,1.00,1,1,,,,,,,,,
"ME",2013-07-22,2.00,1,1,,,,,,,,,
"ME",2013-07-22,3.00,1,1,,,,,,,,,
"ME",2013-07-22,4.00,1,1,,,,,,,,0.031,0.000
"ME",2013-07-22,5.00,1,1,,,,,,,,,
"ME",2013-07-22,5.50,1,1,,,,,,,,,
"ME",2013-07-22,6.00,1,1,,,,,,,,,
"ME",2013-07-22,6.50,1,1,,,,,,,,,
"ME",2013-07-22,7.00,1,1,,,,,,,,,
"ME",2013-07-22,8.00,1,1,,,,,,,,,
"ME",2013-07-22,9.00,1,1,,,,,,,,,
"ME",2013-07-22,10.00,1,1,,,,,,,,,
"ME",2013-07-22,11.00,1,1,,,,,,,,,
"ME",2013-07-22,12.00,1,1,,,,,,,,,
"ME",2013-07-22,13.00,1,1,,,,,,,,,
"ME",2013-07-22,14.00,1,1,,,,,,,,,
"ME",2013-07-22,15.00,1,1,,,,,,,,,
"ME",2013-07-22,16.00,1,1,,,,,,,,,
"ME",2013-07-22,17.00,1,1,,,,,,,,,
"ME",2013-07-22,18.00,1,1,,,,,,,,,
"ME",2013-07-22,19.00,1,1,,,,,,,,,
"ME",2013-07-22,20.00,1,1,,,,,,,,,
"ME",2013-07-22,21.00,1,1,,,,,,,,,
"ME",2013-07-22,22.00,1,1,,,,,,,,,
"ME",2013-07-22,23.00,1,1,,,,,,,,,
"ME",2013-07-22,24.00,1,1,,,,,,,,,
"ME",2013-07-22,24.40,1,1,,,,,,,,,
"ME",2013-08-05,0.00,1,1,,36.95,37.25,4.84,5.20,10,35,0.026,0.000
"ME",2013-08-05,1.00,1,1,,,,,,,,,
"ME",2013-08-05,2.00,1,1,,,,,,,,,
"ME",2013-08-05,3.00,1,1,,,,,,,,,
"ME",2013-08-05,4.00,1,1,,37.38,39.44,5.09,4.69,11,37,0.032,0.000
"ME",2013-08-05,5.00,1,1,,,,,,,,,
"ME",2013-08-05,6.00,1,1,,38.81,38.24,4.70,5.08,11,52,,
"ME",2013-08-05,7.00,1,1,,,,,,,,,
"ME",2013-08-05,7.50,1,1,,,,,,,,,
"ME",2013-08-05,8.00,1,1,,38.42,39.35,4.83,4.87,11,26,0.027,0.000
"ME",2013-08-05,8.50,1,1,,,,,,,,,
"ME",2013-08-05,9.00,1,1,,,,,,,,,
"ME",2013-08-05,10.00,1,1,,44.34,47.47,4.19,4.51,,,0.063,0.034
"ME",2013-08-05,11.00,1,1,,,,,,,,,
"ME",2013-08-05,12.00,1,1,,50.12,46.08,4.72,4.33,183,200,0.206,0.173
"ME",2013-08-05,13.00,1,1,,,,,,,,,
"ME",2013-08-05,14.00,1,1,,47.88,46.82,4.57,4.48,,,0.258,0.225
"ME",2013-08-05,15.00,1,1,,,,,,,,,
"ME",2013-08-05,16.00,1,1,,48.21,48.43,4.87,4.47,308,319,0.305,0.265
"ME",2013-08-05,17.00,1,1,,,,,,,,,
"ME",2013-08-05,18.00,1,1,,51.60,55.57,4.88,4.53,,,0.344,0.302
"ME",2013-08-05,19.00,1,1,,,,,,,,,
"ME",2013-08-05,20.00,1,1,,48.21,50.33,5.05,4.99,338,343,0.358,0.319
"ME",2013-08-05,21.00,1,1,,,,,,,,,
"ME",2013-08-05,22.00,1,1,,50.02,51.50,4.86,5.07,387,393,0.404,0.363
"ME",2013-08-05,23.00,1,1,,,,,,,,,
"ME",2013-08-05,24.00,1,1,,,,,,,,,
"ME",2013-08-05,24.40,1,1,,,,,,,,,
"ME",2013-08-05,22.00,2,1,,48.69,49.53,4.86,4.79,376,388,,
"ME",2013-08-21,0.00,1,1,,,,,,,,0.017,0.000
"ME",2013-08-21,1.00,1,1,,,,,,,,,
"ME",2013-08-21,2.00,1,1,,,,,,,,,
"ME",2013-08-21,3.00,1,1,,,,,,,,,
"ME",2013-08-21,4.00,1,1,,,,,,,,0.017,0.000
"ME",2013-08-21,5.00,1,1,,,,,,,,,
"ME",2013-08-21,6.00,1,1,,,,,,,,,
"ME",2013-08-21,7.00,1,1,,,,,,,,,
"ME",2013-08-21,7.50,1,1,,,,,,,,,
"ME",2013-08-21,8.00,1,1,,,,,,,,,
"ME",2013-08-21,8.50,1,1,,,,,,,,,
"ME",2013-08-21,9.00,1,1,,,,,,,,,
"ME",2013-08-21,10.00,1,1,,,,,,,,,
"ME",2013-08-21,11.00,1,1,,,,,,,,,
"ME",2013-08-21,12.00,1,1,,,,,,,,,
"ME",2013-08-21,13.00,1,1,,,,,,,,,
"ME",2013-08-21,14.00,1,1,,,,,,,,,
"ME",2013-08-21,15.00,1,1,,,,,,,,,
"ME",2013-08-21,16.00,1,1,,,,,,,,,
"ME",2013-08-21,17.00,1,1,,,,,,,,,
"ME",2013-08-21,18.00,1,1,,,,,,,,,
"ME",2013-08-21,19.00,1,1,,,,,,,,,
"ME",2013-08-21,20.00,1,1,,,,,,,,,
"ME",2013-08-21,21.00,1,1,,,,,,,,,
"ME",2013-08-21,22.00,1,1,,,,,,,,,
"ME",2013-08-21,23.00,1,1,,,,,,,,,
"ME",2013-08-21,24.00,1,1,,,,,,,,,
"ME",2013-08-21,24.40,1,1,,,,,,,,,
"ME",2013-09-04,0.00,1,1,,23.94,30.74,5.93,5.47,,,0.022,0.000
"ME",2013-09-04,1.00,1,1,,,,,,,,,
"ME",2013-09-04,2.00,1,1,,,,,,,,,
"ME",2013-09-04,3.00,1,1,,,,,,,,,
"ME",2013-09-04,4.00,1,1,,37.83,23.20,6.26,6.38,,,0.023,0.000
"ME",2013-09-04,5.00,1,1,,,,,,,,,
"ME",2013-09-04,6.00,1,1,,,,,,,,,
"ME",2013-09-04,7.00,1,1,,,,,,,,,
"ME",2013-09-04,8.00,1,1,,26.32,23.59,5.50,5.35,,,0.023,0.000
"ME",2013-09-04,8.50,1,1,,,,,,,,,
"ME",2013-09-04,9.00,1,1,,,,,,,,,
"ME",2013-09-04,9.50,1,1,,,,,,,,,
"ME",2013-09-04,10.00,1,1,,44.49,30.55,5.13,5.70,,,0.026,0.000
"ME",2013-09-04,11.00,1,1,,,,,,,,,
"ME",2013-09-04,12.00,1,1,,52.02,41.46,5.12,5.85,,,0.170,0.128
"ME",2013-09-04,13.00,1,1,,,,,,,,,
"ME",2013-09-04,14.00,1,1,,51.76,46.30,5.98,5.22,,,0.260,0.224
"ME",2013-09-04,15.00,1,1,,,,,,,,,
"ME",2013-09-04,16.00,1,1,,52.73,53.32,5.63,5.90,,,0.313,0.278
"ME",2013-09-04,17.00,1,1,,,,,,,,,
"ME",2013-09-04,18.00,1,1,,49.73,51.19,5.49,5.10,,,0.396,0.352
"ME",2013-09-04,19.00,1,1,,,,,,,,,
"ME",2013-09-04,20.00,1,1,,52.47,54.56,5.36,6.05,,,0.444,0.397
"ME",2013-09-04,21.00,1,1,,,,,,,,,
"ME",2013-09-04,22.00,1,1,,50.89,44.29,5.87,5.35,,,0.460,0.406
"ME",2013-09-04,23.00,1,1,,,,,,,,,
"ME",2013-09-04,24.00,1,1,,,,,,,,,
"ME",2013-09-04,24.40,1,1,,,,,,,,,
"ME",2013-09-04,8.00,2,1,,32.77,27.10,6.34,6.23,,,,
"ME",2013-09-30,0.00,1,1,,26.95,39.45,3.80,4.36,,,0.026,0.000
"ME",2013-09-30,1.00,1,1,,,,,,,,,
"ME",2013-09-30,2.00,1,1,,,,,,,,,
"ME",2013-09-30,3.00,1,1,,,,,,,,,
"ME",2013-09-30,4.00,1,1,,36.93,24.70,3.87,4.25,,,0.025,0.000
"ME",2013-09-30,5.00,1,1,,,,,,,,,
"ME",2013-09-30,6.00,1,1,,,,,,,,,
"ME",2013-09-30,7.00,1,1,,,,,,,,,
"ME",2013-09-30,8.00,1,1,,34.93,35.05,4.00,4.17,,,,
"ME",2013-09-30,9.00,1,1,,,,,,,,,
"ME",2013-09-30,10.00,1,1,,,,,,,,,
"ME",2013-09-30,10.50,1,1,,,,,,,,,
"ME",2013-09-30,11.00,1,1,,,,,,,,,
"ME",2013-09-30,11.50,1,1,,,,,,,,,
"ME",2013-09-30,12.00,1,1,,,,,,,,,
"ME",2013-09-30,12.50,1,1,,,,,,,,,
"ME",2013-09-30,13.00,1,1,,,,,,,,,
"ME",2013-09-30,14.00,1,1,,,,,,,,,
"ME",2013-09-30,15.00,1,1,,,,,,,,,
"ME",2013-09-30,16.00,1,1,,,,,,,,,
"ME",2013-09-30,17.00,1,1,,,,,,,,,
"ME",2013-09-30,18.00,1,1,,,,,,,,,
"ME",2013-09-30,19.00,1,1,,,,,,,,,
"ME",2013-09-30,20.00,1,1,,39.59,54.60,4.39,3.80,,,0.460,0.417
"ME",2013-09-30,21.00,1,1,,,,,,,,,
"ME",2013-09-30,22.00,1,1,,,,,,,,,
"ME",2013-09-30,23.00,1,1,,,,,,,,,
"ME",2013-09-30,24.00,1,1,,,,,,,,,
"ME",2013-09-30,24.30,1,1,,,,,,,,,
"ME",2013-09-30,8.00,2,1,,37.04,37.42,3.97,3.89,,,,
"ME",2013-10-29,0.00,1,1,,42.74,36.37,4.36,4.40,66,89,0.084,0.050
"ME",2013-10-29,1.00,1,1,,,,,,,,,
"ME",2013-10-29,2.00,1,1,,,,,,,,,
"ME",2013-10-29,3.00,1,1,,,,,,,,,
"ME",2013-10-29,4.00,1,1,,31.91,35.87,4.52,3.34,65,86,0.089,0.052
"ME",2013-10-29,5.00,1,1,,,,,,,,,
"ME",2013-10-29,6.00,1,1,,,,,,,,,
"ME",2013-10-29,7.00,1,1,,,,,,,,,
"ME",2013-10-29,8.00,1,1,,35.94,38.61,4.00,4.22,,,,
"ME",2013-10-29,9.00,1,1,,,,,,,,,
"ME",2013-10-29,10.00,1,1,,,,,,,,,
"ME",2013-10-29,11.00,1,1,,,,,,,,,
"ME",2013-10-29,12.00,1,1,,,,,,,,,
"ME",2013-10-29,13.00,1,1,,,,,,,,,
"ME",2013-10-29,14.00,1,1,,,,,,,,,
"ME",2013-10-29,15.00,1,1,,,,,,,,,
"ME",2013-10-29,16.00,1,1,,,,,,,,,
"ME",2013-10-29,17.00,1,1,,,,,,,,,
"ME",2013-10-29,18.00,1,1,,,,,,,,,
"ME",2013-10-29,19.00,1,1,,,,,,,,,
