lakeid,sampledate,depth,rep,sta,event,wtemp,o2
"ME",2012-08-20,11.50,1,1,,18.90,0.0
"ME",2012-08-20,12.00,1,1,,17.30,0.0
"ME",2012-08-20,12.50,1,1,,16.60,0.0
"ME",2012-08-20,13.00,1,1,,16.20,0.0
"ME",2012-08-20,13.50,1,1,,15.90,0.0
"ME",2012-08-20,14.00,1,1,,15.50,0.0
"ME",2012-08-20,14.50,1,1,,14.90,0.0
"ME",2012-08-20,15.00,1,1,,14.20,0.0
"ME",2012-08-20,16.00,1,1,,13.50,0.0
"ME",2012-08-20,17.00,1,1,,12.80,0.0
"ME",2012-08-20,18.00,1,1,,12.40,0.0
"ME",2012-08-20,19.00,1,1,,12.10,0.0
"ME",2012-08-20,20.00,1,1,,11.90,0.0
"ME",2012-08-20,21.00,1,1,,11.80,0.0
"ME",2012-08-20,22.00,1,1,,11.80,0.0
"ME",2012-08-20,23.00,1,1,,11.70,0.0
"ME",2012-08-20,24.00,1,1,,11.70,0.0
"ME",2012-09-04,0.00,1,1,,24.80,7.9
"ME",2012-09-04,1.00,1,1,,24.30,7.9
"ME",2012-09-04,2.00,1,1,,24.10,7.9
"ME",2012-09-04,3.00,1,1,,24.00,7.8
"ME",2012-09-04,4.00,1,1,,23.90,7.6
"ME",2012-09-04,5.00,1,1,,23.70,7.2
"ME",2012-09-04,6.00,1,1,,23.40,6.9
"ME",2012-09-04,7.00,1,1,,23.30,6.8
"ME",2012-09-04,8.00,1,1,,23.30,6.6
"ME",2012-09-04,9.00,1,1,,23.10,6.3
"ME",2012-09-04,10.00,1,1,,23.00,6.0
"ME",2012-09-04,10.50,1,1,,22.90,5.5
"ME",2012-09-04,11.00,1,1,,22.70,5.0
"ME",2012-09-04,11.50,1,1,,22.60,3.9
"ME",2012-09-04,12.00,1,1,,19.50,0.0
"ME",2012-09-04,13.00,1,1,,15.60,0.0
"ME",2012-09-04,14.00,1,1,,14.50,0.0
"ME",2012-09-04,15.00,1,1,,13.70,0.0
"ME",2012-09-04,16.00,1,1,,13.40,0.0
"ME",2012-09-04,17.00,1,1,,12.60,0.0
"ME",2012-09-04,18.00,1,1,,12.40,0.0
"ME",2012-09-04,19.00,1,1,,12.10,0.0
"ME",2012-09-04,20.00,1,1,,11.90,0.0
"ME",2012-09-04,21.00,1,1,,11.80,0.0
"ME",2012-09-04,22.00,1,1,,11.70,0.0
"ME",2012-09-04,23.00,1,1,,11.70,0.0
"ME",2012-09-04,24.00,1,1,,11.60,0.0
"ME",2012-09-04,24.30,1,1,,11.60,0.0
"ME",2012-09-04,4.00,2,1,,,
"ME",2012-10-01,0.00,1,1,,17.00,10.2
"ME",2012-10-01,1.00,1,1,,16.90,10.2
"ME",2012-10-01,2.00,1,1,,16.90,10.0
"ME",2012-10-01,3.00,1,1,,16.80,9.8
"ME",2012-10-01,4.00,1,1,,16.80,9.7
"ME",2012-10-01,5.00,1,1,,16.80,9.6
"ME",2012-10-01,6.00,1,1,,16.80,9.4
"ME",2012-10-01,7.00,1,1,,16.80,9.2
"ME",2012-10-01,8.00,1,1,,16.80,8.9
"ME",2012-10-01,9.00,1,1,,16.80,8.5
"ME",2012-10-01,10.00,1,1,,16.70,7.9
"ME",2012-10-01,11.00,1,1,,16.70,7.6
"ME",2012-10-01,12.00,1,1,,16.60,7.4
"ME",2012-10-01,13.00,1,1,,16.60,7.6
"ME",2012-10-01,14.00,1,1,,16.60,7.4
"ME",2012-10-01,15.00,1,1,,16.40,2.3
"ME",2012-10-01,16.00,1,1,,16.10,0.1
"ME",2012-10-01,16.50,1,1,,16.00,0.0
"ME",2012-10-01,17.00,1,1,,15.50,0.1
"ME",2012-10-01,17.50,1,1,,14.30,0.1
"ME",2012-10-01,18.00,1,1,,13.40,0.1
"ME",2012-10-01,19.00,1,1,,12.90,0.1
"ME",2012-10-01,20.00,1,1,,12.50,0.1
"ME",2012-10-01,21.00,1,1,,12.30,0.1
"ME",2012-10-01,22.00,1,1,,12.20,0.1
"ME",2012-10-01,23.00,1,1,,12.10,0.1
"ME",2012-10-01,24.00,1,1,,12.10,0.2
"ME",2012-10-01,4.00,2,1,,,
"ME",2012-10-29,0.00,1,1,,11.80,8.7
"ME",2012-10-29,1.00,1,1,,11.80,8.7
"ME",2012-10-29,2.00,1,1,,11.80,8.7
"ME",2012-10-29,3.00,1,1,,11.80,8.7
"ME",2012-10-29,4.00,1,1,,11.80,8.7
"ME",2012-10-29,5.00,1,1,,11.80,8.7
"ME",2012-10-29,6.00,1,1,,11.80,8.7
"ME",2012-10-29,7.00,1,1,,11.80,8.7
"ME",2012-10-29,8.00,1,1,,11.80,8.7
"ME",2012-10-29,9.00,1,1,,11.80,8.7
"ME",2012-10-29,10.00,1,1,,11.80,8.7
"ME",2012-10-29,11.00,1,1,,11.80,8.7
"ME",2012-10-29,12.00,1,1,,11.80,8.7
"ME",2012-10-29,13.00,1,1,,11.80,8.7
"ME",2012-10-29,14.00,1,1,,11.80,8.7
"ME",2012-10-29,15.00,1,1,,11.80,8.7
"ME",2012-10-29,16.00,1,1,,11.80,8.7
"ME",2012-10-29,17.00,1,1,,11.80,8.7
"ME",2012-10-29,18.00,1,1,,11.80,8.7
"ME",2012-10-29,19.00,1,1,,11.80,8.7
"ME",2012-10-29,20.00,1,1,,11.80,8.7
"ME",2012-10-29,21.00,1,1,,11.80,8.7
"ME",2012-10-29,22.00,1,1,,11.80,8.7
"ME",2012-10-29,23.00,1,1,,11.80,8.7
"ME",2012-10-29,24.00,1,1,,11.80,8.7
"ME",2012-10-29,24.30,1,1,,11.80,8.7
"ME",2012-10-29,20.00,2,1,,,
"ME",2012-11-29,0.00,1,1,,6.20,11.5
"ME",2012-11-29,1.00,1,1,,6.10,11.5
"ME",2012-11-29,2.00,1,1,,6.10,11.5
"ME",2012-11-29,3.00,1,1,,6.10,11.5
"ME",2012-11-29,4.00,1,1,,6.10,11.5
"ME",2012-11-29,5.00,1,1,,6.10,11.5
"ME",2012-11-29,6.00,1,1,,6.10,11.5
"ME",2012-11-29,7.00,1,1,,6.10,11.5
"ME",2012-11-29,8.00,1,1,,6.10,11.5
"ME",2012-11-29,9.00,1,1,,6.10,11.5
"ME",2012-11-29,10.00,1,1,,6.10,11.5
"ME",2012-11-29,11.00,1,1,,6.00,11.5
"ME",2012-11-29,12.00,1,1,,6.00,11.5
"ME",2012-11-29,13.00,1,1,,6.00,11.5
"ME",2012-11-29,14.00,1,1,,6.00,11.5
"ME",2012-11-29,15.00,1,1,,6.00,11.5
"ME",2012-11-29,16.00,1,1,,6.00,11.5
"ME",2012-11-29,17.00,1,1,,6.00,11.5
"ME",2012-11-29,18.00,1,1,,6.00,11.5
"ME",2012-11-29,19.00,1,1,,6.00,11.5
"ME",2012-11-29,20.00,1,1,,5.90,11.5
"ME",2012-11-29,21.00,1,1,,5.90,11.4
"ME",2012-11-29,22.00,1,1,,5.90,11.4
"ME",2012-11-29,23.00,1,1,,5.90,11.4
"ME",2012-11-29,24.00,1,1,,5.90,11.4
"ME",2012-11-29,24.30,1,1,,5.80,11.2
"ME",2012-11-29,20.00,2,1,,,
"ME",2013-02-12,0.00,1,1,,0.30,15.4
"ME",2013-02-12,1.00,1,1,,0.80,15.8
"ME",2013-02-12,2.00,1,1,,0.80,15.6
"ME",2013-02-12,3.00,1,1,,0.80,15.6
"ME",2013-02-12,4.00,1,1,,0.80,15.4
"ME",2013-02-12,5.00,1,1,,0.80,14.7
"ME",2013-02-12,6.00,1,1,,0.80,14.5
"ME",2013-02-12,7.00,1,1,,0.80,14.4
"ME",2013-02-12,8.00,1,1,,0.80,14.4
"ME",2013-02-12,9.00,1,1,,0.90,14.2
"ME",2013-02-12,10.00,1,1,,0.90,14.1
"ME",2013-02-12,11.00,1,1,,1.00,13.8
"ME",2013-02-12,12.00,1,1,,1.10,14.2
"ME",2013-02-12,13.00,1,1,,1.10,14.4
"ME",2013-02-12,14.00,1,1,,1.20,13.9
"ME",2013-02-12,15.00,1,1,,1.30,13.6
"ME",2013-02-12,16.00,1,1,,1.30,13.7
"ME",2013-02-12,17.00,1,1,,1.40,13.3
"ME",2013-02-12,18.00,1,1,,1.60,12.7
"ME",2013-02-12,19.00,1,1,,1.60,11.3
"ME",2013-02-12,20.00,1,1,,1.60,11.3
"ME",2013-02-12,21.00,1,1,,1.60,11.3
"ME",2013-02-12,22.00,1,1,,1.60,11.3
"ME",2013-02-12,23.00,1,1,,1.60,11.3
"ME",2013-02-12,24.00,1,1,,1.70,13.4
"ME",2013-02-12,20.00,2,1,,,
"ME",2013-04-29,0.00,1,1,,6.20,16.3
"ME",2013-04-29,1.00,1,1,,6.20,16.3
"ME",2013-04-29,2.00,1,1,,6.20,16.3
"ME",2013-04-29,3.00,1,1,,6.20,16.1
"ME",2013-04-29,4.00,1,1,,6.10,15.9
"ME",2013-04-29,5.00,1,1,,5.20,15.1
"ME",2013-04-29,6.00,1,1,,5.00,15.1
"ME",2013-04-29,7.00,1,1,,4.90,15.0
"ME",2013-04-29,8.00,1,1,,4.80,14.8
"ME",2013-04-29,9.00,1,1,,4.80,14.8
"ME",2013-04-29,10.00,1,1,,4.80,14.7
"ME",2013-04-29,11.00,1,1,,4.70,14.7
"ME",2013-04-29,12.00,1,1,,4.60,14.5
"ME",2013-04-29,13.00,1,1,,4.60,14.5
"ME",2013-04-29,14.00,1,1,,4.60,14.5
"ME",2013-04-29,15.00,1,1,,4.60,14.4
"ME",2013-04-29,16.00,1,1,,4.50,14.4
"ME",2013-04-29,17.00,1,1,,4.50,14.3
"ME",2013-04-29,18.00,1,1,,4.50,14.3
"ME",2013-04-29,19.00,1,1,,4.50,14.2
"ME",2013-04-29,20.00,1,1,,4.50,14.2
"ME",2013-04-29,21.00,1,1,,4.50,14.2
"ME",2013-04-29,22.00,1,1,,4.50,14.2
"ME",2013-04-29,23.00,1,1,,4.50,14.1
"ME",2013-04-29,24.00,1,1,,4.50,14.0
"ME",2013-04-29,24.50,1,1,,4.50,14.0
"ME",2013-04-29,20.00,2,1,,,
"ME",2013-05-14,0.00,1,1,,12.20,13.0
"ME",2013-05-14,1.00,1,1,,10.00,13.2
"ME",2013-05-14,2.00,1,1,,9.50,13.1
"ME",2013-05-14,3.00,1,1,,9.30,12.9
"ME",2013-05-14,4.00,1,1,,9.10,12.7
"ME",2013-05-14,5.00,1,1,,9.10,12.5
"ME",2013-05-14,6.00,1,1,,9.00,12.5
"ME",2013-05-14,7.00,1,1,,9.00,12.5
"ME",2013-05-14,8.00,1,1,,8.80,12.5
"ME",2013-05-14,9.00,1,1,,8.80,12.5
"ME",2013-05-14,10.00,1,1,,8.70,12.5
"ME",2013-05-14,11.00,1,1,,8.70,12.5
"ME",2013-05-14,12.00,1,1,,8.60,12.4
"ME",2013-05-14,13.00,1,1,,8.60,12.3
"ME",2013-05-14,14.00,1,1,,8.50,12.2
"ME",2013-05-14,15.00,1,1,,8.50,12.0
"ME",2013-05-14,16.00,1,1,,8.50,11.8
"ME",2013-05-14,17.00,1,1,,8.40,11.8
"ME",2013-05-14,18.00,1,1,,8.20,11.7
"ME",2013-05-14,19.00,1,1,,7.80,11.6
"ME",2013-05-14,20.00,1,1,,7.60,11.6
"ME",2013-05-14,21.00,1,1,,7.60,11.4
"ME",2013-05-14,22.00,1,1,,7.60,11.3
"ME",2013-05-14,23.00,1,1,,7.60,11.1
"ME",2013-05-14,24.00,1,1,,7.60,11.0
"ME",2013-05-14,24.20,1,1,,7.60,11.0
"ME",2013-05-14,4.00,2,1,,,
"ME",2013-05-28,0.00,1,1,,14.50,11.2
"ME",2013-05-28,1.00,1,1,,14.00,11.3
"ME",2013-05-28,2.00,1,1,,13.90,11.3
"ME",2013-05-28,3.00,1,1,,13.90,11.2
"ME",2013-05-28,4.00,1,1,,13.90,11.2
"ME",2013-05-28,5.00,1,1,,13.90,11.1
"ME",2013-05-28,6.00,1,1,,13.80,11.1
"ME",2013-05-28,7.00,1,1,,13.80,11.1
"ME",2013-05-28,8.00,1,1,,13.80,11.0
"ME",2013-05-28,9.00,1,1,,13.70,11.0
"ME",2013-05-28,10.00,1,1,,13.70,11.0
"ME",2013-05-28,11.00,1,1,,13.10,10.9
"ME",2013-05-28,12.00,1,1,,10.00,11.0
"ME",2013-05-28,13.00,1,1,,9.70,11.0
"ME",2013-05-28,14.00,1,1,,9.30,11.0
"ME",2013-05-28,15.00,1,1,,8.90,10.8
"ME",2013-05-28,16.00,1,1,,8.80,10.7
"ME",2013-05-28,17.00,1,1,,8.50,10.7
"ME",2013-05-28,18.00,1,1,,8.40,10.7
"ME",2013-05-28,19.00,1,1,,8.30,10.5
"ME",2013-05-28,20.00,1,1,,8.10,10.4
"ME",2013-05-28,21.00,1,1,,8.00,7.7
"ME",2013-05-28,22.00,1,1,,8.00,7.5
"ME",2013-05-28,23.00,1,1,,7.90,5.7
"ME",2013-05-28,24.00,1,1,,7.90,4.9
"ME",2013-05-28,24.50,1,1,,7.90,4.9
"ME",2013-06-10,0.00,1,1,,20.90,10.0
"ME",2013-06-10,1.00,1,1,,17.60,10.3
"ME",2013-06-10,2.00,1,1,,17.30,10.3
"ME",2013-06-10,3.00,1,1,,17.10,10.3
"ME",2013-06-10,4.00,1,1,,17.10,10.3
"ME",2013-06-10,5.00,1,1,,17.00,10.3
"ME",2013-06-10,6.00,1,1,,17.00,10.3
"ME",2013-06-10,7.00,1,1,,16.90,10.4
"ME",2013-06-10,8.00,1,1,,16.80,10.3
"ME",2013-06-10,9.00,1,1,,16.40,10.0
"ME",2013-06-10,10.00,1,1,,14.20,8.8
"ME",2013-06-10,11.00,1,1,,13.40,8.6
"ME",2013-06-10,12.00,1,1,,12.00,8.4
"ME",2013-06-10,13.00,1,1,,10.30,7.6
"ME",2013-06-10,14.00,1,1,,9.70,7.4
"ME",2013-06-10,15.00,1,1,,9.20,7.6
"ME",2013-06-10,16.00,1,1,,8.90,7.1
"ME",2013-06-10,17.00,1,1,,8.60,6.5
"ME",2013-06-10,18.00,1,1,,8.40,6.2
"ME",2013-06-10,19.00,1,1,,8.40,5.9
"ME",2013-06-10,20.00,1,1,,8.30,4.4
"ME",2013-06-10,21.00,1,1,,8.20,1.8
"ME",2013-06-10,22.00,1,1,,8.10,1.4
"ME",2013-06-10,23.00,1,1,,8.40,0.8
"ME",2013-06-10,24.00,1,1,,8.00,0.7
"ME",2013-06-10,24.50,1,1,,7.90,0.3
"ME",2013-06-10,16.00,2,1,,,
"ME",2013-06-24,0.00,1,1,,22.10,11.7
"ME",2013-06-24,1.00,1,1,,22.10,11.6
"ME",2013-06-24,2.00,1,1,,22.10,11.7
"ME",2013-06-24,3.00,1,1,,22.10,11.6
"ME",2013-06-24,4.00,1,1,,22.10,11.5
"ME",2013-06-24,5.00,1,1,,22.00,11.4
"ME",2013-06-24,6.00,1,1,,21.60,11.1
"ME",2013-06-24,6.50,1,1,,19.10,9.0
"ME",2013-06-24,7.00,1,1,,18.40,8.5
"ME",2013-06-24,8.00,1,1,,16.30,7.0
"ME",2013-06-24,9.00,1,1,,15.30,6.4
"ME",2013-06-24,10.00,1,1,,13.50,5.8
"ME",2013-06-24,11.00,1,1,,12.50,5.1
"ME",2013-06-24,12.00,1,1,,11.60,4.3
"ME",2013-06-24,13.00,1,1,,10.80,3.8
"ME",2013-06-24,14.00,1,1,,10.40,4.2
"ME",2013-06-24,15.00,1,1,,9.90,3.4
"ME",2013-06-24,16.00,1,1,,9.50,3.1
"ME",2013-06-24,17.00,1,1,,9.20,2.1
"ME",2013-06-24,18.00,1,1,,8.80,1.1
"ME",2013-06-24,19.00,1,1,,8.50,0.5
"ME",2013-06-24,20.00,1,1,,8.50,0.3
"ME",2013-06-24,21.00,1,1,,8.50,0.3
"ME",2013-06-24,22.00,1,1,,8.50,0.3
"ME",2013-06-24,23.00,1,1,,8.40,0.3
"ME",2013-06-24,24.00,1,1,,8.40,0.4
"ME",2013-06-24,24.80,1,1,,8.40,0.4
"ME",2013-07-08,0.00,1,1,,24.60,6.6
"ME",2013-07-08,1.00,1,1,,24.60,6.6
"ME",2013-07-08,2.00,1,1,,24.60,6.5
"ME",2013-07-08,3.00,1,1,,24.50,6.4
"ME",2013-07-08,4.00,1,1,,24.40,6.1
"ME",2013-07-08,5.00,1,1,,24.30,5.9
"ME",2013-07-08,6.00,1,1,,24.20,5.9
"ME",2013-07-08,7.00,1,1,,23.90,5.5
"ME",2013-07-08,8.00,1,1,,22.70,4.2
"ME",2013-07-08,8.50,1,1,,22.20,3.8
"ME",2013-07-08,9.00,1,1,,18.90,1.8
"ME",2013-07-08,9.50,1,1,,17.30,1.7
"ME",2013-07-08,10.00,1,1,,15.30,1.7
"ME",2013-07-08,11.00,1,1,,13.50,1.4
"ME",2013-07-08,12.00,1,1,,11.90,1.1
"ME",2013-07-08,13.00,1,1,,11.00,0.8
"ME",2013-07-08,14.00,1,1,,10.40,0.9
"ME",2013-07-08,15.00,1,1,,10.00,0.7
"ME",2013-07-08,16.00,1,1,,9.70,0.3
"ME",2013-07-08,17.00,1,1,,9.50,0.1
"ME",2013-07-08,18.00,1,1,,9.40,0.2
"ME",2013-07-08,19.00,1,1,,9.40,0.2
"ME",2013-07-08,20.00,1,1,,9.40,0.2
"ME",2013-07-08,21.00,1,1,,9.30,0.2
"ME",2013-07-08,22.00,1,1,,9.10,0.3
"ME",2013-07-08,23.00,1,1,,9.10,0.3
"ME",2013-07-08,24.00,1,1,,9.00,0.3
"ME",2013-07-08,24.60,1,1,,9.00,0.4
"ME",2013-07-08,10.00,2,1,,,
"ME",2013-07-22,0.00,1,1,,26.20,9.1
"ME",2013-07-22,1.00,1,1,,26.00,9.2
"ME",2013-07-22,2.00,1,1,,25.60,9.2
"ME",2013-07-22,3.00,1,1,,25.50,8.6
"ME",2013-07-22,4.00,1,1,,25.50,8.3
"ME",2013-07-22,5.00,1,1,,25.40,8.1
"ME",2013-07-22,5.50,1,1,,25.40,8.1
"ME",2013-07-22,6.00,1,1,,25.30,7.7
"ME",2013-07-22,6.50,1,1,,24.50,6.1
"ME",2013-07-22,7.00,1,1,,20.60,3.6
"ME",2013-07-22,8.00,1,1,,19.70,0.2
"ME",2013-07-22,9.00,1,1,,16.70,0.2
"ME",2013-07-22,10.00,1,1,,15.90,0.2
"ME",2013-07-22,11.00,1,1,,15.50,0.1
"ME",2013-07-22,12.00,1,1,,13.70,0.1
"ME",2013-07-22,13.00,1,1,,11.40,0.1
"ME",2013-07-22,14.00,1,1,,10.60,0.1
"ME",2013-07-22,15.00,1,1,,10.10,0.1
"ME",2013-07-22,16.00,1,1,,9.70,0.1
"ME",2013-07-22,17.00,1,1,,9.60,0.1
"ME",2013-07-22,18.00,1,1,,9.40,0.1
"ME",2013-07-22,19.00,1,1,,9.00,0.1
"ME",2013-07-22,20.00,1,1,,8.90,0.1
"ME",2013-07-22,21.00,1,1,,8.80,0.1
"ME",2013-07-22,22.00,1,1,,8.60,0.1
"ME",2013-07-22,23.00,1,1,,8.60,0.1
"ME",2013-07-22,24.00,1,1,,8.60,0.1
"ME",2013-07-22,24.40,1,1,,8.60,0.1
"ME",2013-08-05,0.00,1,1,,22.60,7.5
"ME",2013-08-05,1.00,1,1,,22.60,7.6
"ME",2013-08-05,2.00,1,1,,22.60,7.6
"ME",2013-08-05,3.00,1,1,,22.50,7.6
"ME",2013-08-05,4.00,1,1,,22.50,7.6
"ME",2013-08-05,5.00,1,1,,22.50,7.6
"ME",2013-08-05,6.00,1,1,,22.50,7.6
"ME",2013-08-05,7.00,1,1,,22.40,7.2
"ME",2013-08-05,7.50,1,1,,22.40,6.9
"ME",2013-08-05,8.00,1,1,,22.20,6.5
"ME",2013-08-05,8.50,1,1,,20.60,2.1
"ME",2013-08-05,9.00,1,1,,19.20,0.4
"ME",2013-08-05,10.00,1,1,,16.90,0.1
"ME",2013-08-05,11.00,1,1,,13.60,0.1
"ME",2013-08-05,12.00,1,1,,11.80,0.1
"ME",2013-08-05,13.00,1,1,,11.10,0.1
"ME",2013-08-05,14.00,1,1,,10.60,0.1
"ME",2013-08-05,15.00,1,1,,9.90,0.1
"ME",2013-08-05,16.00,1,1,,9.70,0.1
"ME",2013-08-05,17.00,1,1,,9.60,0.1
"ME",2013-08-05,18.00,1,1,,9.50,0.1
"ME",2013-08-05,19.00,1,1,,9.40,0.1
"ME",2013-08-05,20.00,1,1,,9.30,0.1
"ME",2013-08-05,21.00,1,1,,9.20,0.1
"ME",2013-08-05,22.00,1,1,,9.10,0.1
"ME",2013-08-05,23.00,1,1,,9.10,0.1
"ME",2013-08-05,24.00,1,1,,9.00,0.1
"ME",2013-08-05,24.40,1,1,,9.00,0.1
"ME",2013-08-05,22.00,2,1,,,
"ME",2013-08-21,0.00,1,1,,24.20,8.7
"ME",2013-08-21,1.00,1,1,,24.10,8.7
"ME",2013-08-21,2.00,1,1,,24.00,8.8
"ME",2013-08-21,3.00,1,1,,24.00,8.7
"ME",2013-08-21,4.00,1,1,,24.00,8.6
"ME",2013-08-21,5.00,1,1,,24.00,8.5
"ME",2013-08-21,6.00,1,1,,23.80,8.0
"ME",2013-08-21,7.00,1,1,,23.60,7.8
"ME",2013-08-21,7.50,1,1,,23.40,7.3
"ME",2013-08-21,8.00,1,1,,22.40,4.4
"ME",2013-08-21,8.50,1,1,,21.80,1.9
"ME",2013-08-21,9.00,1,1,,19.60,0.1
"ME",2013-08-21,10.00,1,1,,17.60,0.1
"ME",2013-08-21,11.00,1,1,,15.10,0.1
"ME",2013-08-21,12.00,1,1,,12.60,0.1
"ME",2013-08-21,13.00,1,1,,11.40,0.1
"ME",2013-08-21,14.00,1,1,,10.70,0.1
"ME",2013-08-21,15.00,1,1,,10.30,0.1
"ME",2013-08-21,16.00,1,1,,9.90,0.1
"ME",2013-08-21,17.00,1,1,,9.60,0.1
"ME",2013-08-21,18.00,1,1,,9.50,0.1
"ME",2013-08-21,19.00,1,1,,9.40,0.1
"ME",2013-08-21,20.00,1,1,,9.30,0.1
"ME",2013-08-21,21.00,1,1,,9.30,0.1
"ME",2013-08-21,22.00,1,1,,9.20,0.1
"ME",2013-08-21,23.00,1,1,,9.20,0.1
"ME",2013-08-21,24.00,1,1,,9.10,0.1
"ME",2013-08-21,24.40,1,1,,9.10,0.1
"ME",2013-09-04,0.00,1,1,,24.10,7.5
"ME",2013-09-04,1.00,1,1,,24.10,7.5
"ME",2013-09-04,2.00,1,1,,24.10,7.4
"ME",2013-09-04,3.00,1,1,,24.10,7.4
"ME",2013-09-04,4.00,1,1,,24.00,7.4
"ME",2013-09-04,5.00,1,1,,24.00,7.3
"ME",2013-09-04,6.00,1,1,,24.00,7.3
"ME",2013-09-04,7.00,1,1,,23.90,7.1
"ME",2013-09-04,8.00,1,1,,23.90,6.8
"ME",2013-09-04,8.50,1,1,,23.80,6.7
"ME",2013-09-04,9.00,1,1,,23.00,2.0
"ME",2013-09-04,9.50,1,1,,21.60,0.0
"ME",2013-09-04,10.00,1,1,,18.30,0.0
"ME",2013-09-04,11.00,1,1,,15.50,0.0
"ME",2013-09-04,12.00,1,1,,13.50,0.0
"ME",2013-09-04,13.00,1,1,,12.30,0.0
"ME",2013-09-04,14.00,1,1,,11.00,0.0
"ME",2013-09-04,15.00,1,1,,10.60,0.0
"ME",2013-09-04,16.00,1,1,,10.20,0.0
"ME",2013-09-04,17.00,1,1,,9.80,0.0
"ME",2013-09-04,18.00,1,1,,9.70,0.0
"ME",2013-09-04,19.00,1,1,,9.60,0.0
"ME",2013-09-04,20.00,1,1,,9.50,0.0
"ME",2013-09-04,21.00,1,1,,9.40,0.0
"ME",2013-09-04,22.00,1,1,,9.40,0.0
"ME",2013-09-04,23.00,1,1,,9.40,0.0
"ME",2013-09-04,24.00,1,1,,9.30,0.0
"ME",2013-09-04,24.40,1,1,,9.30,0.0
"ME",2013-09-04,8.00,2,1,,,
"ME",2013-09-30,0.00,1,1,,19.30,8.3
"ME",2013-09-30,1.00,1,1,,19.20,8.3
"ME",2013-09-30,2.00,1,1,,19.20,8.3
"ME",2013-09-30,3.00,1,1,,19.20,8.3
"ME",2013-09-30,4.00,1,1,,19.20,8.2
"ME",2013-09-30,5.00,1,1,,19.20,8.1
"ME",2013-09-30,6.00,1,1,,19.10,8.1
"ME",2013-09-30,7.00,1,1,,19.10,8.0
"ME",2013-09-30,8.00,1,1,,19.10,7.9
"ME",2013-09-30,9.00,1,1,,19.10,7.6
"ME",2013-09-30,10.00,1,1,,18.90,7.0
"ME",2013-09-30,10.50,1,1,,18.90,6.8
"ME",2013-09-30,11.00,1,1,,18.80,6.3
"ME",2013-09-30,11.50,1,1,,18.70,5.7
"ME",2013-09-30,12.00,1,1,,18.30,4.8
"ME",2013-09-30,12.50,1,1,,14.90,0.2
"ME",2013-09-30,13.00,1,1,,13.60,0.2
"ME",2013-09-30,14.00,1,1,,12.20,0.1
"ME",2013-09-30,15.00,1,1,,11.30,0.1
"ME",2013-09-30,16.00,1,1,,10.90,0.1
"ME",2013-09-30,17.00,1,1,,10.70,0.1
"ME",2013-09-30,18.00,1,1,,10.30,0.1
"ME",2013-09-30,19.00,1,1,,10.10,0.1
"ME",2013-09-30,20.00,1,1,,10.00,0.1
"ME",2013-09-30,21.00,1,1,,9.90,0.1
"ME",2013-09-30,22.00,1,1,,9.90,0.1
"ME",2013-09-30,23.00,1,1,,9.80,0.1
"ME",2013-09-30,24.00,1,1,,9.80,0.1
"ME",2013-09-30,24.30,1,1,,9.80,0.1
"ME",2013-09-30,8.00,2,1,,,
"ME",2013-10-29,0.00,1,1,,11.50,8.9
"ME",2013-10-29,1.00,1,1,,11.50,8.7
"ME",2013-10-29,2.00,1,1,,11.50,8.4
"ME",2013-10-29,3.00,1,1,,11.50,8.4
"ME",2013-10-29,4.00,1,1,,11.50,8.4
"ME",2013-10-29,5.00,1,1,,11.50,8.4
"ME",2013-10-29,6.00,1,1,,11.50,8.4
"ME",2013-10-29,7.00,1,1,,11.50,8.4
"ME",2013-10-29,8.00,1,1,,11.50,8.4
"ME",2013-10-29,9.00,1,1,,11.50,8.4
"ME",2013-10-29,10.00,1,1,,11.50,8.4
"ME",2013-10-29,11.00,1,1,,11.50,8.4
"ME",2013-10-29,12.00,1,1,,11.50,8.4
"ME",2013-10-29,13.00,1,1,,11.50,8.4
"ME",2013-10-29,14.00,1,1,,11.50,8.4
"ME",2013-10-29,15.00,1,1,,11.50,8.4
"ME",2013-10-29,16.00,1,1,,11.50,8.4
"ME",2013-10-29,17.00,1,1,,11.50,8.4
"ME",2013-10-29,18.00,1,1,,11.50,8.4
"ME",2013-10-29,19.00,1,1,,11.50,8.4
"ME",2013-10-29,20.00,1,1,,11.50,8.4
"ME",2013-10-29,21.00,1,1,,11.50,8.4
"ME",2013-10-29,22.00,1,1,,11.50,8.4
"ME",2013-10-29,23.00,1,1,,11.50,8.4
"ME",2013-10-29,24.00,1,1,,11.50,8.4
"ME",2013-10-29,24.40,1,1,,11.50,8.4
"ME",2013-10-29,4.00,2,1,,,
"ME",2013-12-02,0.00,1,1,,4.50,14.3
"ME",2013-12-02,1.00,1,1,,4.50,14.3
"ME",2013-12-02,2.00,1,1,,4.50,14.3
"ME",2013-12-02,3.00,1,1,,4.50,14.3
"ME",2013-12-02,4.00,1,1,,4.50,14.3
"ME",2013-12-02,5.00,1,1,,4.50,14.3
"ME",2013-12-02,6.00,1,1,,4.50,14.2
"ME",2013-12-02,7.00,1,1,,4.50,14.2
"ME",2013-12-02,8.00,1,1,,4.50,14.2
"ME",2013-12-02,9.00,1,1,,4.50,14.2
"ME",2013-12-02,10.00,1,1,,4.50,14.2
"ME",2013-12-02,11.00,1,1,,4.50,14.2
"ME",2013-12-02,12.00,1,1,,4.50,14.2
