"","Date","Yahara (Inflow cfs)","Six Mile (Inflow cfs)","Dorn (Inflow cfs)","Pheasant (Inflow cfs)","Yahara (Outflow cfs)","SumInflow_ft3","Inflow_m3s","Outflow_m3s","Out.vs.In"
"1086",2010-09-20,89,NA,NA,10,158,99,2.8033678134,4.4740617628,1.5959595959596
"1087",2010-09-21,97,NA,NA,7.9,160,104.9,2.97043720834,4.530695456,1.52526215443279
"1088",2010-09-22,90,NA,NA,5.5,157,95.5,2.7042588503,4.4457449162,1.64397905759162
"1089",2010-09-23,35,NA,NA,4.1,160,39.1,1.10718870206,4.530695456,4.0920716112532
"1090",2010-09-24,137,NA,NA,4.4,187,141.4,4.00400210924,5.2952503142,1.32248939179632
"1091",2010-09-25,112,NA,NA,3.1,217,115.1,3.25926904366,6.1447557122,1.88531711555169
"1092",2010-09-26,93,NA,NA,2.6,224,95.6,2.70709053496,6.3429736384,2.34309623430962
"1093",2010-09-27,96,NA,NA,2.3,224,98.3,2.78354602078,6.3429736384,2.27873855544252
"1094",2010-09-28,98,NA,NA,2,229,100,2.83168466,6.4845578714,2.29
"1095",2010-09-29,94,NA,NA,2.5,264,96.5,2.7325756969,7.4756475024,2.73575129533679
"1096",2010-09-30,99,NA,NA,2.3,282,101.3,2.86849656058,7.9853507412,2.78381046396841
"1097",2010-10-01,107,NA,NA,2.3,283,109.3,3.09503133338,8.0136675878,2.58920402561757
"1098",2010-10-02,92,NA,NA,2.2,283,94.2,2.66744694972,8.0136675878,3.00424628450106
"1099",2010-10-03,90,NA,NA,2.2,283,92.2,2.61081325652,8.0136675878,3.06941431670282
"1100",2010-10-04,94,NA,NA,2.3,284,96.3,2.72691232758,8.0419844344,2.94911734164071
"1101",2010-10-05,95,NA,NA,2.3,286,97.3,2.75522917418,8.0986181276,2.9393627954779
"1102",2010-10-06,97,NA,NA,2.6,291,99.6,2.82035792136,8.2402023606,2.92168674698795
"1103",2010-10-07,93,NA,NA,2.9,296,95.9,2.71558558894,8.3817865936,3.08654848800834
"1104",2010-10-08,89,NA,NA,3.1,297,92.1,2.60798157186,8.4101034402,3.22475570032573
"1105",2010-10-09,90,NA,NA,3.1,302,93.1,2.63629841846,8.5516876732,3.2438238453276
"1106",2010-10-10,86,NA,NA,5.1,301,91.1,2.57966472526,8.5233708266,3.30406147091109
"1107",2010-10-11,90,NA,NA,2.6,302,92.6,2.62213999516,8.5516876732,3.26133909287257
"1108",2010-10-12,91,NA,NA,3.3,307,94.3,2.67027863438,8.6932719062,3.25556733828208
"1109",2010-10-13,87,NA,NA,3.4,315,90.4,2.55984293264,8.919806679,3.48451327433628
"1110",2010-10-14,90,NA,NA,3.1,319,93.1,2.63629841846,9.0330740654,3.42642320085929
"1111",2010-10-15,87,NA,NA,2.9,320,89.9,2.54568450934,9.061390912,3.559510567297
"1112",2010-10-16,84,NA,NA,3.1,321,87.1,2.46639733886,9.0897077586,3.68541905855339
"1113",2010-10-17,93,NA,NA,3,324,96,2.7184172736,9.1746582984,3.375
"1114",2010-10-18,87,NA,NA,3.1,326,90.1,2.55134787866,9.2312919916,3.61820199778024
"1115",2010-10-19,85,NA,NA,3.1,326,88.1,2.49471418546,9.2312919916,3.70034052213394
"1116",2010-10-20,90,NA,NA,3.2,326,93.2,2.63913010312,9.2312919916,3.49785407725322
"1117",2010-10-21,85,NA,NA,3.2,250,88.2,2.49754587012,7.07921165,2.83446712018141
"1118",2010-10-22,66,NA,NA,3.1,195,69.1,1.95669410006,5.521785087,2.82199710564399
"1119",2010-10-23,82,NA,NA,3.5,204,85.5,2.4210903843,5.7766367064,2.3859649122807
"1120",2010-10-24,122,NA,NA,9.9,212,131.9,3.73499206654,6.0031714792,1.60727824109174
"1121",2010-10-25,120,NA,NA,7.8,203,127.8,3.61889299548,5.7483198598,1.58841940532081
"1122",2010-10-26,4.7,NA,NA,29,218,33.7,0.95427773042,6.1730725588,6.46884272997033
"1123",2010-10-27,174,NA,NA,19,208,193,5.4651513938,5.8899040928,1.07772020725389
"1124",2010-10-28,203,NA,NA,11,210,214,6.0598051724,5.946537786,0.981308411214953
"1125",2010-10-29,74,NA,NA,8.1,209,82.1,2.32481310586,5.9182209394,2.54567600487211
"1126",2010-10-30,120,NA,NA,6.4,212,126.4,3.57924941024,6.0031714792,1.67721518987342
"1127",2010-10-31,83,NA,NA,4.7,211,87.7,2.48338744682,5.9748546326,2.40592930444698
"1128",2010-11-01,83,NA,NA,3.9,211,86.9,2.46073396954,5.9748546326,2.42807825086306
"1129",2010-11-02,72,NA,NA,3.7,211,75.7,2.14358528762,5.9748546326,2.78731836195509
"1130",2010-11-03,88,NA,NA,3.5,211,91.5,2.5909914639,5.9748546326,2.30601092896175
"1131",2010-11-04,94,NA,NA,3.5,211,97.5,2.7608925435,5.9748546326,2.16410256410256
"1132",2010-11-05,71,NA,NA,3.4,236,74.4,2.10677338704,6.6827757976,3.17204301075269
"1133",2010-11-06,54,NA,NA,3.2,258,57.2,1.61972362552,7.3057464228,4.51048951048951
"1134",2010-11-07,107,NA,NA,3.2,257,110.2,3.12051649532,7.2774295762,2.33212341197822
"1135",2010-11-08,81,NA,NA,3.1,257,84.1,2.38144679906,7.2774295762,3.05588585017836
"1136",2010-11-09,78,NA,NA,3.2,256,81.2,2.29932794392,7.2491127296,3.15270935960591
"1137",2010-11-10,71,NA,NA,3.2,256,74.2,2.10111001772,7.2491127296,3.45013477088949
"1138",2010-11-11,85,NA,NA,3.1,255,88.1,2.49471418546,7.220795883,2.894438138479
"1139",2010-11-12,101,NA,NA,3.1,254,104.1,2.94778373106,7.1924790364,2.43996157540826
"1140",2010-11-13,-3.4,NA,NA,4.8,257,1.4,0.03964358524,7.2774295762,183.571428571429
"1141",2010-11-14,133,NA,NA,4.3,253,137.3,3.88790303818,7.1641621898,1.84268026219956
"1142",2010-11-15,96,NA,NA,3.8,255,99.8,2.82602129068,7.220795883,2.55511022044088
"1143",2010-11-16,91,NA,NA,3.5,257,94.5,2.6759420037,7.2774295762,2.71957671957672
"1144",2010-11-17,83,NA,NA,3.5,260,86.5,2.4494072309,7.362380116,3.00578034682081
"1145",2010-11-18,76,NA,NA,3.3,250,79.3,2.24552593538,7.07921165,3.15258511979824
"1146",2010-11-19,76,NA,NA,3.4,246,79.4,2.24835762004,6.9659442636,3.09823677581864
"1147",2010-11-20,100,NA,NA,3.3,249,103.3,2.92513025378,7.0508948034,2.41045498547919
"1148",2010-11-21,57,NA,NA,3.2,248,60.2,1.70467416532,7.0225779568,4.11960132890365
"1149",2010-11-22,73,NA,NA,4.7,248,77.7,2.20021898082,7.0225779568,3.19176319176319
"1150",2010-11-23,108,NA,NA,5,250,113,3.1998036658,7.07921165,2.21238938053097
"1151",2010-11-24,76,NA,NA,4.7,253,80.7,2.28516952062,7.1641621898,3.13506815365551
"1152",2010-11-25,72,NA,NA,6.6,254,78.6,2.22570414276,7.1924790364,3.23155216284987
"1153",2010-11-26,111,NA,NA,4.8,251,115.8,3.27909083628,7.1075284966,2.16753022452504
"1154",2010-11-27,83,NA,NA,4.1,244,87.1,2.46639733886,6.9093105704,2.80137772675086
"1155",2010-11-28,66,NA,NA,3.7,245,69.7,1.97368420802,6.937627417,3.51506456241033
"1156",2010-11-29,84,NA,NA,3.9,276,87.9,2.48905081614,7.8154496616,3.13993174061433
"1157",2010-11-30,74,NA,NA,4.6,294,78.6,2.22570414276,8.3251529004,3.74045801526718
"1158",2010-12-01,97,NA,NA,4.1,293,101.1,2.86283319126,8.2968360538,2.89812067260138
"1159",2010-12-02,79,NA,NA,3.7,292,82.7,2.34180321382,8.2685192072,3.53083434099154
"1160",2010-12-03,74,NA,NA,3.4,290,77.4,2.19172392684,8.211885514,3.74677002583979
"1161",2010-12-04,77,NA,NA,3.5,291,80.5,2.2795061513,8.2402023606,3.61490683229814
"1162",2010-12-05,74,NA,NA,3.4,290,77.4,2.19172392684,8.211885514,3.74677002583979
"1163",2010-12-06,66,NA,NA,3.4,285,69.4,1.96518915404,8.070301281,4.10662824207493
"1164",2010-12-07,64,NA,NA,3.4,284,67.4,1.90855546084,8.0419844344,4.21364985163205
"1165",2010-12-08,69,NA,NA,3.3,270,72.3,2.04730800918,7.645548582,3.7344398340249
"1166",2010-12-09,63,NA,NA,3.2,281,66.2,1.87457524492,7.9570338946,4.24471299093656
"1167",2010-12-10,73,NA,NA,3.2,243,76.2,2.15774371092,6.8809937238,3.18897637795276
"1168",2010-12-11,79,NA,NA,4,217,83,2.3502982678,6.1447557122,2.6144578313253
"1169",2010-12-12,62,NA,NA,4.8,216,66.8,1.89156535288,6.1164388656,3.23353293413174
"1170",2010-12-13,61,NA,NA,3.7,210,64.7,1.83209997502,5.946537786,3.24574961360124
"1171",2010-12-14,77,NA,NA,3.8,200,80.8,2.28800120528,5.66336932,2.47524752475248
"1172",2010-12-15,73,NA,NA,3.5,205,76.5,2.1662387649,5.804953553,2.6797385620915
"1173",2010-12-16,74,NA,NA,3.3,203,77.3,2.18889224218,5.7483198598,2.6261319534282
"1174",2010-12-17,73,NA,NA,3.3,203,76.3,2.16057539558,5.7483198598,2.6605504587156
"1175",2010-12-18,73,NA,NA,3.2,204,76.2,2.15774371092,5.7766367064,2.67716535433071
"1176",2010-12-19,73,NA,NA,3.2,199,76.2,2.15774371092,5.6350524734,2.61154855643045
"1177",2010-12-20,71,NA,NA,3.2,198,74.2,2.10111001772,5.6067356268,2.66846361185984
"1178",2010-12-21,75,NA,NA,3.3,192,78.3,2.21720908878,5.4368345472,2.45210727969349
"1179",2010-12-22,80,NA,NA,3.3,193,83.3,2.35879332178,5.4651513938,2.31692677070828
"1180",2010-12-23,78,NA,NA,3.2,195,81.2,2.29932794392,5.521785087,2.40147783251232
"1181",2010-12-24,80,NA,NA,3.2,195,83.2,2.35596163712,5.521785087,2.34375
"1182",2010-12-25,81,NA,NA,3.3,195,84.3,2.38711016838,5.521785087,2.31316725978648
"1183",2010-12-26,79,NA,NA,3.2,197,82.2,2.32764479052,5.5784187802,2.39659367396594
"1184",2010-12-27,76,NA,NA,3.3,197,79.3,2.24552593538,5.5784187802,2.48423707440101
"1185",2010-12-28,77,NA,NA,3.3,198,80.3,2.27384278198,5.6067356268,2.46575342465753
"1186",2010-12-29,78,NA,NA,3.2,199,81.2,2.29932794392,5.6350524734,2.45073891625616
"1187",2010-12-30,87,NA,NA,4.9,171,91.9,2.60231820254,4.8421807686,1.86071817192601
"1188",2010-12-31,129,NA,NA,20,146,149,4.2192101434,4.1342596036,0.979865771812081
"1189",2011-01-01,150,NA,NA,24,142,174,4.9271313084,4.0209922172,0.816091954022989
"1190",2011-01-02,122,NA,NA,12,137,134,3.7944574444,3.8794079842,1.02238805970149
"1191",2011-01-03,105,NA,NA,7.3,143,112.3,3.17998187318,4.0493090638,1.27337488869101
"1192",2011-01-04,88,NA,NA,5.3,140,93.3,2.64196178778,3.964358524,1.5005359056806
"1193",2011-01-05,76,NA,NA,4.3,142,80.3,2.27384278198,4.0209922172,1.76836861768369
"1194",2011-01-06,81,NA,NA,3.9,143,84.9,2.40410027634,4.0493090638,1.68433451118963
"1195",2011-01-07,74,NA,NA,3.7,143,77.7,2.20021898082,4.0493090638,1.84041184041184
"1196",2011-01-08,66,NA,NA,3.4,142,69.4,1.96518915404,4.0209922172,2.04610951008646
"1197",2011-01-09,71,NA,NA,3.1,141,74.1,2.09827833306,3.9926753706,1.90283400809717
"1198",2011-01-10,70,NA,NA,3,149,73,2.0671298018,4.2192101434,2.04109589041096
"1199",2011-01-11,72,NA,NA,3.1,150,75.1,2.12659517966,4.24752699,1.99733688415446
"1200",2011-01-12,75,NA,NA,3.2,149,78.2,2.21437740412,4.2192101434,1.90537084398977
"1201",2011-01-13,73,NA,NA,3.1,150,76.1,2.15491202626,4.24752699,1.97109067017083
"1202",2011-01-14,73,NA,NA,3.1,149,76.1,2.15491202626,4.2192101434,1.95795006570302
"1203",2011-01-15,73,NA,NA,3.2,147,76.2,2.15774371092,4.1625764502,1.92913385826772
"1204",2011-01-16,66,NA,NA,3.1,149,69.1,1.95669410006,4.2192101434,2.15629522431259
"1205",2011-01-17,70,NA,NA,3.2,151,73.2,2.07279317112,4.2758438366,2.06284153005464
"1206",2011-01-18,81,NA,NA,3.3,149,84.3,2.38711016838,4.2192101434,1.76749703440095
"1207",2011-01-19,77,NA,NA,3.1,149,80.1,2.26817941266,4.2192101434,1.8601747815231
"1208",2011-01-20,70,NA,NA,3.1,148,73.1,2.06996148646,4.1908932968,2.02462380300958
"1209",2011-01-21,70,NA,NA,2.9,148,72.9,2.06429811714,4.1908932968,2.03017832647462
"1210",2011-01-22,78,NA,NA,2.9,148,80.9,2.29083288994,4.1908932968,1.82941903584672
"1211",2011-01-23,75,NA,NA,2.9,148,77.9,2.20588235014,4.1908932968,1.89987163029525
"1212",2011-01-24,77,NA,NA,2.9,149,79.9,2.26251604334,4.2192101434,1.8648310387985
"1213",2011-01-25,81,NA,NA,2.9,148,83.9,2.37578342974,4.1908932968,1.76400476758045
"1214",2011-01-26,80,NA,NA,2.9,147,82.9,2.34746658314,4.1625764502,1.77322074788902
"1215",2011-01-27,81,NA,NA,2.9,150,83.9,2.37578342974,4.24752699,1.78784266984505
"1216",2011-01-28,81,NA,NA,2.9,149,83.9,2.37578342974,4.2192101434,1.77592371871275
"1217",2011-01-29,84,NA,NA,3,148,87,2.4635656542,4.1908932968,1.70114942528736
"1218",2011-01-30,82,NA,NA,3,149,85,2.406931961,4.2192101434,1.75294117647059
"1219",2011-01-31,74,NA,NA,2.9,149,76.9,2.17756550354,4.2192101434,1.93758127438231
"1220",2011-02-01,60,NA,NA,2.9,147,62.9,1.78112965114,4.1625764502,2.33704292527822
"1221",2011-02-02,55,NA,NA,2.5,150,57.5,1.6282186795,4.24752699,2.60869565217391
"1222",2011-02-03,80,NA,NA,2,151,82,2.3219814212,4.2758438366,1.84146341463415
"1223",2011-02-04,91,NA,NA,2.6,151,93.6,2.65045684176,4.2758438366,1.61324786324786
"1224",2011-02-05,93,NA,NA,3.2,149,96.2,2.72408064292,4.2192101434,1.54885654885655
"1225",2011-02-06,93,NA,NA,3.5,149,96.5,2.7325756969,4.2192101434,1.5440414507772
"1226",2011-02-07,92,NA,NA,3.4,149,95.4,2.70142716564,4.2192101434,1.56184486373166
"1227",2011-02-08,87,NA,NA,3.3,149,90.3,2.55701124798,4.2192101434,1.6500553709856
"1228",2011-02-09,82,NA,NA,3.1,149,85.1,2.40976364566,4.2192101434,1.75088131609871
"1229",2011-02-10,84,NA,NA,3.1,149,87.1,2.46639733886,4.2192101434,1.71067738231917
"1230",2011-02-11,86,NA,NA,3,150,89,2.5201993474,4.24752699,1.68539325842697
"1231",2011-02-12,86,NA,NA,2.9,150,88.9,2.51736766274,4.24752699,1.68728908886389
"1232",2011-02-13,90,NA,NA,3.3,150,93.3,2.64196178778,4.24752699,1.60771704180064
"1233",2011-02-14,102,NA,NA,5.1,180,107.1,3.03273427086,5.097032388,1.68067226890756
"1234",2011-02-15,109,NA,NA,6.6,194,115.6,3.27342746696,5.4934682404,1.67820069204152
"1235",2011-02-16,109,NA,NA,7.1,194,116.1,3.28758589026,5.4934682404,1.67097329888028
"1236",2011-02-17,146,NA,NA,60,201,206,5.8332703996,5.6916861666,0.975728155339806
"1237",2011-02-18,273,NA,NA,101,195,374,10.5905006284,5.521785087,0.521390374331551
"1238",2011-02-19,283,NA,NA,30,194,313,8.8631729858,5.4934682404,0.619808306709265
"1239",2011-02-20,185,NA,NA,24,202,209,5.9182209394,5.7200030132,0.966507177033493
"1240",2011-02-21,126,NA,NA,23,196,149,4.2192101434,5.5501019336,1.31543624161074
"1241",2011-02-22,97,NA,NA,18,196,115,3.256437359,5.5501019336,1.70434782608696
"1242",2011-02-23,94,NA,NA,13,196,107,3.0299025862,5.5501019336,1.83177570093458
"1243",2011-02-24,89,NA,NA,8.7,194,97.7,2.76655591282,5.4934682404,1.985670419652
"1244",2011-02-25,84,NA,NA,6.6,195,90.6,2.56550630196,5.521785087,2.1523178807947
"1245",2011-02-26,82,NA,NA,5.4,196,87.4,2.47489239284,5.5501019336,2.24256292906178
"1246",2011-02-27,80,NA,NA,4.8,197,84.8,2.40126859168,5.5784187802,2.32311320754717
"1247",2011-02-28,77,NA,NA,4.5,194,81.5,2.3078229979,5.4934682404,2.38036809815951
"1248",2011-03-01,74,NA,NA,4.9,199,78.9,2.23419919674,5.6350524734,2.52217997465146
"1249",2011-03-02,83,NA,NA,8.2,194,91.2,2.58249640992,5.4934682404,2.12719298245614
"1250",2011-03-03,74,NA,NA,6.6,199,80.6,2.28233783596,5.6350524734,2.46898263027295
"1251",2011-03-04,86,NA,NA,13,198,99,2.8033678134,5.6067356268,2
"1252",2011-03-05,107,NA,NA,33,196,140,3.964358524,5.5501019336,1.4
"1253",2011-03-06,96,NA,NA,15,196,111,3.1431699726,5.5501019336,1.76576576576577
"1254",2011-03-07,87,NA,NA,11,199,98,2.7750509668,5.6350524734,2.03061224489796
"1255",2011-03-08,97,NA,NA,8,195,105,2.973268893,5.521785087,1.85714285714286
"1256",2011-03-09,105,NA,NA,13,201,118,3.3413878988,5.6916861666,1.70338983050847
"1257",2011-03-10,98,NA,NA,9.6,197,107.6,3.04689269416,5.5784187802,1.83085501858736
"1258",2011-03-11,104,NA,NA,9.4,192,113.4,3.21113040444,5.4368345472,1.69312169312169
"1259",2011-03-12,115,NA,NA,17,197,132,3.7378237512,5.5784187802,1.49242424242424
"1260",2011-03-13,126,NA,NA,13,189,139,3.9360416774,5.3518840074,1.35971223021583
"1261",2011-03-14,117,NA,NA,9.7,190,126.7,3.58774446422,5.380200854,1.49960536700868
"1262",2011-03-15,129,NA,NA,8.6,190,137.6,3.89639809216,5.380200854,1.38081395348837
"1263",2011-03-16,131,NA,NA,9.9,192,140.9,3.98984368594,5.4368345472,1.36266855926189
"1264",2011-03-17,183,NA,NA,13,197,196,5.5501019336,5.5784187802,1.00510204081633
"1265",2011-03-18,195,NA,NA,15,196,210,5.946537786,5.5501019336,0.933333333333333
"1266",2011-03-19,166,NA,NA,9.7,198,175.7,4.97526994762,5.6067356268,1.12692088787706
"1267",2011-03-20,189,NA,NA,52,198,241,6.8243600306,5.6067356268,0.821576763485477
"1268",2011-03-21,358,NA,NA,52,198,410,11.609907106,5.6067356268,0.482926829268293
"1269",2011-03-22,319,NA,NA,37,220,356,10.0807973896,6.229706252,0.617977528089888
"1270",2011-03-23,303,NA,NA,59,208,362,10.2506984692,5.8899040928,0.574585635359116
"1271",2011-03-24,238,NA,NA,25,204,263,7.4473306558,5.7766367064,0.775665399239544
"1272",2011-03-25,159,NA,NA,18,204,177,5.0120818482,5.7766367064,1.15254237288136
"1273",2011-03-26,130,NA,NA,13,202,143,4.0493090638,5.7200030132,1.41258741258741
"1274",2011-03-27,103,NA,NA,8.9,202,111.9,3.16865513454,5.7200030132,1.80518319928508
"1275",2011-03-28,105,NA,NA,6.7,201,111.7,3.16299176522,5.6916861666,1.79946284691137
"1276",2011-03-29,102,NA,NA,5.6,203,107.6,3.04689269416,5.7483198598,1.88661710037175
"1277",2011-03-30,100,NA,NA,5.1,202,105.1,2.97610057766,5.7200030132,1.92197906755471
"1278",2011-03-31,101,NA,NA,4.9,203,105.9,2.99875405494,5.7483198598,1.91690273843248
"1279",2011-04-01,98,NA,NA,5.4,204,103.4,2.92796193844,5.7766367064,1.97292069632495
"1280",2011-04-02,110,NA,NA,7.5,201,117.5,3.3272294755,5.6916861666,1.71063829787234
"1281",2011-04-03,116,NA,NA,7.6,207,123.6,3.49996223976,5.8615872462,1.6747572815534
"1282",2011-04-04,216,NA,NA,20,204,236,6.6827757976,5.7766367064,0.864406779661017
"1283",2011-04-05,193,NA,NA,11,202,204,5.7766367064,5.7200030132,0.990196078431373
"1284",2011-04-06,138,NA,NA,8.8,204,146.8,4.15691308088,5.7766367064,1.38964577656676
"1285",2011-04-07,130,NA,NA,7.2,230,137.2,3.88507135352,6.512874718,1.67638483965015
"1286",2011-04-08,116,NA,NA,6,255,122,3.4546552852,7.220795883,2.09016393442623
"1287",2011-04-09,109,NA,NA,5.4,255,114.4,3.23944725104,7.220795883,2.22902097902098
"1288",2011-04-10,53,NA,NA,5.1,253,58.1,1.64520878746,7.1641621898,4.35456110154905
"1289",2011-04-11,147,NA,NA,4.9,253,151.9,4.30132899854,7.1641621898,1.66556945358789
"1290",2011-04-12,94,NA,NA,4.4,253,98.4,2.78637770544,7.1641621898,2.57113821138211
"1291",2011-04-13,101,NA,NA,4.2,251,105.2,2.97893226232,7.1075284966,2.38593155893536
"1292",2011-04-14,117,NA,NA,4.1,225,121.1,3.42917012326,6.371290485,1.8579686209744
"1293",2011-04-15,87,NA,NA,5.5,236,92.5,2.6193083105,6.6827757976,2.55135135135135
"1294",2011-04-16,58,NA,NA,12,262,70,1.982179262,7.4190138092,3.74285714285714
"1295",2011-04-17,123,NA,NA,8.2,259,131.2,3.71517027392,7.3340632694,1.97408536585366
"1296",2011-04-18,104,NA,NA,6.5,258,110.5,3.1290115493,7.3057464228,2.33484162895928
"1297",2011-04-19,132,NA,NA,15,270,147,4.1625764502,7.645548582,1.83673469387755
"1298",2011-04-20,129,NA,NA,27,259,156,4.4174280696,7.3340632694,1.66025641025641
"1299",2011-04-21,198,NA,NA,24,257,222,6.2863399452,7.2774295762,1.15765765765766
"1300",2011-04-22,151,NA,NA,18,263,169,4.7855470754,7.4473306558,1.55621301775148
"1301",2011-04-23,167,NA,NA,24,256,191,5.4085177006,7.2491127296,1.34031413612565
"1302",2011-04-24,151,NA,NA,16,256,167,4.7289133822,7.2491127296,1.53293413173653
"1303",2011-04-25,128,NA,NA,11,255,139,3.9360416774,7.220795883,1.83453237410072
"1304",2011-04-26,108,NA,NA,33,269,141,3.9926753706,7.6172317354,1.90780141843972
"1305",2011-04-27,259,NA,NA,30,255,289,8.1835686674,7.220795883,0.882352941176471
"1306",2011-04-28,163,NA,NA,20,271,183,5.1819829278,7.6738654286,1.48087431693989
"1307",2011-04-29,128,NA,NA,14,282,142,4.0209922172,7.9853507412,1.98591549295775
"1308",2011-04-30,107,NA,NA,10,282,117,3.3130710522,7.9853507412,2.41025641025641
"1309",2011-05-01,95,NA,NA,7.6,282,102.6,2.90530846116,7.9853507412,2.74853801169591
"1310",2011-05-02,120,NA,NA,6,282,126,3.5679226716,7.9853507412,2.23809523809524
"1311",2011-05-03,96,NA,NA,5.2,281,101.2,2.86566487592,7.9570338946,2.77667984189723
"1312",2011-05-04,94,NA,NA,5.1,279,99.1,2.80619949806,7.9004002014,2.81533804238143
"1313",2011-05-05,93,NA,NA,4.8,280,97.8,2.76938759748,7.928717048,2.86298568507157
"1314",2011-05-06,104,NA,NA,4.7,280,108.7,3.07804122542,7.928717048,2.57589696412143
"1315",2011-05-07,95,NA,NA,4.7,281,99.7,2.82318960602,7.9570338946,2.81845536609829
"1316",2011-05-08,95,NA,NA,4.5,280,99.5,2.8175262367,7.928717048,2.81407035175879
"1317",2011-05-09,86,NA,NA,5,279,91,2.5768330406,7.9004002014,3.06593406593407
"1318",2011-05-10,105,NA,NA,5,281,110,3.114853126,7.9570338946,2.55454545454545
"1319",2011-05-11,96,NA,NA,5.7,293,101.7,2.87982329922,8.2968360538,2.88102261553589
"1320",2011-05-12,154,NA,NA,6.5,283,160.5,4.5448538793,8.0136675878,1.76323987538941
"1321",2011-05-13,138,NA,NA,5.6,283,143.6,4.06629917176,8.0136675878,1.97075208913649
"1322",2011-05-14,123,NA,NA,6.8,283,129.8,3.67552668868,8.0136675878,2.18027734976888
"1323",2011-05-15,91,NA,NA,7,281,98,2.7750509668,7.9570338946,2.86734693877551
"1324",2011-05-16,83,NA,NA,5.5,279,88.5,2.5060409241,7.9004002014,3.15254237288136
"1325",2011-05-17,94,NA,NA,4.7,277,98.7,2.79487275942,7.8437665082,2.806484295846
"1326",2011-05-18,86,NA,NA,4.7,250,90.7,2.56833798662,7.07921165,2.75633958103638
"1327",2011-05-19,90,NA,NA,4.8,229,94.8,2.68443705768,6.4845578714,2.41561181434599
"1328",2011-05-20,92,NA,NA,4.5,235,96.5,2.7325756969,6.654458951,2.43523316062176
"1329",2011-05-21,86,NA,NA,4.7,233,90.7,2.56833798662,6.5978252578,2.56890848952591
"1330",2011-05-22,51,NA,NA,4.6,234,55.6,1.57441667096,6.6261421044,4.20863309352518
"1331",2011-05-23,107,NA,NA,5,232,112,3.1714868192,6.5695084112,2.07142857142857
"1332",2011-05-24,96,NA,NA,4.6,234,100.6,2.84867476796,6.6261421044,2.32604373757455
"1333",2011-05-25,115,NA,NA,30,248,145,4.105942757,7.0225779568,1.71034482758621
"1334",2011-05-26,78,NA,NA,25,234,103,2.9166351998,6.6261421044,2.27184466019418
"1335",2011-05-27,89,NA,NA,13,235,102,2.8883183532,6.654458951,2.30392156862745
"1336",2011-05-28,80,NA,NA,9.9,241,89.9,2.54568450934,6.8243600306,2.68075639599555
"1337",2011-05-29,103,NA,NA,8,240,111,3.1431699726,6.796043184,2.16216216216216
"1338",2011-05-30,65,NA,NA,6.8,244,71.8,2.03314958588,6.9093105704,3.3983286908078
"1339",2011-05-31,61,NA,NA,5.2,240,66.2,1.87457524492,6.796043184,3.62537764350453
"1340",2011-06-01,96,NA,NA,5.8,238,101.8,2.88265498388,6.7394094908,2.33791748526523
"1341",2011-06-02,80,NA,NA,5.5,231,85.5,2.4210903843,6.5411915646,2.70175438596491
"1342",2011-06-03,56,NA,NA,6,200,62,1.7556444892,5.66336932,3.2258064516129
"1343",2011-06-04,84,NA,NA,6.6,172,90.6,2.56550630196,4.8704976152,1.89845474613687
"1344",2011-06-05,71,NA,NA,5.9,173,76.9,2.17756550354,4.8988144618,2.24967490247074
"1345",2011-06-06,67,NA,NA,3.8,169,70.8,2.00483273928,4.7855470754,2.38700564971751
"1346",2011-06-07,45,NA,NA,3.2,167,48.2,1.36487200612,4.7289133822,3.46473029045643
